Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional,Year
Earl Barron,29,MIL,C,7,0,85,17.3,0.475,0.000,0.054,16.0,14.1,15.1,9.2,1.3,1.9,5.0,22.0,0.1,0.1,0.2,0.130,0.6,-0.6,0.0,0.0,,barroea01,2010-2011
Earl Barron,29,POR,C,2,1,37,3.8,0.295,0.000,0.182,12.7,34.6,23.1,12.2,0.0,0.0,20.2,18.8,-0.1,0.0,-0.1,-0.093,-8.0,-2.3,-10.4,-0.1,,barroea01,2010-2011
Sundiata Gaines,24,3TM,PG,24,0,301,11.3,0.459,0.362,0.343,4.9,10.0,7.4,22.8,2.8,0.3,18.3,22.1,-0.3,0.2,-0.1,-0.015,-2.8,-0.1,-2.9,-0.1,,gainesu01,2010-2011
Sundiata Gaines,24,MIN,PG,8,0,65,4.9,0.398,0.273,0.455,1.7,8.8,5.1,13.7,2.3,0.0,18.5,21.2,-0.2,0.0,-0.1,-0.102,-6.5,-1.8,-8.3,-0.1,,gainesu01,2010-2011
Sundiata Gaines,24,TOR,PG,6,0,90,9.3,0.465,0.429,0.171,2.6,8.1,5.3,19.5,2.3,0.8,17.5,22.7,-0.1,0.0,-0.1,-0.050,-2.5,-0.2,-2.7,0.0,,gainesu01,2010-2011
Sundiata Gaines,24,NJN,PG,10,0,146,15.3,0.484,0.354,0.417,7.9,11.7,9.7,28.9,3.3,0.0,18.6,22.2,0.0,0.1,0.1,0.046,-1.3,0.7,-0.5,0.1,,gainesu01,2010-2011
Jason Williams,35,2TM,PG,27,0,295,8.4,0.403,0.567,0.000,1.2,10.6,6.0,25.1,2.0,0.3,21.2,13.2,-0.2,0.4,0.2,0.031,-2.3,0.7,-1.6,0.0,,willija02,2010-2011
Jason Williams,35,ORL,PG,16,0,171,8.5,0.434,0.605,0.000,2.1,12.6,7.5,21.0,2.5,0.0,22.4,13.3,-0.1,0.3,0.2,0.053,-2.6,2.3,-0.3,0.1,,willija02,2010-2011
Jason Williams,35,MEM,PG,11,0,124,8.2,0.362,0.517,0.000,0.0,7.8,3.9,30.8,1.3,0.7,19.4,13.1,-0.1,0.1,0.0,0.000,-1.8,-1.5,-3.3,0.0,,willija02,2010-2011
Zabian Dowdell,26,PHO,PG,24,0,292,11.7,0.457,0.080,0.136,2.0,5.9,4.0,27.7,3.5,0.5,18.0,25.0,-0.4,0.2,-0.1,-0.019,-3.9,0.2,-3.6,-0.1,,dowdeza01,2010-2011
Chris Quinn,27,SAS,PG,41,0,292,7.5,0.428,0.407,0.088,1.2,8.5,5.0,21.1,0.9,0.2,11.3,16.8,-0.1,0.2,0.1,0.024,-3.4,-0.9,-4.3,-0.2,,quinnch01,2010-2011
Terrence Williams,23,2TM,SG,21,0,290,6.9,0.427,0.191,0.183,1.6,19.3,10.3,22.0,1.6,0.0,21.0,24.7,-0.8,0.2,-0.6,-0.096,-5.3,-0.8,-6.0,-0.3,,willite01,2010-2011
Terrence Williams,23,NJN,SG,10,0,206,6.2,0.433,0.164,0.137,1.7,19.5,10.3,25.6,1.3,0.0,24.4,23.1,-0.6,0.1,-0.4,-0.102,-5.1,-0.3,-5.4,-0.2,,willite01,2010-2011
Terrence Williams,23,HOU,SG,11,0,84,8.6,0.416,0.238,0.262,1.3,18.9,10.1,13.2,2.4,0.0,14.6,28.8,-0.2,0.1,-0.1,-0.080,-5.7,-1.9,-7.6,-0.1,,willite01,2010-2011
James Anderson,21,SAS,SF,26,2,286,8.5,0.529,0.568,0.222,0.8,8.3,4.7,9.2,0.5,1.5,12.8,16.4,0.1,0.2,0.3,0.051,-1.1,-0.6,-1.7,0.0,,anderja01,2010-2011
Jeremy Lin,22,GSW,PG,29,0,285,14.8,0.458,0.069,0.347,4.7,8.9,6.8,20.4,5.9,2.4,17.8,15.6,0.0,0.4,0.5,0.078,-2.1,4.4,2.2,0.3,,linje01,2010-2011
Armon Johnson,21,POR,PG,38,0,277,9.3,0.497,0.119,0.218,4.7,11.5,7.9,28.1,1.0,0.3,25.6,25.1,-0.4,0.2,-0.3,-0.044,-3.3,-1.9,-5.1,-0.2,,johnsar02,2010-2011
Garrett Temple,24,3TM,PG,24,0,230,4.7,0.378,0.544,0.250,0.5,11.6,6.0,21.9,2.6,2.1,23.4,20.1,-0.7,0.3,-0.4,-0.085,-6.2,-0.2,-6.4,-0.3,,templga01,2010-2011
Garrett Temple,24,SAS,SG,3,0,21,0.6,0.170,0.200,0.400,5.7,5.4,5.5,12.7,2.5,3.4,14.5,15.1,-0.1,0.0,-0.1,-0.135,-6.2,0.8,-5.4,0.0,,templga01,2010-2011
Garrett Temple,24,MIL,SG,9,0,83,3.1,0.373,0.476,0.190,0.0,8.6,4.2,11.6,0.6,0.9,8.1,14.0,-0.1,0.1,0.0,-0.019,-6.4,0.0,-6.4,-0.1,,templga01,2010-2011
Garrett Temple,24,CHA,PG,12,0,126,6.4,0.406,0.619,0.262,0.0,14.5,7.2,30.2,3.8,2.6,29.9,24.9,-0.5,0.2,-0.3,-0.119,-6.2,-0.4,-6.6,-0.1,,templga01,2010-2011
Steve Novak,27,2TM,SF,30,0,215,17.8,0.737,0.687,0.119,2.2,12.6,7.6,2.2,0.2,1.7,5.4,16.0,0.7,0.2,0.9,0.196,5.1,-0.4,4.8,0.4,,novakst01,2010-2011
Steve Novak,27,DAL,SF,7,0,18,19.6,0.688,0.500,0.000,0.0,31.3,16.2,0.0,0.0,0.0,0.0,20.8,0.1,0.0,0.1,0.205,5.1,0.7,5.8,0.0,,novakst01,2010-2011
Steve Novak,27,SAS,SF,23,0,197,17.7,0.744,0.712,0.136,2.4,10.9,6.8,2.4,0.3,1.8,6.0,15.5,0.6,0.2,0.8,0.195,5.1,-0.5,4.7,0.3,,novakst01,2010-2011
Derrick Caracter,22,LAL,C,41,0,215,10.0,0.532,0.000,0.348,10.3,12.2,11.3,5.1,1.0,3.5,20.0,20.2,0.0,0.3,0.3,0.057,-6.6,-0.5,-7.1,-0.3,,caracde01,2010-2011
Sean Marks,35,POR,C,29,0,208,4.9,0.473,0.045,0.182,9.0,14.8,11.8,2.9,0.8,2.0,18.8,13.1,-0.1,0.2,0.1,0.019,-7.3,-0.8,-8.1,-0.3,,marksse01,2010-2011
DaJuan Summers,23,DET,SF,22,1,199,4.4,0.476,0.304,0.290,1.2,6.4,3.7,1.6,0.8,0.4,14.3,21.3,-0.3,0.0,-0.3,-0.083,-5.7,-3.8,-9.5,-0.4,,summeda01,2010-2011
Jeff Adrien,24,GSW,PF,23,0,196,11.3,0.457,0.000,0.352,13.0,20.7,16.8,7.3,1.0,1.9,12.6,16.1,0.1,0.1,0.2,0.051,-3.3,-2.0,-5.3,-0.2,,adrieje01,2010-2011
DeSagana Diop,29,CHA,C,16,0,181,5.4,0.347,0.000,0.458,8.0,18.9,13.4,5.7,1.2,6.7,27.6,10.3,-0.3,0.3,-0.1,-0.016,-6.7,1.8,-4.9,-0.1,,diopde01,2010-2011
Jarron Collins,32,2TM,C,28,0,181,1.6,0.374,0.000,0.476,9.1,6.4,7.9,1.5,1.1,0.4,21.6,8.1,-0.1,0.1,-0.1,-0.016,-7.4,-1.5,-8.9,-0.3,,collija03,2010-2011
Jarron Collins,32,LAC,C,23,0,157,1.8,0.438,0.000,0.667,5.3,7.4,6.3,0.9,1.3,0.5,20.5,6.9,-0.1,0.1,0.0,0.000,-7.1,-0.7,-7.8,-0.2,,collija03,2010-2011
Jarron Collins,32,POR,C,5,0,24,0.0,0.167,0.000,0.000,34.2,0.0,17.8,5.9,0.0,0.0,25.0,15.6,-0.1,0.0,-0.1,-0.124,-9.4,-6.5,-15.9,-0.1,,collija03,2010-2011
Malik Allen,32,ORL,PF,18,0,178,3.3,0.361,0.000,0.065,8.1,12.8,10.5,3.3,0.3,1.7,8.6,9.1,-0.1,0.2,0.2,0.046,-5.8,0.5,-5.4,-0.2,,allenma01,2010-2011
Charlie Bell,31,GSW,SG,19,0,171,4.7,0.357,0.488,0.093,3.9,8.1,6.0,10.1,1.8,0.4,11.8,13.1,-0.2,0.0,-0.1,-0.040,-4.2,-0.8,-5.0,-0.1,,bellch01,2010-2011
Hamed Haddadi,25,MEM,C,31,0,168,19.7,0.550,0.017,0.397,16.9,31.6,24.2,4.8,0.6,6.3,13.9,21.2,0.3,0.3,0.6,0.164,-1.1,0.0,-1.1,0.0,,haddaha01,2010-2011
Mehmet Okur,31,UTA,C,13,0,168,12.6,0.452,0.258,0.323,6.4,15.2,10.8,17.7,1.3,1.9,9.0,21.2,0.1,0.1,0.2,0.048,-1.3,-1.5,-2.8,0.0,,okurme01,2010-2011
Avery Bradley,20,BOS,PG,31,0,162,2.2,0.360,0.075,0.179,3.2,9.3,6.5,11.9,3.0,0.0,18.1,26.1,-0.8,0.3,-0.5,-0.139,-10.8,-0.3,-11.1,-0.4,,bradlav01,2010-2011
Mustafa Shakur,26,WAS,PG,22,0,159,6.8,0.389,0.169,0.254,4.8,11.2,7.9,24.9,1.6,1.4,21.5,23.2,-0.5,0.1,-0.4,-0.112,-4.7,-1.9,-6.6,-0.2,,shakumu01,2010-2011
Jamaal Magloire,32,MIA,C,18,0,158,12.7,0.585,0.000,0.818,13.6,31.2,22.9,2.8,1.3,1.0,14.3,10.3,0.3,0.3,0.6,0.172,-1.5,0.9,-0.6,0.1,,magloja01,2010-2011
Royal Ivey,29,OKC,SG,25,0,155,8.2,0.527,0.421,0.053,1.6,10.2,6.0,6.8,2.0,0.5,11.4,12.8,0.1,0.1,0.2,0.060,-3.2,0.8,-2.3,0.0,,iveyro01,2010-2011
Larry Owens,28,2TM,SF,12,0,143,11.2,0.556,0.406,0.281,0.8,11.4,6.0,8.4,3.2,2.7,12.2,12.7,0.1,0.2,0.2,0.083,-1.8,2.4,0.6,0.1,,owensla01,2010-2011
Larry Owens,28,SAS,SF,7,0,31,11.9,0.580,0.500,0.667,0.0,14.6,7.5,4.6,3.4,0.0,0.0,11.5,0.0,0.0,0.1,0.151,-1.8,3.9,2.2,0.0,,owensla01,2010-2011
Larry Owens,28,WAS,SF,5,0,112,11.0,0.550,0.385,0.192,1.0,10.6,5.6,9.5,3.2,3.4,15.1,13.1,0.0,0.1,0.1,0.064,-1.8,1.9,0.1,0.1,,owensla01,2010-2011
Cole Aldrich,22,OKC,C,18,0,142,7.0,0.537,0.000,0.267,11.1,17.5,14.4,4.0,1.8,3.6,32.3,7.9,0.0,0.2,0.2,0.066,-5.6,1.6,-4.0,-0.1,,aldrico01,2010-2011
Chris Johnson,25,2TM,C,14,1,138,10.2,0.554,0.000,0.952,10.3,18.2,14.2,3.2,1.2,5.3,25.1,13.5,0.0,0.2,0.2,0.080,-5.2,1.1,-4.2,-0.1,,johnsch03,2010-2011
Chris Johnson,25,POR,C,10,1,106,10.3,0.521,0.000,1.000,12.2,19.3,15.6,2.8,1.5,4.7,23.6,15.0,0.0,0.2,0.2,0.069,-5.9,0.6,-5.3,-0.1,,johnsch03,2010-2011
Chris Johnson,25,BOS,C,4,0,32,9.9,0.773,0.000,0.667,4.1,14.5,9.6,4.5,0.0,7.3,34.0,8.8,0.0,0.1,0.1,0.118,-3.0,2.6,-0.4,0.0,,johnsch03,2010-2011
Luke Babbitt,21,POR,SF,24,0,137,1.0,0.305,0.291,0.164,5.1,22.4,13.4,6.9,0.8,1.2,11.9,22.8,-0.6,0.1,-0.4,-0.143,-8.3,-2.5,-10.8,-0.3,,babbilu01,2010-2011
Dominique Jones,22,DAL,SG,18,0,135,10.6,0.400,0.089,0.378,5.4,15.9,10.8,20.8,1.9,1.7,16.0,21.7,-0.2,0.2,0.0,0.007,-2.5,1.6,-0.9,0.0,,jonesdo02,2010-2011
Michael Redd,31,MIL,SG,10,0,134,9.7,0.470,0.378,0.089,0.0,7.1,3.5,15.6,0.8,0.6,7.9,17.7,0.0,0.1,0.1,0.048,-2.6,-1.4,-4.0,-0.1,,reddmi01,2010-2011
Willie Warren,21,LAC,PG,19,0,134,10.8,0.480,0.429,0.229,0.9,9.5,5.2,30.4,2.3,0.0,17.2,15.5,0.1,0.1,0.2,0.065,-2.4,-0.3,-2.7,0.0,,warrewi01,2010-2011
Ime Udoka,33,SAS,SF,20,0,130,5.3,0.285,0.381,0.381,4.6,12.2,8.5,13.2,3.2,0.5,16.9,10.4,-0.2,0.2,0.0,0.008,-5.9,2.8,-3.1,0.0,,udokaim01,2010-2011
Devin Ebanks,21,LAL,SG,20,0,118,19.4,0.507,0.098,0.451,14.9,11.1,13.0,2.8,1.8,3.2,8.9,25.9,0.2,0.2,0.4,0.144,0.1,-2.1,-2.0,0.0,,ebankde01,2010-2011
Mario West,26,NJN,SG,6,3,116,9.1,0.474,0.190,0.238,2.0,9.4,5.6,13.2,3.2,0.0,7.9,10.1,0.1,0.1,0.2,0.069,-5.5,1.3,-4.2,-0.1,,westma02,2010-2011
Lance Stephenson,20,IND,SG,12,0,115,5.5,0.410,0.128,0.359,1.0,16.3,8.7,28.3,1.8,0.0,26.2,23.5,-0.4,0.1,-0.2,-0.093,-6.5,-0.6,-7.2,-0.2,,stephla01,2010-2011
Jason Kapono,29,PHI,SF,24,2,112,1.6,0.277,0.286,0.071,3.1,8.2,5.7,5.0,0.9,0.7,6.5,12.7,-0.3,0.1,-0.2,-0.070,-5.7,-1.7,-7.4,-0.2,,kaponja01,2010-2011
Garret Siler,24,PHO,C,21,0,101,13.5,0.553,0.000,0.710,18.3,13.7,16.0,4.7,0.5,2.9,19.7,22.6,0.1,0.1,0.1,0.054,-3.5,-2.3,-5.8,-0.1,,silerga01,2010-2011
Trey Johnson,26,2TM,SG,8,0,94,8.3,0.455,0.091,0.303,2.5,6.5,4.4,17.4,0.5,0.8,11.8,20.2,0.0,0.0,0.0,-0.009,-4.1,-2.3,-6.4,-0.1,,johnstr01,2010-2011
Trey Johnson,26,TOR,SG,7,0,81,7.0,0.418,0.100,0.267,2.9,7.5,5.1,20.2,0.6,0.9,13.0,21.3,-0.1,0.0,-0.1,-0.048,-4.7,-2.3,-7.0,-0.1,,johnstr01,2010-2011
Trey Johnson,26,LAL,SG,1,0,13,16.2,0.773,0.000,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.1,0.0,0.1,0.230,-0.6,-1.8,-2.4,0.0,,johnstr01,2010-2011
Danny Green,23,SAS,SG,8,0,92,13.2,0.586,0.543,0.000,3.9,14.8,9.5,3.6,1.1,0.8,12.5,20.0,0.0,0.1,0.1,0.076,0.1,-0.7,-0.6,0.0,,greenda02,2010-2011
Yao Ming,30,HOU,C,5,5,91,19.8,0.579,0.000,0.432,8.7,24.9,16.8,7.3,0.0,6.1,13.7,24.8,0.2,0.1,0.3,0.147,0.1,1.1,1.2,0.1,AS,mingya01,2010-2011
Brian Scalabrine,32,CHI,PF,18,0,88,6.5,0.526,0.263,0.000,1.4,9.1,5.3,10.4,1.8,3.5,20.8,12.5,0.0,0.2,0.1,0.071,-6.5,2.7,-3.8,0.0,,scalabr01,2010-2011
Byron Mullens,21,OKC,PF,13,0,85,3.5,0.366,0.000,0.500,8.6,24.0,16.5,0.0,1.2,2.6,19.0,22.5,-0.3,0.1,-0.2,-0.113,-9.2,-2.5,-11.7,-0.2,,mulleby01,2010-2011
Etan Thomas,32,ATL,C,13,0,82,15.1,0.580,0.000,0.714,8.9,24.8,16.9,3.9,0.7,3.7,15.3,18.9,0.1,0.1,0.2,0.130,-1.9,0.3,-1.7,0.0,,thomaet01,2010-2011
Hamady N'Diaye,24,WAS,C,16,0,80,5.3,0.681,0.000,2.400,2.8,7.4,5.0,0.0,1.3,4.8,22.6,7.3,0.0,0.0,0.1,0.046,-6.9,0.6,-6.3,-0.1,,ndiayha01,2010-2011
Lester Hudson,26,WAS,PG,11,0,73,6.0,0.349,0.625,0.167,1.5,6.5,3.9,34.1,2.8,1.0,21.4,19.8,-0.2,0.0,-0.1,-0.082,-3.9,-0.4,-4.3,0.0,,hudsole01,2010-2011
Darius Songaila,32,PHI,C,10,0,71,1.2,0.477,0.000,0.267,3.2,13.0,8.1,4.1,0.0,0.0,19.3,13.5,-0.1,0.1,0.0,-0.019,-8.9,-1.4,-10.3,-0.1,,songada01,2010-2011
Theo Ratliff,37,LAL,C,10,0,71,4.4,0.145,0.000,0.333,9.9,10.8,10.4,5.5,1.5,5.4,30.4,6.3,-0.1,0.1,0.0,0.000,-4.9,1.4,-3.5,0.0,,ratlith01,2010-2011
Kyle Weaver,24,UTA,SG,5,0,69,11.3,0.491,0.280,0.320,3.5,14.1,8.7,15.8,1.5,2.4,19.7,23.6,-0.1,0.0,0.0,-0.018,-1.5,-1.2,-2.7,0.0,,weaveky01,2010-2011
Joe Smith,35,2TM,PF,16,3,69,-0.1,0.237,0.000,0.125,5.1,28.9,17.3,8.0,0.0,4.4,22.9,14.5,-0.3,0.1,-0.1,-0.099,-10.1,0.8,-9.2,-0.1,,smithjo02,2010-2011
Joe Smith,35,NJN,PF,4,3,25,-3.9,0.250,0.000,0.000,4.6,9.7,7.1,5.8,0.0,0.0,33.3,11.1,-0.1,0.0,-0.1,-0.159,-8.6,-1.5,-10.1,-0.1,,smithjo02,2010-2011
Joe Smith,35,LAL,PF,12,0,44,2.1,0.233,0.000,0.167,5.3,39.9,23.2,9.2,0.0,6.9,18.9,16.5,-0.2,0.1,-0.1,-0.065,-10.9,2.2,-8.7,-0.1,,smithjo02,2010-2011
Sherron Collins,23,CHA,PG,20,0,66,3.6,0.334,0.400,0.040,0.0,9.2,4.6,19.6,1.6,0.0,13.6,20.9,-0.2,0.0,-0.2,-0.121,-6.0,-2.1,-8.0,-0.1,,collish01,2010-2011
Renaldo Balkman,26,2TM,SF,8,0,62,9.3,0.542,0.154,0.308,3.7,9.1,6.5,4.7,3.2,2.4,6.3,11.3,0.1,0.1,0.1,0.114,-5.0,0.9,-4.1,0.0,,balkmre01,2010-2011
Renaldo Balkman,26,DEN,SF,5,0,44,12.8,0.604,0.000,0.444,2.7,7.6,5.2,6.6,3.4,3.4,0.0,10.9,0.1,0.1,0.2,0.182,-3.6,2.1,-1.5,0.0,,balkmre01,2010-2011
Renaldo Balkman,26,NYK,SF,3,0,18,0.7,0.375,0.500,0.000,6.3,12.8,9.5,0.0,2.8,0.0,20.0,12.3,0.0,0.0,0.0,-0.050,-8.6,-1.9,-10.5,0.0,,balkmre01,2010-2011
Solomon Alabi,22,TOR,C,12,0,59,2.0,0.189,0.000,0.133,13.7,14.4,14.1,4.6,1.8,2.6,15.9,14.3,-0.2,0.0,-0.2,-0.142,-6.0,-2.9,-8.9,-0.1,,alabiso01,2010-2011
Jerry Stackhouse,36,MIA,SG,7,1,50,6.0,0.398,0.333,0.583,2.5,13.4,8.3,8.5,0.0,3.1,11.7,16.0,-0.1,0.1,0.0,0.005,-4.5,-1.7,-6.2,-0.1,,stackje01,2010-2011
DeMarre Carroll,24,2TM,PF,12,0,50,8.7,0.388,0.000,0.167,4.7,14.5,9.6,10.7,1.0,1.6,0.0,11.6,0.0,0.0,0.1,0.066,-2.9,-0.5,-3.5,0.0,,carrode01,2010-2011
DeMarre Carroll,24,MEM,PF,7,0,39,12.4,0.506,0.000,0.222,6.1,18.6,12.3,7.3,1.3,2.1,0.0,11.4,0.1,0.0,0.1,0.145,-1.5,0.1,-1.4,0.0,,carrode01,2010-2011
DeMarre Carroll,24,HOU,PF,5,0,11,-4.5,0.000,0.000,0.000,0.0,0.0,0.0,22.8,0.0,0.0,0.0,12.0,0.0,0.0,0.0,-0.214,-8.0,-2.8,-10.8,0.0,,carrode01,2010-2011
Fabricio Oberto,35,POR,C,5,0,45,0.8,0.595,0.000,0.400,7.8,11.4,9.5,0.0,0.0,0.0,33.8,9.2,0.0,0.0,0.0,-0.012,-8.7,-1.6,-10.3,-0.1,,obertfa01,2010-2011
Antonio Daniels,35,PHI,PG,4,0,35,6.7,0.510,0.400,0.400,0.0,16.5,8.2,7.9,0.0,0.0,14.5,9.1,0.0,0.0,0.0,0.044,-4.8,-1.1,-6.0,0.0,,daniean01,2010-2011
Pops Mensah-Bonsu,27,NOH,PF,7,0,35,-0.1,0.333,0.000,0.000,10.4,28.0,19.1,8.0,0.0,0.0,40.0,6.8,0.0,0.0,0.0,0.013,-9.1,0.7,-8.4,-0.1,,mensapo01,2010-2011
Craig Brackins,23,PHI,PF,3,0,33,0.1,0.250,0.313,0.000,7.0,7.0,7.0,4.6,1.6,0.0,0.0,22.3,-0.1,0.0,-0.1,-0.154,-8.4,-4.1,-12.5,-0.1,,brackcr01,2010-2011
Antoine Wright,26,SAC,SG,7,0,31,-4.8,0.125,0.500,0.000,7.2,3.8,5.5,0.0,1.6,0.0,11.1,12.6,-0.1,0.0,-0.1,-0.179,-11.2,-3.2,-14.3,-0.1,,wrighan01,2010-2011
Maurice Ager,26,MIN,SG,4,0,29,10.1,0.682,0.364,0.000,0.0,7.9,3.8,6.0,1.7,0.0,26.7,22.0,0.0,0.0,0.0,-0.015,-0.9,0.2,-0.7,0.0,,agerma01,2010-2011
Andy Rautins,24,NYK,SG,5,0,24,-1.2,0.508,0.571,0.286,0.0,4.8,2.4,18.7,2.1,0.0,47.0,27.5,-0.2,0.0,-0.2,-0.314,-8.0,-5.2,-13.2,-0.1,,rautian01,2010-2011
Morris Peterson,33,OKC,SG,4,0,23,1.7,0.400,0.200,0.000,0.0,14.8,7.6,6.4,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.015,-8.7,-1.0,-9.8,0.0,,petermo01,2010-2011
Marcus Banks,29,TOR,PG,3,0,22,6.8,0.543,0.000,4.000,0.0,5.5,2.7,17.2,2.3,0.0,26.6,15.3,0.0,0.0,0.0,0.011,-6.6,0.1,-6.5,0.0,,banksma01,2010-2011
Pape Sy,22,ATL,SF,3,0,21,9.2,0.478,0.167,0.500,11.6,5.7,8.6,14.5,2.6,0.0,29.1,23.3,0.0,0.0,0.0,-0.047,-3.5,-2.5,-6.0,0.0,,sypa01,2010-2011
Patrick Ewing,26,NOH,SF,7,0,19,0.6,0.222,0.400,0.800,6.4,6.4,6.4,14.2,0.0,4.4,12.9,19.5,-0.1,0.0,-0.1,-0.158,-5.6,-3.4,-9.1,0.0,,ewingpa02,2010-2011
Marcus Cousin,24,UTA,C,4,0,18,7.8,0.667,0.000,0.000,0.0,20.3,10.1,0.0,0.0,4.5,25.0,10.2,0.0,0.0,0.0,0.008,-4.3,-2.7,-7.1,0.0,,cousima01,2010-2011
Mike Harris,27,HOU,PF,4,0,16,17.9,0.515,0.000,0.667,14.1,21.3,17.7,10.2,0.0,4.3,11.4,24.2,0.0,0.0,0.0,0.102,-2.3,-0.2,-2.4,0.0,,harrimi01,2010-2011
Bobby Simmons,30,SAS,SF,2,0,16,-5.5,0.000,1.000,0.000,0.0,0.0,0.0,15.7,0.0,0.0,0.0,8.6,0.0,0.0,0.0,-0.138,-8.9,-2.9,-11.8,0.0,,simmobo01,2010-2011
Ronald Dupree,30,TOR,SF,3,0,13,0.5,0.250,0.250,0.000,0.0,28.0,13.7,10.7,0.0,0.0,0.0,13.8,0.0,0.0,0.0,-0.094,-7.3,-2.7,-10.0,0.0,,duprero01,2010-2011
Dexter Pittman,22,MIA,C,2,0,11,-6.4,0.333,0.000,0.000,11.5,20.4,16.2,0.0,0.0,0.0,40.0,21.3,-0.1,0.0,-0.1,-0.246,-15.1,-2.8,-17.9,0.0,,pittmde01,2010-2011
John Lucas III,28,CHI,PG,2,0,10,-0.1,0.258,0.333,0.667,0.0,0.0,0.0,15.0,0.0,0.0,0.0,17.8,0.0,0.0,0.0,-0.121,-6.3,-3.3,-9.6,0.0,,lucasjo02,2010-2011
Brian Skinner,34,MIL,C,2,0,6,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.023,-3.8,-0.6,-4.3,0.0,,skinnbr01,2010-2011
Orien Greene,28,NJN,SG,3,0,5,33.0,0.521,0.000,1.000,0.0,0.0,0.0,37.8,10.7,0.0,0.0,26.7,0.0,0.0,0.0,0.293,6.0,9.1,15.1,0.0,,greenor01,2010-2011
Gani Lawal,22,PHO,PF,1,0,2,-9.1,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.009,-16.9,1.9,-15.0,0.0,,lawalga01,2010-2011
Hassan Whiteside,21,SAC,C,1,0,2,-17.9,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.007,-27.9,0.0,-27.9,0.0,,whiteha01,2010-2011
League Average,,,,,,,,0.541,0.222,0.300,5.3,14.7,10.0,14.6,1.6,1.5,12.9,19.9,,,,,,,,,,-9999,2010-2011
