Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
Reggie Miller,37,IND,SG,70,70,2117,15.9,0.597,0.499,0.361,1.1,7.8,4.6,13.4,1.5,0.1,8.2,17.2,5.6,1.8,7.4,0.168,2.2,0.1,2.3,2.3,,millere01
Kendall Gill,34,MIN,SG,82,34,2068,10.6,0.477,0.087,0.238,2.9,10.5,6.8,11.4,2.0,0.5,12.6,18.8,0.1,1.8,1.9,0.043,-2.8,0.0,-2.8,-0.4,,gillke01
Corliss Williamson,29,DET,SF,82,1,2061,15.7,0.515,0.013,0.363,8.3,12.3,10.3,10.2,1.2,1.0,11.6,25.3,2.4,2.5,4.9,0.115,-1.0,-0.8,-1.8,0.1,6MOY-5,willico02
Carlos Boozer,21,CLE,PF,81,54,2049,17.9,0.577,0.002,0.311,10.8,22.7,16.6,9.3,1.5,1.7,12.8,17.1,4.2,1.8,5.9,0.139,0.6,-0.6,0.0,1.0,ROY-7,boozeca01
Nick Van Exel,31,DAL,SG,73,1,2026,15.6,0.510,0.375,0.173,1.9,9.4,5.7,24.4,1.1,0.1,12.1,22.8,2.6,1.3,4.0,0.094,1.8,-1.6,0.2,1.1,6MOY-4,vanexni01
Clarence Weatherspoon,32,NYK,PF,79,19,2024,14.5,0.522,0.000,0.469,12.2,22.8,17.4,5.1,1.8,1.3,11.2,12.8,3.3,2.2,5.5,0.131,0.1,-0.2,0.0,1.0,,weathcl01
Darius Miles,21,CLE,SF,67,62,2008,9.7,0.435,0.022,0.241,6.2,14.2,10.1,14.9,1.7,2.4,20.0,19.2,-2.7,1.4,-1.3,-0.032,-3.2,-0.5,-3.7,-0.9,,milesda01
Corey Maggette,23,LAC,SG,64,57,2006,17.4,0.564,0.229,0.524,4.4,13.8,9.1,11.2,1.4,0.6,13.4,24.8,4.0,1.0,5.0,0.119,1.5,-1.1,0.4,1.2,,maggeco01
Junior Harrington,22,DEN,PG,82,51,2003,6.4,0.405,0.060,0.240,2.4,12.6,7.3,23.2,2.1,0.6,23.3,15.0,-2.8,2.4,-0.4,-0.009,-6.0,0.9,-5.1,-1.6,,harriju01
Trenton Hassell,23,CHI,SG,82,53,1999,6.0,0.411,0.102,0.140,2.1,11.9,7.0,11.1,1.2,2.2,16.6,11.1,-1.3,1.2,-0.1,-0.003,-3.9,0.5,-3.4,-0.7,,hassetr01
Jamal Crawford,22,CHI,PG,80,31,1992,15.4,0.496,0.300,0.160,1.2,9.0,5.1,28.8,2.0,0.9,13.4,22.2,1.6,1.1,2.8,0.067,1.2,-0.8,0.4,1.2,,crawfja01
Tyronn Lue,25,WAS,PG,75,24,1986,12.9,0.523,0.307,0.182,1.3,7.6,4.4,22.6,1.3,0.0,11.1,16.5,2.8,0.9,3.7,0.089,-0.4,-1.1,-1.5,0.3,,luety01
Predrag Drobnjak,27,SEA,C,82,69,1984,12.5,0.459,0.108,0.146,6.5,12.6,9.5,7.7,1.3,1.5,7.2,21.4,0.8,1.6,2.4,0.057,-1.5,-1.0,-2.5,-0.2,,drobnpr01
Lorenzen Wright,27,MEM,C,70,49,1982,14.4,0.489,0.007,0.311,9.8,20.0,15.0,6.7,1.3,1.9,11.9,21.0,1.0,1.5,2.5,0.061,-1.6,-1.4,-3.0,-0.5,,wrighlo02
Erick Dampier,27,GSW,C,82,82,1978,15.8,0.543,0.004,0.425,13.5,15.7,14.6,4.6,0.7,5.1,15.3,15.7,3.1,1.0,4.1,0.099,-0.4,-0.6,-1.0,0.5,,dampier01
Kenny Thomas,25,2TM,PF,66,42,1978,14.9,0.517,0.000,0.352,10.9,20.5,15.6,9.4,1.7,1.1,15.2,17.4,2.1,2.5,4.6,0.111,-0.4,-0.4,-0.7,0.6,,thomake01
Kenny Thomas,25,HOU,PF,20,14,586,12.6,0.469,0.000,0.237,9.1,17.7,13.5,11.6,1.5,0.7,16.0,19.7,0.0,0.7,0.7,0.057,-1.9,-0.2,-2.1,0.0,,thomake01
Kenny Thomas,25,PHI,PF,46,28,1392,15.8,0.539,0.000,0.412,11.6,21.6,16.5,8.4,1.7,1.2,14.8,16.5,2.1,1.8,3.9,0.134,0.3,-0.5,-0.2,0.6,,thomake01
Milt Palacio,24,CLE,PG,80,46,1976,8.2,0.466,0.095,0.224,2.7,10.8,6.7,20.6,1.8,0.6,23.5,12.2,-0.6,0.8,0.2,0.004,-4.1,-0.3,-4.4,-1.2,,palacmi01
Lucious Harris,32,NJN,SG,77,25,1973,13.5,0.494,0.189,0.262,3.7,9.8,6.7,13.4,1.4,0.3,8.1,20.0,2.2,2.5,4.7,0.114,0.0,-0.1,-0.1,1.0,6MOY-11,harrilu01
Jay Williams,21,CHI,PG,75,54,1961,12.2,0.472,0.295,0.235,1.5,9.3,5.5,29.2,2.3,0.6,18.4,21.0,-0.5,1.3,0.8,0.020,-1.3,-0.8,-2.0,0.0,,willija03
Kerry Kittles,28,NJN,SG,65,57,1951,18.3,0.550,0.308,0.190,3.1,11.7,7.4,15.4,2.7,1.2,6.7,19.1,4.2,3.4,7.7,0.188,2.5,2.1,4.7,3.3,,kittlke01
Walter McCarty,28,BOS,SF,82,8,1949,10.8,0.540,0.593,0.234,3.6,13.4,8.4,9.2,2.1,1.1,12.7,12.6,1.6,2.5,4.1,0.101,-1.5,1.1,-0.5,0.8,,mccarwa01
Wesley Person,31,MEM,SG,66,44,1941,13.5,0.565,0.384,0.161,1.4,9.6,5.6,9.3,1.1,0.7,8.0,16.2,3.1,0.2,3.3,0.082,0.8,-1.4,-0.6,0.7,,persowe01
Malik Rose,28,SAS,PF,79,13,1933,16.1,0.538,0.008,0.486,9.3,20.5,15.2,11.0,1.6,1.4,18.2,22.4,1.9,3.3,5.2,0.130,-1.0,0.4,-0.6,0.7,6MOY-6,rosema01
Ira Newble,28,ATL,SF,73,45,1931,11.7,0.557,0.180,0.193,5.3,10.5,8.0,8.6,1.4,0.9,12.0,13.7,2.5,0.8,3.3,0.081,-0.8,-0.5,-1.2,0.4,,newblir01
Brendan Haywood,23,WAS,C,81,69,1930,13.5,0.561,0.000,0.723,11.7,13.0,12.4,2.4,0.9,4.6,12.7,12.5,3.1,1.9,5.0,0.125,-1.6,-0.2,-1.8,0.1,,haywobr01
Voshon Lenard,29,TOR,SG,63,24,1929,14.4,0.502,0.311,0.240,2.7,10.1,6.3,13.6,1.6,0.8,10.3,23.6,1.7,0.7,2.4,0.060,0.3,-1.4,-1.0,0.5,,lenarvo01
Greg Ostertag,29,UTA,C,81,74,1926,11.5,0.531,0.000,0.601,11.8,19.6,15.8,4.4,0.6,5.9,20.1,12.3,0.8,2.6,3.4,0.084,-2.5,0.9,-1.5,0.2,,ostergr01
Scottie Pippen,37,POR,SF,64,58,1911,15.3,0.520,0.223,0.248,3.6,14.0,8.8,24.3,3.0,1.0,19.9,20.0,1.2,2.6,3.8,0.095,0.0,1.6,1.6,1.7,,pippesc01
Vladimir Radmanović,22,SEA,PF,72,16,1910,13.0,0.508,0.439,0.153,4.6,15.5,10.0,8.7,1.8,0.9,12.3,20.0,0.8,1.9,2.7,0.068,0.0,-0.3,-0.3,0.8,,radmavl01
Jason Collins,24,NJN,C,81,66,1900,9.9,0.521,0.012,0.698,8.2,13.9,11.1,6.9,1.3,1.7,16.1,12.5,1.7,3.0,4.7,0.119,-3.0,0.9,-2.0,0.0,,collija04
Kevin Ollie,30,2TM,PG,82,5,1897,13.7,0.514,0.014,0.404,1.5,9.8,5.6,23.8,2.0,0.2,12.2,14.6,3.0,0.8,3.8,0.097,-0.7,0.2,-0.6,0.7,,ollieke01
Kevin Ollie,30,MIL,PG,53,4,1127,13.5,0.513,0.020,0.357,1.2,9.1,5.1,24.3,1.7,0.3,10.9,13.7,2.0,0.1,2.1,0.090,-0.6,-0.5,-1.1,0.3,,ollieke01
Kevin Ollie,30,SEA,PG,29,1,770,14.0,0.515,0.005,0.468,2.0,10.9,6.3,23.0,2.3,0.1,13.8,15.9,1.0,0.7,1.7,0.106,-0.9,1.2,0.2,0.4,,ollieke01
Antonio Davis,34,TOR,C,53,52,1894,14.5,0.483,0.000,0.437,7.5,19.3,13.1,11.9,0.6,2.3,13.4,21.3,1.0,1.1,2.2,0.055,-0.9,-1.0,-1.9,0.1,,davisan01
Dion Glover,24,ATL,SG,76,42,1890,13.5,0.512,0.244,0.250,3.9,12.8,8.5,13.1,2.0,0.6,13.1,20.1,1.4,1.2,2.6,0.065,-0.8,-0.6,-1.5,0.2,,glovedi01
Eddie Griffin,20,HOU,PF,77,66,1890,15.4,0.462,0.283,0.139,8.6,19.2,14.0,8.0,1.5,4.2,9.6,19.4,1.0,2.9,3.9,0.100,0.3,0.6,0.9,1.4,,griffed01
Baron Davis,23,NOH,PG,50,47,1889,16.9,0.500,0.355,0.164,3.4,8.1,5.7,30.5,2.6,0.8,14.1,24.0,2.2,2.2,4.5,0.113,2.5,0.7,3.2,2.5,,davisba01
Shammond Williams,27,2TM,PG,78,11,1881,12.4,0.503,0.451,0.176,1.4,9.3,5.2,25.4,2.2,0.3,15.4,17.9,1.1,2.0,3.1,0.078,-1.2,0.0,-1.3,0.3,,willish01
Shammond Williams,27,BOS,PG,51,2,1169,12.3,0.512,0.470,0.169,1.1,9.8,5.3,19.3,2.8,0.2,14.4,16.9,0.7,1.4,2.1,0.086,-1.9,1.0,-0.9,0.3,,willish01
Shammond Williams,27,DEN,PG,27,9,712,12.5,0.489,0.423,0.187,1.9,8.4,5.0,35.3,1.2,0.3,16.9,19.6,0.4,0.5,1.0,0.064,-0.2,-1.8,-1.9,0.0,,willish01
Tony Delk,29,BOS,PG,67,39,1873,13.7,0.547,0.543,0.155,2.4,11.9,7.0,14.0,2.0,0.4,10.3,16.6,2.5,2.1,4.6,0.117,0.3,0.8,1.1,1.4,,delkto01
Drew Gooden,21,2TM,SF,70,47,1873,15.0,0.503,0.062,0.273,9.8,17.7,13.7,7.8,1.5,1.3,14.7,24.5,0.4,1.3,1.7,0.043,-1.1,-1.9,-3.0,-0.4,ROY-5,goodedr01
Drew Gooden,21,MEM,SF,51,29,1329,13.8,0.486,0.080,0.229,9.0,15.9,12.5,8.3,1.5,1.1,14.2,25.0,-0.3,0.7,0.4,0.015,-1.4,-1.9,-3.3,-0.4,,goodedr01
Drew Gooden,21,ORL,PF,19,18,544,18.0,0.548,0.010,0.398,11.9,22.1,16.8,6.6,1.4,1.8,16.0,23.1,0.7,0.6,1.3,0.112,-0.3,-1.7,-2.0,0.0,,goodedr01
Othella Harrington,29,NYK,PF,74,64,1850,12.3,0.563,0.000,0.339,10.3,20.2,15.1,5.4,0.3,0.9,15.0,15.0,2.7,1.1,3.8,0.098,-1.5,-1.3,-2.8,-0.4,,harriot01
Wally Szczerbiak,25,MIN,SF,52,42,1836,17.3,0.567,0.199,0.237,3.4,11.3,7.4,12.2,1.3,0.9,9.8,22.0,3.8,1.3,5.2,0.135,1.8,-0.9,0.9,1.3,,szczewa02
Mike Bibby,24,SAC,PG,55,55,1835,17.6,0.559,0.196,0.267,2.1,6.3,4.3,24.3,2.0,0.3,14.0,21.9,3.5,2.0,5.6,0.146,1.8,-0.1,1.8,1.8,,bibbymi01
Tyson Chandler,20,CHI,C,75,68,1827,15.8,0.565,0.000,0.601,10.4,20.6,15.5,6.8,1.0,4.2,18.1,18.1,1.8,2.1,3.9,0.102,-1.1,0.2,-0.9,0.5,,chandty01
Travis Best,30,MIA,PG,72,52,1807,11.2,0.473,0.187,0.211,1.6,8.0,4.7,25.7,1.3,0.3,14.3,19.4,0.5,1.4,1.8,0.048,-2.1,-0.3,-2.4,-0.2,,besttr01
Bo Outlaw,31,PHO,C,80,20,1800,12.2,0.574,0.007,0.417,8.3,14.8,11.6,9.2,1.5,2.9,18.8,10.1,2.2,2.2,4.4,0.116,-1.2,1.8,0.6,1.2,,outlabo01
Eddie Jones,31,MIA,SG,47,47,1789,18.9,0.551,0.350,0.334,2.2,12.7,7.3,18.8,2.0,1.4,9.7,23.0,3.9,2.1,6.0,0.162,3.4,1.5,5.0,3.1,,jonesed02
Adonal Foyle,27,GSW,C,82,0,1787,15.3,0.563,0.003,0.301,10.6,18.5,14.6,3.1,1.1,7.6,15.7,11.0,2.3,1.7,4.0,0.106,-0.7,1.7,0.9,1.3,DPOY-13,foylead01
Keon Clark,27,SAC,C,80,11,1780,13.9,0.528,0.009,0.284,8.8,17.9,13.6,6.5,1.1,5.6,15.6,14.9,1.3,3.4,4.7,0.127,-2.3,2.1,-0.2,0.8,6MOY-11,clarkke01
Anfernee Hardaway,31,PHO,SG,58,51,1777,13.0,0.499,0.127,0.169,4.2,12.3,8.2,21.5,1.9,1.1,19.1,19.2,0.4,1.9,2.3,0.062,-1.0,1.0,0.0,0.9,,hardaan01
Kwame Brown,20,WAS,C,80,20,1773,13.6,0.496,0.006,0.432,8.5,19.9,14.2,5.6,1.5,3.4,15.5,18.8,0.2,2.3,2.5,0.069,-2.1,-0.1,-2.2,-0.1,,brownkw01
Derrick Coleman,35,PHI,C,64,35,1742,15.4,0.525,0.135,0.343,10.0,20.5,15.2,8.0,1.6,3.1,14.3,17.3,2.1,2.4,4.5,0.124,0.1,0.3,0.3,1.0,,colemde01
Shandon Anderson,29,NYK,SF,82,9,1731,13.4,0.553,0.261,0.354,4.2,13.2,8.6,8.3,2.2,0.8,15.5,19.6,1.2,1.4,2.7,0.074,-0.6,0.2,-0.3,0.7,,andersh01
Shawn Bradley,30,DAL,C,81,39,1731,18.3,0.601,0.003,0.467,9.6,20.7,15.1,4.6,1.9,7.3,12.9,13.6,3.9,3.5,7.4,0.204,-0.4,3.0,2.6,2.0,,bradlsh01
Mike James,27,MIA,PG,78,8,1722,11.8,0.469,0.390,0.243,1.7,8.5,5.0,25.9,2.0,0.2,14.3,20.6,0.2,1.6,1.8,0.051,-1.6,0.1,-1.6,0.2,,jamesmi01
Toni Kukoč,34,MIL,PF,63,0,1704,18.0,0.551,0.456,0.336,4.6,13.7,9.1,21.8,2.5,1.3,15.6,21.4,2.9,1.1,4.0,0.112,2.9,0.0,2.8,2.1,6MOY-10,kukocto01
Jacque Vaughn,27,ORL,PG,80,48,1686,10.5,0.508,0.083,0.304,1.7,6.4,4.0,21.7,2.0,0.1,17.2,14.9,1.2,0.9,2.0,0.058,-2.8,-0.5,-3.3,-0.6,,vaughja01
Tony Battie,26,BOS,C,67,62,1683,15.2,0.578,0.014,0.320,9.7,19.7,14.6,5.2,1.0,3.8,10.2,12.9,3.3,2.5,5.8,0.164,-1.0,0.8,-0.3,0.7,,battito01
Lamar Odom,23,LAC,SF,49,47,1679,14.6,0.519,0.211,0.286,4.0,17.9,11.0,19.0,1.3,1.7,16.9,22.3,0.9,1.2,2.2,0.062,-0.1,-0.2,-0.3,0.7,,odomla01
Bobby Jackson,29,SAC,PG,59,26,1676,18.4,0.561,0.321,0.204,3.8,9.8,7.0,17.7,2.1,0.1,11.7,23.8,3.3,2.2,5.5,0.157,2.4,0.5,2.9,2.1,6MOY-1,jacksbo01
David Robinson,37,SAS,C,64,64,1676,17.8,0.531,0.000,0.510,11.8,22.8,17.6,5.9,1.7,4.6,13.9,16.5,2.5,3.6,6.0,0.172,0.5,1.7,2.1,1.8,,robinda01
Ron Mercer,26,IND,SG,72,3,1671,9.3,0.439,0.027,0.136,2.2,8.0,5.2,11.5,1.5,0.6,7.9,18.6,-0.3,1.6,1.3,0.037,-3.3,-0.3,-3.6,-0.6,,mercero01
Ruben Patterson,27,POR,SF,78,17,1655,14.5,0.530,0.039,0.426,8.8,10.5,9.6,10.2,2.4,1.3,16.0,20.4,1.4,1.8,3.2,0.093,-0.6,0.0,-0.6,0.6,,patteru01
Shawn Kemp,33,ORL,C,79,55,1633,11.7,0.468,0.002,0.307,10.0,21.9,15.8,5.5,2.1,1.5,15.1,18.5,0.0,2.1,2.0,0.059,-3.5,-0.7,-4.2,-0.9,,kempsh01
Donnell Harvey,22,DEN,SF,77,27,1613,12.5,0.486,0.013,0.319,8.6,21.5,14.8,11.7,1.6,1.3,16.4,20.7,-0.3,2.3,2.0,0.059,-2.6,0.2,-2.4,-0.1,,harvedo01
Devean George,25,LAL,SF,71,7,1613,11.4,0.485,0.286,0.228,6.3,13.7,10.0,8.6,1.8,1.7,11.4,15.7,1.2,1.4,2.7,0.079,-1.3,-0.3,-1.5,0.2,,georgde01
Raef LaFrentz,26,DAL,C,69,43,1611,16.5,0.578,0.226,0.171,8.5,14.0,11.3,5.3,1.1,4.2,7.7,16.9,3.8,2.0,5.8,0.173,0.0,0.6,0.6,1.1,,lafrera01
Aaron Williams,31,NJN,C,81,0,1597,11.9,0.504,0.002,0.296,9.8,13.9,11.8,9.0,0.9,2.7,14.6,16.4,1.2,2.4,3.7,0.110,-2.2,0.6,-1.6,0.2,,williaa01
Vladimir Stepania,26,MIA,C,79,6,1594,13.6,0.454,0.000,0.314,14.9,25.6,20.1,2.7,1.5,2.0,12.4,16.4,0.3,2.6,2.9,0.089,-1.8,-0.5,-2.3,-0.1,,stepavl01
Eddy Curry,20,CHI,C,81,48,1571,17.5,0.607,0.000,0.501,8.3,16.4,12.4,4.4,0.6,2.9,16.4,23.6,2.3,1.1,3.5,0.107,-0.6,-1.3,-1.9,0.0,,curryed01
Rodney White,22,DEN,SG,72,19,1563,9.8,0.469,0.210,0.196,3.1,13.3,7.9,15.0,1.5,1.6,18.4,24.2,-2.1,1.8,-0.4,-0.011,-3.1,-0.6,-3.7,-0.7,,whitero02
Michael Curry,34,DET,SF,78,77,1555,5.7,0.474,0.236,0.197,1.2,8.6,4.8,10.8,1.6,0.2,14.7,9.0,0.2,1.7,2.0,0.060,-4.8,1.4,-3.3,-0.5,,currymi01
Glen Rice,35,HOU,SF,62,26,1532,11.9,0.563,0.556,0.182,2.2,9.3,5.8,7.3,0.8,0.2,10.0,16.5,2.5,0.8,3.3,0.103,0.5,-0.9,-0.4,0.6,,ricegl01
Rasual Butler,23,MIA,SG,72,28,1514,9.5,0.437,0.299,0.182,2.1,12.3,7.1,11.4,0.8,2.2,11.1,21.6,-1.4,1.4,0.1,0.002,-1.9,-0.6,-2.5,-0.2,,butlera01
Greg Buckner,26,PHI,SG,75,5,1514,11.6,0.519,0.138,0.204,5.5,11.4,8.4,10.1,2.5,0.8,12.5,14.7,1.5,1.7,3.1,0.100,-1.7,1.0,-0.8,0.5,,buckngr01
J.R. Bremer,22,BOS,PG,64,41,1503,12.7,0.515,0.616,0.239,1.3,9.8,5.5,19.2,1.3,0.2,10.3,17.7,1.8,1.2,3.0,0.096,0.0,-0.5,-0.5,0.6,,bremejr01
George Lynch,32,NOH,SG,81,32,1497,12.9,0.464,0.220,0.206,10.7,16.8,13.7,11.0,2.4,0.9,11.7,13.5,1.3,2.2,3.5,0.113,-0.3,1.2,0.9,1.1,,lynchge01
Alan Henderson,30,ATL,C,82,3,1494,12.1,0.508,0.006,0.422,12.4,17.8,15.2,4.5,1.2,1.5,13.6,13.8,1.5,1.1,2.6,0.083,-1.7,-1.2,-2.9,-0.3,,hendeal01
Stromile Swift,23,MEM,PF,67,26,1478,18.0,0.542,0.004,0.501,8.8,20.3,14.6,5.0,1.9,4.8,14.2,21.2,1.6,1.7,3.3,0.108,-0.7,0.5,-0.1,0.7,,swiftst01
Jon Barry,33,DET,SG,80,0,1473,17.9,0.593,0.505,0.236,2.6,12.0,7.2,25.5,2.4,0.7,14.8,17.9,3.4,2.2,5.6,0.183,2.6,1.6,4.3,2.3,6MOY-9,barryjo01
Vince Carter,26,TOR,SG,43,42,1471,21.9,0.532,0.172,0.211,4.4,10.4,7.3,20.4,1.7,2.0,8.2,28.1,3.4,0.8,4.2,0.136,4.7,-0.2,4.5,2.4,AS,cartevi01
Mark Jackson,37,UTA,PG,82,0,1467,12.2,0.473,0.257,0.217,2.9,11.3,7.3,40.5,1.8,0.2,27.3,17.4,-0.1,1.2,1.1,0.037,-0.5,-1.2,-1.7,0.1,,jacksma01
Charlie Ward,32,NYK,PG,66,6,1465,15.9,0.540,0.645,0.128,2.0,12.4,7.1,32.9,2.8,0.5,17.8,16.8,2.4,1.3,3.7,0.121,1.5,0.9,2.4,1.6,,wardch01
Manu Ginóbili,25,SAS,SG,69,5,1431,14.7,0.556,0.373,0.431,4.0,8.8,6.5,15.8,3.6,0.8,17.5,18.5,1.8,2.4,4.2,0.141,-0.7,2.6,1.9,1.4,ROY-4,ginobma01
Mark Blount,27,2TM,C,81,31,1403,10.6,0.491,0.000,0.401,8.8,16.9,12.6,7.0,1.6,3.8,20.2,16.4,-0.4,2.1,1.7,0.059,-4.2,1.2,-3.0,-0.4,,blounma01
Mark Blount,27,DEN,C,54,24,885,9.6,0.452,0.000,0.371,7.8,16.7,12.0,7.0,1.3,4.6,18.4,19.1,-0.9,1.3,0.4,0.020,-4.7,1.0,-3.7,-0.4,,blounma01
Mark Blount,27,BOS,C,27,7,518,12.2,0.615,0.000,0.500,10.4,17.1,13.7,6.8,2.0,2.6,25.3,11.7,0.6,0.8,1.4,0.126,-3.4,1.6,-1.8,0.0,,blounma01
Chucky Atkins,28,DET,PG,65,7,1398,10.1,0.475,0.520,0.105,1.8,6.5,4.1,22.4,1.1,0.2,13.7,19.4,0.3,1.2,1.5,0.053,-1.1,-1.1,-2.2,-0.1,,atkinch01
Bryon Russell,32,WAS,SF,70,23,1388,9.1,0.468,0.458,0.225,3.7,14.1,8.9,8.2,2.7,0.4,14.1,13.3,0.0,1.6,1.5,0.052,-2.7,1.1,-1.6,0.1,,russebr01
Dajuan Wagner,19,CLE,SG,47,24,1385,10.9,0.466,0.288,0.264,1.6,5.1,3.3,16.8,1.4,0.4,11.2,23.8,0.2,0.1,0.3,0.011,-1.9,-2.8,-4.7,-0.9,,wagneda02
Brian Skinner,26,PHI,PF,77,9,1381,15.4,0.574,0.000,0.486,11.4,19.9,15.6,2.2,1.8,3.0,13.4,15.1,2.2,2.0,4.1,0.144,-0.7,0.0,-0.6,0.5,,skinnbr01
Vincent Yarbrough,21,DEN,SG,59,39,1381,9.5,0.446,0.182,0.145,2.9,11.2,6.8,16.8,2.2,1.9,15.1,17.3,-0.7,1.7,1.0,0.035,-3.3,0.9,-2.4,-0.1,,yarbrvi01
Marko Jarić,24,LAC,SF,66,12,1379,14.4,0.498,0.372,0.235,2.9,10.2,6.6,23.8,3.7,0.6,17.3,19.5,0.6,1.3,1.9,0.067,-0.8,1.2,0.4,0.8,,jaricma01
Maurice Taylor,26,HOU,PF,67,9,1377,11.5,0.472,0.004,0.258,8.1,11.7,10.0,8.8,0.9,1.1,14.4,23.3,-0.2,1.1,0.9,0.030,-2.7,-1.6,-4.3,-0.8,,tayloma01
Moochie Norris,29,HOU,PG,82,3,1375,11.8,0.470,0.136,0.345,3.2,10.0,6.7,23.2,2.2,0.2,18.4,15.6,0.5,1.3,1.7,0.061,-1.8,0.4,-1.5,0.2,,norrimo01
Adrian Griffin,28,DAL,SG,74,48,1373,11.5,0.463,0.071,0.095,7.1,14.1,10.6,11.0,2.9,0.3,11.8,13.2,0.9,1.9,2.9,0.100,-2.1,1.8,-0.3,0.6,,griffad01
Michael Olowokandi,27,LAC,C,36,36,1369,10.5,0.457,0.000,0.241,4.7,22.3,13.6,5.9,0.7,4.1,16.9,19.2,-1.5,1.3,-0.2,-0.006,-3.4,0.3,-3.1,-0.4,,olowomi01
Quentin Richardson,22,LAC,SG,59,13,1368,12.5,0.460,0.363,0.227,8.2,15.1,11.6,6.7,1.3,0.5,9.6,22.0,0.3,0.7,1.0,0.036,-0.1,-2.2,-2.3,-0.1,,richaqu01
Jelani McCoy,25,TOR,C,67,25,1367,12.4,0.507,0.000,0.319,7.6,22.6,14.8,5.5,1.1,3.1,17.6,18.3,-0.3,1.3,1.0,0.035,-3.3,-0.5,-3.8,-0.6,,mccoyje01
Mehmet Okur,23,DET,PF,72,9,1366,14.8,0.514,0.265,0.310,10.0,19.2,14.5,9.5,1.0,2.1,12.1,19.3,1.7,2.1,3.8,0.134,-0.6,0.0,-0.5,0.5,,okurme01
Earl Watson,23,MEM,PG,79,2,1366,14.6,0.505,0.233,0.220,3.8,9.6,6.7,25.7,3.4,0.7,17.0,17.0,1.3,1.0,2.3,0.080,-0.8,1.3,0.5,0.9,,watsoea01
Reggie Evans,22,SEA,PF,67,60,1365,10.4,0.510,0.000,1.100,14.2,24.3,19.2,3.7,1.5,0.6,20.0,8.9,1.3,1.7,3.0,0.105,-2.4,-0.3,-2.8,-0.3,,evansre01
Eric Piatkowski,32,LAC,SG,62,26,1360,16.0,0.601,0.451,0.274,3.7,9.3,6.5,9.1,1.3,0.5,10.1,18.5,3.3,0.3,3.6,0.129,2.5,-1.2,1.3,1.1,,piatker01
Courtney Alexander,25,NOH,PG,66,7,1360,9.3,0.459,0.113,0.289,3.3,6.8,5.0,9.8,1.2,0.3,10.7,21.3,0.1,1.0,1.1,0.040,-3.3,-1.2,-4.5,-0.9,,alexaco02
Eddie Robinson,26,CHI,SF,64,18,1355,11.5,0.531,0.044,0.200,6.3,10.0,8.2,7.7,2.3,0.7,13.2,12.9,1.2,1.0,2.2,0.076,-1.5,0.7,-0.8,0.4,,robined01
Tyrone Hill,34,2TM,PF,56,43,1351,9.9,0.457,0.000,0.261,10.5,22.7,16.5,4.8,1.8,1.4,16.6,13.3,-0.1,1.5,1.4,0.049,-3.5,-0.5,-4.0,-0.7,,hillty01
Tyrone Hill,34,CLE,PF,32,25,855,10.3,0.468,0.000,0.228,9.0,26.3,17.5,6.0,1.9,1.6,19.3,13.7,-0.3,0.9,0.6,0.036,-3.9,0.0,-3.9,-0.4,,hillty01
Tyrone Hill,34,PHI,PF,24,18,496,9.3,0.438,0.000,0.321,13.0,16.4,14.7,2.7,1.6,1.1,11.4,12.7,0.2,0.5,0.7,0.072,-2.9,-1.3,-4.1,-0.3,,hillty01
Sean Rooks,33,LAC,C,70,38,1344,7.7,0.460,0.003,0.195,4.5,13.7,9.1,8.2,1.3,2.3,17.0,13.1,-0.4,0.8,0.4,0.015,-3.9,0.2,-3.7,-0.6,,rooksse01
Andrew DeClercq,29,ORL,C,77,21,1327,11.3,0.562,0.000,0.373,11.9,17.5,14.6,6.2,1.5,2.0,20.5,13.8,1.3,1.3,2.6,0.095,-3.5,-0.3,-3.7,-0.6,,declean01
Earl Boykins,26,GSW,PG,68,0,1321,17.6,0.543,0.166,0.431,2.9,4.2,3.5,26.8,1.5,0.2,11.7,20.1,3.9,-0.4,3.5,0.127,2.6,-2.1,0.6,0.9,6MOY-7,boykiea01
Scott Padgett,26,UTA,PF,82,2,1321,12.4,0.496,0.314,0.253,7.9,16.7,12.5,10.8,1.7,1.4,13.0,18.8,1.0,1.5,2.5,0.091,-0.8,-0.3,-1.1,0.3,,padgesc01
Nikoloz Tskitishvili,19,DEN,SF,81,16,1320,4.9,0.374,0.387,0.165,5.4,10.8,8.0,11.6,1.2,1.8,16.6,17.0,-2.3,1.3,-1.0,-0.035,-4.9,-0.7,-5.5,-1.2,,tskitni01
Damon Stoudamire,29,POR,PG,59,27,1315,12.1,0.460,0.275,0.161,3.7,10.6,7.1,24.5,1.6,0.3,15.6,18.5,0.6,1.1,1.6,0.059,-0.3,-0.6,-0.9,0.4,,stoudda01
Michael Bradley,23,TOR,PF,67,11,1314,12.8,0.492,0.019,0.213,13.5,22.4,17.7,8.4,0.7,1.7,18.1,14.6,0.7,0.9,1.5,0.056,-1.7,-1.8,-3.4,-0.5,,bradlmi01
