Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional,Year
Evan Eschmeyer,25,NJN,C,74,51,1331,10.8,0.512,0.000,0.510,11.3,20.5,15.8,4.7,1.6,3.3,17.8,10.1,1.1,1.5,2.5,0.091,-3.0,0.4,-2.6,-0.2,,eschmev01,2000-2001
DerMarr Johnson,20,ATL,SF,78,21,1313,8.4,0.463,0.326,0.223,4.7,10.4,7.6,7.9,1.7,1.6,17.8,17.7,-0.9,0.9,0.0,0.000,-2.8,-0.8,-3.5,-0.5,,johnsde03,2000-2001
Stromile Swift,21,VAN,PF,80,6,1312,13.1,0.487,0.012,0.416,9.6,15.1,12.4,3.5,2.5,4.3,13.8,16.2,0.2,1.6,1.9,0.069,-2.9,0.9,-2.0,0.0,,swiftst01,2000-2001
Dan Majerle,35,MIA,SG,53,19,1306,9.4,0.480,0.699,0.170,1.8,13.3,7.6,11.0,2.2,0.9,11.2,11.6,0.5,2.1,2.6,0.097,-1.9,2.3,0.4,0.8,,majerda01,2000-2001
Danny Manning,34,UTA,PF,82,0,1305,14.3,0.537,0.056,0.280,6.4,13.8,10.2,12.6,1.9,1.8,14.6,23.2,1.2,1.4,2.6,0.097,-1.2,0.1,-1.1,0.3,,mannida01,2000-2001
Bryce Drew,26,CHI,PG,48,41,1305,7.9,0.450,0.321,0.058,1.1,5.4,3.1,24.0,1.3,0.2,16.9,14.4,-0.3,-0.1,-0.4,-0.015,-2.9,-2.1,-4.9,-1.0,,drewbr01,2000-2001
Corie Blount,32,2TM,PF,68,6,1305,11.8,0.473,0.027,0.282,13.9,19.4,16.5,7.1,1.6,1.2,18.1,13.2,0.5,1.2,1.8,0.065,-2.6,-0.9,-3.5,-0.5,,blounco01,2000-2001
Corie Blount,32,PHO,PF,30,6,387,5.8,0.504,0.000,0.319,10.1,14.9,12.4,3.0,1.7,0.9,25.1,8.3,0.0,0.6,0.6,0.077,-5.7,1.4,-4.3,-0.2,,blounco01,2000-2001
Corie Blount,32,GSW,PF,38,0,918,14.3,0.468,0.032,0.275,15.6,21.3,18.2,8.9,1.6,1.3,16.6,15.3,0.5,0.6,1.1,0.060,-1.4,-1.8,-3.2,-0.3,,blounco01,2000-2001
Arvydas Sabonis,36,POR,C,61,42,1299,18.4,0.527,0.029,0.302,4.9,24.9,15.2,12.3,1.7,3.5,12.7,24.0,1.5,2.3,3.7,0.138,-0.2,1.4,1.2,1.1,,sabonar01,2000-2001
Emanual Davis,32,SEA,SG,62,39,1290,11.8,0.527,0.399,0.173,2.5,11.2,6.9,16.1,2.6,0.7,18.4,14.7,0.9,0.9,1.8,0.067,-1.0,0.7,-0.4,0.5,,davisem01,2000-2001
Avery Johnson,35,SAS,PG,55,20,1290,11.5,0.475,0.020,0.200,1.9,5.3,3.7,29.5,1.4,0.2,15.5,14.1,1.3,1.3,2.6,0.098,-1.3,0.1,-1.2,0.3,,johnsav01,2000-2001
Scott Williams,32,MIL,C,66,31,1272,14.2,0.514,0.011,0.194,8.7,23.6,16.2,4.2,2.0,1.8,9.5,15.4,1.7,1.7,3.4,0.128,-1.7,-0.2,-1.9,0.0,,willisc01,2000-2001
Mateen Cleaves,23,DET,PG,78,8,1268,9.0,0.458,0.043,0.343,2.2,9.1,5.6,26.8,2.0,0.1,23.2,20.5,-1.3,1.2,-0.1,-0.006,-4.5,-0.7,-5.2,-1.0,,cleavma01,2000-2001
Robert Pack,31,DEN,PG,74,11,1260,14.8,0.493,0.073,0.322,2.6,9.3,5.9,38.2,2.7,0.1,21.7,22.0,0.4,0.7,1.1,0.043,-0.8,-0.8,-1.6,0.1,,packro01,2000-2001
Hedo Türkoğlu,21,SAC,SF,74,7,1245,11.7,0.509,0.257,0.334,4.4,13.6,9.1,8.3,2.1,1.3,12.5,15.6,1.0,1.8,2.8,0.106,-2.0,1.1,-0.9,0.4,,turkohe01,2000-2001
Shammond Williams,25,SEA,PG,69,6,1238,15.4,0.569,0.361,0.261,3.2,9.0,6.1,24.2,1.3,0.2,16.7,17.9,2.6,0.3,2.9,0.112,2.0,-1.2,0.8,0.9,,willish01,2000-2001
Randy Brown,32,BOS,PG,54,35,1238,8.2,0.438,0.013,0.169,2.1,7.5,4.7,20.1,2.6,0.6,18.0,11.4,-0.1,1.0,0.9,0.034,-4.2,1.1,-3.1,-0.3,,brownra02,2000-2001
Keyon Dooling,20,LAC,PG,76,1,1237,12.6,0.509,0.221,0.494,0.8,7.3,4.1,23.7,1.8,0.6,17.6,20.0,0.8,0.7,1.4,0.056,-1.5,-0.9,-2.5,-0.2,,doolike01,2000-2001
Rasho Nesterović,24,MIN,C,73,39,1233,10.4,0.472,0.003,0.204,9.1,17.5,13.2,5.4,1.1,3.6,13.7,14.8,0.2,1.3,1.5,0.060,-3.5,0.0,-3.5,-0.5,,nestera01,2000-2001
Sean Elliott,32,SAS,SF,52,34,1229,12.4,0.544,0.381,0.248,1.6,13.4,7.8,10.8,1.0,1.4,11.9,16.3,1.3,1.7,3.0,0.118,0.6,1.1,1.7,1.2,,elliose01,2000-2001
Malik Rose,26,SAS,PF,57,9,1219,14.8,0.498,0.046,0.435,9.3,18.8,14.3,6.6,2.6,2.3,14.4,19.8,0.7,2.6,3.3,0.131,-1.7,2.2,0.4,0.8,,rosema01,2000-2001
Mitch Richmond,35,WAS,SG,37,30,1216,14.9,0.521,0.264,0.317,1.4,9.2,5.2,16.6,1.8,0.4,12.8,24.1,1.4,0.2,1.6,0.065,1.0,-1.2,-0.3,0.5,,richmmi01,2000-2001
Robert Traylor,23,CLE,C,70,7,1212,14.1,0.521,0.006,0.435,11.9,16.8,14.3,8.7,2.1,4.6,20.2,18.0,0.3,1.5,1.9,0.074,-2.6,1.1,-1.6,0.1,,traylro01,2000-2001
Monty Williams,29,ORL,SF,82,0,1211,11.0,0.485,0.036,0.365,7.7,14.7,11.1,10.5,1.2,1.0,16.7,18.5,0.1,1.2,1.3,0.051,-2.8,-0.9,-3.6,-0.5,,willimo01,2000-2001
Isaiah Rider,29,LAL,SG,67,6,1206,11.8,0.499,0.195,0.176,4.2,10.4,7.3,15.0,1.2,0.4,16.2,22.5,0.3,0.5,0.8,0.033,-1.4,-2.0,-3.4,-0.4,,rideris01,2000-2001
Eddie Robinson,24,CHH,SF,67,6,1201,17.9,0.559,0.010,0.216,5.7,13.1,9.4,9.4,2.2,2.0,8.8,18.8,2.1,1.8,4.0,0.159,1.4,1.2,2.6,1.4,,robined01,2000-2001
Stacey Augmon,32,POR,SG,66,23,1182,12.3,0.511,0.015,0.327,6.3,9.7,8.0,12.7,2.2,1.3,13.6,13.9,1.3,1.2,2.5,0.102,-1.1,1.3,0.2,0.7,,augmost01,2000-2001
Jerome Williams,27,2TM,PF,59,2,1182,15.7,0.526,0.010,0.459,12.0,23.4,17.5,6.1,2.5,1.2,15.1,15.4,1.5,2.0,3.5,0.141,-0.7,0.5,-0.2,0.6,,willije01,2000-2001
Jerome Williams,27,DET,PF,33,2,804,14.9,0.501,0.010,0.448,12.8,24.4,18.5,6.4,2.5,0.9,16.3,15.5,0.7,1.4,2.1,0.125,-0.9,0.5,-0.4,0.3,,willije01,2000-2001
Jerome Williams,27,TOR,PF,26,0,378,17.3,0.581,0.011,0.484,10.2,21.1,15.5,5.4,2.5,1.9,12.4,15.2,0.8,0.6,1.4,0.174,-0.4,0.5,0.2,0.2,,willije01,2000-2001
Chris Mihm,21,CLE,C,59,43,1166,12.6,0.500,0.003,0.322,10.6,17.3,13.9,2.4,0.9,3.3,15.2,20.4,0.3,1.0,1.3,0.053,-2.9,-1.3,-4.2,-0.7,,mihmch01,2000-2001
Tom Gugliotta,31,PHO,PF,57,2,1159,11.1,0.437,0.032,0.203,7.3,17.8,12.5,7.7,2.1,1.3,11.0,17.9,-0.3,2.0,1.8,0.073,-3.1,1.0,-2.1,0.0,,guglito01,2000-2001
Mikki Moore,25,DET,C,81,2,1154,12.9,0.552,0.004,0.485,11.0,18.4,14.7,4.6,1.1,3.7,18.5,15.0,1.1,1.6,2.8,0.116,-3.4,0.8,-2.6,-0.2,,mooremi01,2000-2001
Jeff Foster,24,IND,C,71,9,1152,12.5,0.492,0.033,0.427,14.6,23.4,19.1,4.6,1.8,1.7,17.0,12.4,0.8,1.9,2.7,0.113,-1.9,-0.2,-2.1,0.0,,fosteje01,2000-2001
Chris Porter,22,GSW,SF,51,35,1147,11.1,0.434,0.011,0.317,7.6,10.1,8.7,9.0,2.0,0.4,10.4,20.8,-0.1,0.3,0.2,0.008,-2.7,-1.8,-4.5,-0.7,,portech01,2000-2001
Jelani McCoy,23,SEA,C,70,44,1143,11.1,0.520,0.000,0.352,9.3,15.9,12.6,7.7,0.8,3.1,19.7,15.0,0.3,0.8,1.1,0.045,-2.7,-0.4,-3.1,-0.3,,mccoyje01,2000-2001
Milt Palacio,22,BOS,PG,58,6,1141,12.3,0.556,0.135,0.345,2.4,8.2,5.2,22.5,2.2,0.0,20.6,15.4,1.1,0.7,1.8,0.076,-1.8,-0.5,-2.4,-0.1,,palacmi01,2000-2001
Ron Harper,37,LAL,PG,47,46,1139,12.5,0.525,0.266,0.177,4.6,11.8,8.2,14.8,1.8,1.5,17.5,13.9,1.0,0.8,1.8,0.077,-0.2,0.4,0.2,0.6,,harpero01,2000-2001
Trajan Langdon,24,CLE,SG,65,5,1116,11.8,0.561,0.396,0.243,1.2,8.0,4.6,11.9,1.8,0.6,13.1,16.1,1.5,0.5,2.0,0.086,-0.9,-0.1,-1.0,0.3,,langdtr01,2000-2001
Mark Blount,25,BOS,C,64,50,1098,11.1,0.541,0.000,0.330,9.9,14.9,12.3,4.8,1.8,5.3,21.3,12.0,0.5,1.4,1.9,0.084,-4.2,1.1,-3.1,-0.3,,blounma01,2000-2001
Jamaal Magloire,22,CHH,C,74,0,1095,13.4,0.506,0.007,0.535,10.8,19.9,15.4,4.2,0.9,5.2,15.4,16.7,0.6,2.0,2.6,0.114,-3.0,0.8,-2.2,-0.1,,magloja01,2000-2001
Sherman Douglas,34,NJN,PG,59,7,1094,9.9,0.478,0.132,0.380,2.1,5.7,3.9,22.2,1.7,0.3,18.3,17.9,-0.1,0.3,0.2,0.007,-2.5,-1.4,-3.9,-0.5,,douglsh01,2000-2001
Shawn Kemp,31,POR,PF,68,3,1083,11.4,0.469,0.027,0.317,7.2,20.9,14.3,9.9,2.2,1.6,17.4,24.5,-0.8,1.7,0.9,0.041,-4.8,0.1,-4.8,-0.7,,kempsh01,2000-2001
Dana Barros,33,DET,PG,60,0,1079,14.3,0.534,0.255,0.194,0.6,8.9,4.7,18.0,1.4,0.1,11.8,20.4,1.4,0.8,2.3,0.101,0.1,-0.4,-0.3,0.5,,barroda01,2000-2001
Cherokee Parks,28,2TM,C,65,31,1054,12.6,0.510,0.022,0.161,7.9,16.9,12.5,7.3,1.3,2.4,12.3,14.6,0.9,1.0,1.9,0.086,-1.7,0.3,-1.4,0.2,,parksch02,2000-2001
Cherokee Parks,28,WAS,C,13,0,178,13.0,0.528,0.000,0.447,8.4,18.1,13.1,6.4,1.7,4.4,18.0,13.9,0.1,0.2,0.3,0.070,-1.5,1.2,-0.4,0.1,,parksch02,2000-2001
Cherokee Parks,28,LAC,C,52,31,876,12.5,0.506,0.025,0.114,7.8,16.6,12.3,7.5,1.2,2.0,11.1,14.7,0.8,0.8,1.6,0.089,-1.7,0.1,-1.7,0.1,,parksch02,2000-2001
Jamal Crawford,20,CHI,PG,61,8,1050,8.5,0.442,0.385,0.112,1.0,9.4,5.0,23.0,2.2,1.0,21.0,17.9,-1.3,0.4,-0.9,-0.043,-2.9,-1.5,-4.4,-0.6,,crawfja01,2000-2001
Erick Dampier,25,GSW,C,43,26,1038,10.0,0.432,0.006,0.401,9.2,17.0,12.8,9.2,0.8,4.0,18.2,18.4,-1.0,0.6,-0.5,-0.021,-4.4,-0.8,-5.2,-0.8,,dampier01,2000-2001
Jon Barry,31,SAC,SG,62,2,1010,12.4,0.550,0.518,0.286,1.8,8.1,5.0,19.0,1.4,0.4,15.6,14.9,1.5,0.9,2.4,0.114,-0.1,0.1,0.1,0.5,,barryjo01,2000-2001
Troy Hudson,24,ORL,PG,75,7,1008,10.2,0.427,0.293,0.280,4.1,7.6,5.8,25.5,1.9,0.2,18.0,22.4,-0.7,0.8,0.1,0.003,-2.6,-1.7,-4.3,-0.6,,hudsotr01,2000-2001
Matt Bullard,33,HOU,PF,61,5,1000,13.0,0.569,0.698,0.046,2.6,12.2,7.5,6.9,0.5,0.6,3.7,14.9,2.2,0.4,2.6,0.125,2.5,-1.0,1.5,0.9,,bullama01,2000-2001
Sam Perkins,39,IND,PF,64,41,999,11.1,0.499,0.487,0.168,3.7,15.0,9.5,6.6,1.8,1.3,7.3,12.2,0.9,1.2,2.0,0.098,0.0,1.0,1.0,0.8,,perkisa01,2000-2001
Hanno Möttölä,24,ATL,SF,73,3,989,7.5,0.504,0.011,0.325,5.5,14.2,9.8,4.2,0.6,0.6,17.5,17.3,-0.1,0.5,0.4,0.018,-5.1,-1.5,-6.6,-1.1,,mottoha01,2000-2001
Derrick McKey,34,IND,SF,66,20,987,8.3,0.490,0.147,0.199,5.8,14.1,10.1,11.6,2.6,0.9,24.1,9.2,0.1,1.3,1.4,0.070,-3.5,2.5,-0.9,0.3,,mckeyde01,2000-2001
Sam Mitchell,37,MIN,SF,82,4,983,8.2,0.455,0.149,0.190,3.2,11.2,7.1,8.6,1.4,0.7,10.3,16.1,0.0,0.6,0.6,0.030,-3.7,-0.9,-4.6,-0.6,,mitchsa01,2000-2001
Samaki Walker,24,SAS,PF,61,1,963,12.2,0.524,0.012,0.492,8.3,19.7,14.3,5.0,0.6,2.9,18.2,18.3,0.2,1.7,1.9,0.093,-2.9,0.3,-2.6,-0.1,,walkesa01,2000-2001
Cedric Henderson,25,CLE,SF,55,10,961,6.2,0.416,0.031,0.176,2.3,8.5,5.4,13.2,1.6,1.7,18.2,16.2,-1.3,0.5,-0.7,-0.037,-4.5,-0.3,-4.8,-0.7,,hendece02,2000-2001
Wesley Person,29,CLE,SG,44,22,958,11.6,0.514,0.288,0.103,1.3,14.4,7.9,11.2,1.5,0.8,11.6,16.3,0.6,0.6,1.2,0.061,-0.8,-0.3,-1.1,0.2,,persowe01,2000-2001
Dell Curry,36,TOR,SG,71,1,956,14.4,0.530,0.380,0.134,1.8,8.3,5.0,13.2,1.5,0.6,8.8,20.7,1.5,0.5,2.0,0.101,1.2,-0.8,0.3,0.6,,curryde01,2000-2001
Jake Tsakalidis,21,PHO,C,57,39,947,9.6,0.502,0.000,0.423,9.8,19.4,14.5,3.2,0.5,4.2,20.6,15.1,-0.3,1.6,1.3,0.067,-4.7,0.8,-4.0,-0.5,,tsakaja01,2000-2001
Mark Pope,28,MIL,PF,63,45,942,7.2,0.480,0.169,0.246,6.8,10.9,8.8,5.6,0.9,2.0,9.7,8.4,0.8,0.5,1.3,0.068,-3.0,0.1,-2.9,-0.2,,popema01,2000-2001
Khalid El-Amin,21,CHI,PG,50,14,936,12.2,0.458,0.270,0.232,2.6,7.9,5.1,27.5,2.8,0.2,13.6,19.7,0.2,0.4,0.6,0.030,-1.7,-0.7,-2.4,-0.1,,elamikh01,2000-2001
Calvin Booth,24,2TM,C,55,29,933,16.1,0.512,0.000,0.310,9.5,21.1,15.2,7.4,1.6,8.5,15.6,16.3,0.6,1.4,2.1,0.106,-1.9,2.7,0.7,0.6,,boothca01,2000-2001
Calvin Booth,24,WAS,C,40,22,640,14.7,0.482,0.000,0.268,9.5,22.5,15.9,5.9,1.4,9.1,16.1,15.6,0.1,0.9,1.0,0.074,-2.6,2.2,-0.4,0.3,,boothca01,2000-2001
Calvin Booth,24,DAL,C,15,7,293,18.9,0.568,0.000,0.393,9.4,17.8,13.7,10.4,2.1,7.3,14.7,17.9,0.5,0.6,1.1,0.176,-0.5,3.6,3.2,0.4,,boothca01,2000-2001
Dion Glover,22,ATL,SG,57,7,929,12.3,0.461,0.137,0.205,4.7,11.1,7.9,12.9,2.8,0.8,12.8,20.2,-0.1,0.9,0.8,0.040,-2.3,0.4,-1.9,0.0,,glovedi01,2000-2001
Kevin Ollie,28,2TM,PG,70,4,925,10.3,0.467,0.016,0.464,2.0,9.6,5.8,24.5,1.7,0.1,17.5,13.7,0.5,0.9,1.4,0.075,-2.8,0.6,-2.2,0.0,,ollieke01,2000-2001
Kevin Ollie,28,NJN,PG,19,0,161,5.5,0.311,0.000,0.704,2.1,14.7,8.2,23.0,1.6,0.0,20.3,12.5,-0.2,0.1,-0.1,-0.045,-5.5,0.0,-5.5,-0.1,,ollieke01,2000-2001
Kevin Ollie,28,PHI,PG,51,4,764,11.4,0.495,0.018,0.424,2.0,8.6,5.3,24.8,1.7,0.1,17.0,14.0,0.7,0.9,1.6,0.100,-2.3,0.7,-1.5,0.1,,ollieke01,2000-2001
Roshown McLeod,25,2TM,SF,35,25,922,10.5,0.475,0.066,0.154,4.6,10.0,7.3,11.0,1.3,0.6,14.1,20.0,-0.1,0.5,0.4,0.019,-2.6,-0.8,-3.4,-0.3,,mcleoro01,2000-2001
Roshown McLeod,25,ATL,SF,34,25,907,10.6,0.475,0.064,0.155,4.5,10.0,7.2,11.2,1.3,0.6,13.9,20.2,-0.1,0.5,0.4,0.019,-2.5,-0.8,-3.3,-0.3,,mcleoro01,2000-2001
Roshown McLeod,25,PHI,SF,1,0,15,0.9,0.500,0.500,0.000,7.7,7.4,7.5,0.0,0.0,0.0,33.3,9.0,0.0,0.0,0.0,-0.019,-6.6,-2.8,-9.4,0.0,,mcleoro01,2000-2001
Vinny Del Negro,34,2TM,PG,65,1,922,11.3,0.501,0.056,0.188,1.4,8.8,4.9,21.7,1.5,0.2,11.8,13.6,1.0,0.6,1.6,0.085,-2.2,0.4,-1.8,0.0,,delnevi01,2000-2001
Vinny Del Negro,34,GSW,PG,29,1,396,6.9,0.397,0.100,0.178,1.0,7.9,4.2,23.5,0.8,0.0,13.4,11.9,0.0,-0.1,0.0,-0.005,-4.3,-1.4,-5.8,-0.4,,delnevi01,2000-2001
Vinny Del Negro,34,PHO,PG,36,0,526,14.7,0.566,0.028,0.194,1.7,9.4,5.5,20.3,2.0,0.4,10.8,14.9,1.0,0.7,1.7,0.153,-0.7,1.8,1.2,0.4,,delnevi01,2000-2001
Nazr Mohammed,23,2TM,C,58,22,912,19.2,0.520,0.003,0.341,14.1,23.6,18.8,3.9,1.7,2.8,13.1,24.0,1.1,1.4,2.5,0.129,-0.2,-1.3,-1.5,0.1,,mohamna01,2000-2001
Nazr Mohammed,23,PHI,C,30,3,196,15.3,0.478,0.000,0.318,10.6,20.9,15.9,2.0,1.6,2.6,8.2,25.2,0.1,0.4,0.5,0.116,-3.4,-0.5,-3.9,-0.1,,mohamna01,2000-2001
Nazr Mohammed,23,ATL,C,28,19,716,20.3,0.532,0.004,0.349,15.0,24.3,19.6,4.4,1.7,2.8,14.5,23.7,1.0,1.0,2.0,0.133,0.7,-1.5,-0.9,0.2,,mohamna01,2000-2001
Andrew DeClercq,27,ORL,C,67,51,903,12.8,0.570,0.000,0.425,10.9,18.3,14.5,5.6,2.3,2.7,18.2,13.7,1.0,1.4,2.5,0.132,-3.4,1.2,-2.2,0.0,,declean01,2000-2001
Chris Crawford,25,ATL,PF,47,22,901,9.5,0.519,0.081,0.307,3.4,10.2,6.8,6.9,1.2,1.3,16.8,18.3,0.1,0.5,0.6,0.031,-3.5,-0.9,-4.5,-0.6,,crawfch01,2000-2001
Kendall Gill,32,NJN,SG,31,26,892,10.1,0.390,0.043,0.279,4.0,13.1,8.4,16.7,2.8,0.6,11.7,20.9,-1.1,0.8,-0.4,-0.021,-3.0,0.3,-2.7,-0.2,,gillke01,2000-2001
Michael Ruffin,24,CHI,PF,45,16,879,10.1,0.480,0.000,0.856,13.1,22.6,17.7,6.9,1.8,3.2,27.1,9.0,0.2,0.9,1.0,0.056,-3.5,0.1,-3.4,-0.3,,ruffimi01,2000-2001
Jumaine Jones,21,PHI,SF,65,0,866,14.2,0.510,0.218,0.193,8.4,16.1,12.3,6.3,1.8,1.3,11.6,17.6,0.9,1.4,2.3,0.125,0.0,0.4,0.4,0.5,,jonesju01,2000-2001
Corey Benjamin,22,CHI,PG,65,5,857,8.8,0.453,0.268,0.275,5.1,8.9,6.9,14.6,1.8,1.4,15.7,21.8,-0.8,0.3,-0.5,-0.028,-3.5,-1.6,-5.1,-0.7,,benjaco01,2000-2001
Greg Anthony,33,POR,PG,58,0,856,12.0,0.525,0.628,0.138,3.0,5.4,4.3,14.8,2.5,0.3,13.8,16.9,0.9,0.7,1.6,0.090,0.0,0.1,0.1,0.5,,anthogr01,2000-2001
Mike Penberthy,26,LAL,PG,53,0,851,11.2,0.567,0.626,0.140,1.3,7.0,4.2,12.4,1.4,0.2,12.6,14.2,1.3,0.2,1.6,0.088,-0.3,-1.2,-1.6,0.1,,penbemi01,2000-2001
Kenny Anderson,30,BOS,PG,33,28,849,12.2,0.476,0.145,0.313,2.1,8.2,5.0,26.5,2.7,0.2,16.8,16.6,0.4,0.7,1.1,0.063,-1.9,-0.1,-2.0,0.0,,anderke01,2000-2001
Tony Battie,24,BOS,C,40,25,845,15.2,0.562,0.015,0.343,9.7,23.1,16.1,3.3,1.7,5.4,13.8,14.4,1.0,1.3,2.3,0.131,-1.7,1.0,-0.7,0.3,,battito01,2000-2001
Isaac Austin,31,VAN,C,52,16,845,8.3,0.393,0.089,0.148,6.8,23.1,15.0,11.2,1.2,1.9,15.8,18.5,-1.3,0.9,-0.5,-0.026,-4.4,0.1,-4.3,-0.5,,austiis01,2000-2001
Adam Keefe,30,GSW,PF,67,13,836,9.7,0.450,0.019,0.396,10.5,16.4,13.3,6.5,1.7,1.7,17.6,11.5,0.1,0.5,0.6,0.032,-3.5,-0.7,-4.3,-0.5,,keefead01,2000-2001
Dean Garrett,34,MIN,C,70,21,831,12.5,0.511,0.000,0.250,8.8,21.1,14.9,4.1,1.6,4.2,12.6,10.8,0.7,1.2,1.9,0.109,-1.6,1.0,-0.6,0.3,,garrede01,2000-2001
Erick Strickland,27,2TM,PG,50,0,830,10.7,0.431,0.356,0.296,2.6,15.2,9.0,18.6,2.9,0.2,13.7,19.9,-0.4,1.2,0.8,0.046,-3.0,1.7,-1.3,0.1,,stricer01,2000-2001
Erick Strickland,27,NYK,PG,28,0,421,8.4,0.419,0.359,0.214,2.7,12.0,7.5,11.5,2.9,0.2,12.8,19.1,-0.4,0.7,0.3,0.039,-3.9,2.1,-1.8,0.0,,stricer01,2000-2001
Erick Strickland,27,VAN,PG,22,0,409,13.1,0.442,0.353,0.375,2.5,18.6,10.6,25.8,2.8,0.2,14.6,20.7,0.0,0.5,0.5,0.053,-2.1,1.2,-0.8,0.1,,stricer01,2000-2001
Tony Massenburg,33,VAN,PF,52,20,823,9.6,0.507,0.000,0.352,10.5,18.6,14.6,1.8,0.6,2.4,17.3,15.4,0.1,0.6,0.7,0.041,-4.5,-1.3,-5.9,-0.8,,masseto01,2000-2001
Greg Buckner,24,DAL,SG,37,9,820,12.1,0.503,0.036,0.422,8.4,12.9,10.7,8.8,2.1,0.8,10.6,14.1,1.1,0.9,2.0,0.118,-1.2,0.7,-0.5,0.3,,buckngr01,2000-2001
Bimbo Coles,32,CLE,PG,47,0,804,9.3,0.440,0.067,0.234,1.3,5.6,3.5,27.9,1.8,0.5,18.3,18.1,-0.3,0.3,0.0,0.000,-3.3,-1.5,-4.8,-0.6,,colesbi01,2000-2001
Billy Owens,31,DET,PF,45,14,793,10.5,0.400,0.087,0.174,11.1,16.7,13.8,11.1,2.0,1.1,13.6,15.7,-0.3,1.1,0.8,0.048,-2.6,0.7,-1.9,0.0,,owensbi01,2000-2001
Žan Tabak,30,IND,C,55,14,777,10.5,0.523,0.000,0.253,9.8,20.9,15.5,7.3,0.7,2.8,21.6,15.8,-0.1,1.0,0.9,0.056,-4.2,0.0,-4.2,-0.4,,tabakza01,2000-2001
Don Reid,27,ORL,PF,65,7,764,13.1,0.590,0.000,0.517,11.9,23.5,17.6,4.2,1.6,5.2,21.2,13.1,0.8,1.4,2.3,0.141,-4.3,1.6,-2.8,-0.2,,reiddo01,2000-2001
Jud Buechler,32,DET,SF,57,3,737,9.9,0.570,0.470,0.073,2.9,11.0,6.8,8.4,1.4,1.0,12.9,11.4,0.8,0.7,1.5,0.098,-1.8,0.9,-0.9,0.2,,buechju01,2000-2001
Mark Strickland,30,2TM,SF,55,2,719,11.9,0.467,0.008,0.293,8.1,16.7,12.3,5.6,1.2,2.1,11.2,18.9,0.1,0.5,0.6,0.037,-2.1,-1.2,-3.3,-0.2,,stricma01,2000-2001
Mark Strickland,30,DEN,SF,46,2,517,13.3,0.476,0.005,0.319,8.9,16.4,12.6,5.5,1.2,2.5,10.2,20.3,0.2,0.4,0.6,0.054,-1.7,-1.0,-2.7,-0.1,,stricma01,2000-2001
Mark Strickland,30,NJN,SF,9,0,202,8.2,0.433,0.019,0.204,6.1,17.6,11.7,5.8,1.0,1.1,14.5,15.5,-0.1,0.1,0.0,-0.006,-3.2,-1.6,-4.8,-0.1,,stricma01,2000-2001
Derek Fisher,26,LAL,PG,20,20,709,14.0,0.534,0.337,0.332,0.8,8.5,4.7,18.3,2.9,0.2,11.9,15.4,1.2,0.5,1.8,0.119,-0.6,0.8,0.2,0.4,,fishede01,2000-2001
Gerard King,28,WAS,SF,45,3,706,10.1,0.552,0.000,0.256,6.3,15.2,10.7,7.4,1.0,1.1,19.4,15.3,0.3,0.2,0.5,0.035,-2.7,-0.6,-3.3,-0.2,,kingge02,2000-2001
Lawrence Funderburke,30,SAC,PF,59,2,698,16.1,0.522,0.000,0.318,11.7,18.3,15.1,4.0,0.7,1.2,10.4,19.5,1.0,0.9,1.9,0.129,0.0,-1.7,-1.8,0.0,,fundela01,2000-2001
Ryan Bowen,25,DEN,SF,57,0,696,13.3,0.585,0.076,0.306,9.6,8.1,8.8,6.8,2.8,1.2,12.8,12.0,1.2,0.4,1.7,0.114,-1.1,1.3,0.1,0.4,,bowenry01,2000-2001
Reggie Slater,30,MIN,PF,55,16,686,14.1,0.568,0.000,0.629,12.9,18.2,15.5,5.7,1.4,0.9,16.1,17.6,1.2,0.7,1.8,0.129,-2.3,-1.4,-3.7,-0.3,,slatere01,2000-2001
Derrick Coleman,33,CHH,PF,34,3,683,13.8,0.469,0.200,0.361,7.7,23.0,15.4,10.2,0.8,2.3,12.4,22.8,0.1,1.1,1.2,0.082,-0.5,-0.5,-0.9,0.2,,colemde01,2000-2001
Hersey Hawkins,34,CHH,SG,59,0,681,14.3,0.555,0.336,0.460,2.9,10.5,6.7,17.0,2.6,1.0,10.3,12.4,1.4,1.0,2.3,0.165,0.2,2.6,2.8,0.8,,hawkihe01,2000-2001
Vernon Maxwell,35,2TM,PG,43,6,660,6.7,0.424,0.498,0.143,0.7,10.3,5.6,11.6,1.7,0.3,12.9,18.7,-0.6,0.7,0.0,0.003,-3.5,0.1,-3.3,-0.2,,maxweve01,2000-2001
Vernon Maxwell,35,PHI,PG,24,6,375,8.1,0.446,0.512,0.176,0.9,10.0,5.6,12.5,1.7,0.0,11.8,18.4,-0.1,0.4,0.4,0.046,-2.3,0.5,-1.8,0.0,,maxweve01,2000-2001
Vernon Maxwell,35,DAL,PG,19,0,285,4.9,0.396,0.480,0.102,0.4,10.7,5.7,10.5,1.6,0.8,14.2,19.0,-0.6,0.2,-0.3,-0.052,-5.0,-0.3,-5.3,-0.2,,maxweve01,2000-2001
