Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
Matt Barnes,24,SAC,SF,43,9,715,9.0,0.465,0.146,0.384,7.7,13.1,10.4,11.1,2.2,0.7,20.3,13.8,-0.2,0.6,0.4,0.028,-3.3,0.1,-3.2,-0.2,,barnema02
Loren Woods,26,TOR,C,45,30,712,11.3,0.463,0.006,0.360,12.6,22.5,17.5,3.7,0.6,4.0,16.3,14.6,0.0,0.7,0.7,0.048,-2.7,-0.3,-3.0,-0.2,,woodslo01
Jackson Vroman,23,2TM,C,46,18,705,9.6,0.457,0.015,0.377,10.3,19.2,14.6,9.6,1.9,2.1,21.6,19.4,-0.9,0.8,-0.1,-0.006,-4.9,0.1,-4.8,-0.5,,vromaja01
Jackson Vroman,23,PHO,PF,10,1,57,8.2,0.419,0.000,0.438,9.9,14.3,12.2,16.6,2.6,2.3,26.8,20.0,-0.1,0.1,0.0,-0.021,-4.5,2.4,-2.1,0.0,,vromaja01
Jackson Vroman,23,NOH,C,36,17,648,9.7,0.460,0.016,0.372,10.4,19.6,14.8,9.0,1.9,2.1,21.1,19.4,-0.8,0.8,-0.1,-0.005,-5.0,-0.1,-5.0,-0.5,,vromaja01
Jamaal Magloire,26,NOH,C,23,22,703,12.9,0.480,0.000,0.542,12.8,22.1,17.3,7.6,0.6,2.6,17.3,22.5,-0.4,0.7,0.3,0.019,-2.9,-1.5,-4.4,-0.4,,magloja01
Alonzo Mourning,34,2TM,C,37,17,702,15.4,0.515,0.000,0.665,9.0,24.5,16.8,4.6,0.6,8.3,17.2,22.1,-0.3,1.5,1.2,0.080,-2.3,2.1,-0.1,0.3,,mournal01
Alonzo Mourning,34,NJN,PF,18,14,457,13.5,0.498,0.000,0.573,8.0,25.6,16.7,5.6,0.6,7.4,19.3,23.9,-0.6,0.9,0.3,0.030,-3.2,1.5,-1.7,0.0,,mournal01
Alonzo Mourning,34,MIA,C,19,3,245,18.9,0.551,0.000,0.887,10.9,22.4,16.9,2.5,0.6,9.9,12.2,18.7,0.3,0.5,0.9,0.173,-0.5,3.2,2.7,0.3,,mournal01
Tony Massenburg,37,SAS,PF,61,6,699,8.5,0.467,0.000,0.346,9.0,18.3,13.6,3.2,1.4,2.1,16.0,16.6,-0.3,1.4,1.1,0.078,-6.0,0.7,-5.4,-0.6,,masseto01
Rodney White,24,2TM,SF,58,2,677,12.3,0.475,0.208,0.152,4.0,11.0,7.5,11.1,2.4,1.2,10.7,22.7,-0.3,0.8,0.5,0.038,-1.5,0.4,-1.0,0.2,,whitero02
Rodney White,24,DEN,SF,42,2,531,14.0,0.488,0.194,0.150,4.4,11.7,8.0,11.6,2.9,1.4,10.0,22.6,0.0,0.7,0.7,0.068,-0.4,1.4,0.9,0.4,,whitero02
Rodney White,24,GSW,SF,16,0,146,6.2,0.429,0.258,0.161,2.8,8.6,5.6,9.1,0.7,0.5,13.1,23.1,-0.3,0.1,-0.2,-0.069,-5.2,-2.9,-8.1,-0.2,,whitero02
Wesley Person,33,2TM,SF,41,3,667,14.1,0.570,0.394,0.058,0.5,13.7,7.2,9.6,1.5,0.5,6.8,16.8,0.9,0.7,1.6,0.115,0.8,-0.2,0.6,0.4,,persowe01
Wesley Person,33,MIA,SF,16,3,206,10.5,0.528,0.368,0.070,0.6,11.4,6.2,8.2,1.5,0.0,10.6,14.9,0.1,0.2,0.3,0.076,-0.9,0.5,-0.4,0.1,,persowe01
Wesley Person,33,DEN,SF,25,0,461,15.6,0.584,0.402,0.053,0.5,14.7,7.6,10.3,1.4,0.7,5.5,17.7,0.8,0.5,1.3,0.133,1.6,-0.6,1.0,0.3,,persowe01
Adrian Griffin,30,CHI,SF,69,1,667,10.7,0.419,0.056,0.273,8.8,15.7,12.2,12.6,3.3,0.4,14.3,14.1,-0.1,1.4,1.3,0.095,-2.7,3.4,0.6,0.4,,griffad01
Stacey Augmon,36,ORL,SF,55,7,663,9.8,0.480,0.000,0.461,7.7,9.0,8.4,8.1,1.8,0.9,13.4,15.3,0.3,0.4,0.7,0.053,-2.9,-0.4,-3.3,-0.2,,augmost01
Dahntay Jones,24,MEM,SG,52,7,649,9.6,0.534,0.316,0.337,2.0,10.7,6.4,5.5,1.1,1.3,11.7,18.0,0.2,0.6,0.9,0.066,-3.0,-0.3,-3.4,-0.2,,jonesda02
Steve Blake,24,WAS,PG,44,1,648,8.4,0.468,0.500,0.220,3.0,9.5,6.2,16.2,1.0,0.0,16.0,16.4,0.0,0.2,0.3,0.020,-2.1,-1.9,-4.0,-0.3,,blakest01
Jabari Smith,27,NJN,PF,45,2,648,8.4,0.482,0.014,0.372,5.3,15.4,10.3,9.8,2.1,1.8,18.5,15.3,-0.3,1.0,0.7,0.050,-5.4,1.2,-4.2,-0.4,,smithja01
Ryan Bowen,29,HOU,SF,66,6,604,7.7,0.462,0.054,0.189,4.2,10.4,7.3,4.7,2.1,0.6,5.5,9.9,0.2,0.9,1.1,0.087,-3.5,2.1,-1.4,0.1,,bowenry01
Mark Madsen,29,MIN,C,41,14,601,6.9,0.526,0.000,0.606,12.5,11.8,12.2,4.2,0.6,1.7,22.3,8.3,0.4,0.4,0.8,0.065,-4.2,-0.2,-4.4,-0.4,,madsema01
Greg Ostertag,31,SAC,C,56,3,556,10.0,0.432,0.024,0.452,11.0,22.5,16.8,9.0,0.6,5.1,19.2,10.0,0.1,0.7,0.7,0.064,-3.6,1.5,-2.2,0.0,,ostergr01
David West,24,NOH,SF,30,8,552,11.1,0.479,0.029,0.291,8.2,19.9,13.8,7.6,1.2,2.3,16.0,19.4,-0.3,0.6,0.2,0.022,-3.3,0.1,-3.2,-0.2,,westda01
Junior Harrington,24,NOH,SG,29,7,550,7.7,0.421,0.107,0.197,2.7,11.2,6.8,19.9,2.5,0.7,17.5,19.8,-0.8,0.5,-0.3,-0.028,-4.8,0.9,-3.9,-0.3,,harriju01
Kendrick Perkins,20,BOS,C,60,3,548,11.2,0.515,0.000,0.487,11.5,25.7,18.7,5.8,0.8,5.1,22.9,15.4,-0.1,0.8,0.7,0.065,-4.3,0.4,-3.9,-0.3,,perkike01
Anthony Goldwire,33,2TM,PG,33,2,537,15.1,0.575,0.588,0.228,2.2,10.8,6.4,22.7,1.5,0.0,9.1,14.0,1.3,0.2,1.5,0.138,2.1,-0.1,1.9,0.5,,goldwan01
Anthony Goldwire,33,DET,PG,9,0,55,7.4,0.486,0.600,0.533,2.2,14.8,8.5,0.0,0.0,0.0,5.1,16.7,0.0,0.1,0.1,0.093,-3.4,-1.2,-4.5,0.0,,goldwan01
Anthony Goldwire,33,MIL,PG,24,2,482,15.9,0.587,0.587,0.190,2.2,10.3,6.2,25.3,1.6,0.0,9.6,13.7,1.3,0.2,1.4,0.143,2.7,0.0,2.7,0.6,,goldwan01
Bobby Jackson,31,SAC,SG,25,0,536,18.0,0.537,0.376,0.227,4.8,12.9,8.9,18.2,1.3,0.3,9.1,25.6,1.1,0.3,1.4,0.126,2.2,-1.0,1.3,0.5,,jacksbo01
Allan Houston,33,NYK,SG,20,11,532,12.5,0.529,0.390,0.210,0.9,4.2,2.5,13.4,0.8,0.3,8.6,21.0,0.7,0.0,0.7,0.064,0.4,-2.3,-1.8,0.0,,houstal01
Anthony Peeler,35,WAS,SG,40,0,529,10.2,0.484,0.433,0.120,2.9,11.2,6.9,16.7,1.8,0.3,15.1,15.4,0.2,0.3,0.5,0.048,-1.4,-0.4,-1.9,0.0,,peelean01
Clarence Weatherspoon,34,HOU,PF,40,18,525,9.0,0.475,0.000,0.307,8.0,18.8,13.5,5.2,0.9,0.9,10.4,13.0,0.3,0.8,1.1,0.098,-3.5,0.5,-3.0,-0.1,,weathcl01
Viktor Khryapa,22,POR,SF,32,5,523,9.0,0.474,0.089,0.339,6.4,17.0,11.9,7.6,2.0,2.4,18.8,15.4,-0.3,0.6,0.3,0.024,-4.9,0.4,-4.4,-0.3,,khryavi01
John Thomas,29,MIN,C,44,8,521,9.1,0.522,0.000,0.535,8.9,12.2,10.6,4.7,1.6,1.8,14.5,11.1,0.4,0.5,0.9,0.083,-3.7,0.7,-3.0,-0.1,,thomajo02
Damien Wilkins,25,SEA,SF,29,7,520,13.4,0.500,0.351,0.202,6.9,8.7,7.8,8.5,2.3,1.5,8.0,17.7,0.7,0.3,1.0,0.092,0.2,-0.2,0.0,0.3,,wilkida02
Malik Allen,26,2TM,PF,36,1,519,14.2,0.512,0.000,0.158,9.0,13.3,11.0,5.7,0.9,3.2,8.7,18.1,0.6,0.5,1.1,0.100,-1.0,-0.7,-1.8,0.0,,allenma01
Malik Allen,26,MIA,PF,14,0,248,13.6,0.505,0.000,0.184,11.8,12.7,12.2,7.0,0.9,3.3,11.8,17.5,0.3,0.3,0.6,0.113,-1.3,-0.3,-1.6,0.0,,allenma01
Malik Allen,26,CHA,PF,22,1,271,14.8,0.518,0.000,0.139,6.4,13.8,9.9,4.6,1.0,3.1,6.1,18.7,0.3,0.2,0.5,0.088,-0.8,-1.2,-2.0,0.0,,allenma01
Raül López,24,UTA,PG,31,15,518,12.9,0.538,0.333,0.244,1.6,7.9,4.7,39.3,2.3,0.5,23.9,17.5,0.4,0.3,0.7,0.066,-0.6,-0.8,-1.4,0.1,,lopezra01
Zoran Planinić,22,NJN,PG,43,8,515,12.5,0.534,0.230,0.379,4.4,11.9,8.1,15.8,2.6,0.0,16.8,22.2,0.1,0.7,0.8,0.073,-2.2,1.2,-1.0,0.1,,planizo01
Theron Smith,24,CHA,SF,33,5,510,5.2,0.367,0.088,0.118,8.3,18.2,13.0,8.3,0.6,0.6,15.9,14.8,-0.7,0.3,-0.4,-0.040,-5.6,-1.8,-7.5,-0.7,,smithth01
Delonte West,21,BOS,SG,39,7,507,12.3,0.524,0.432,0.174,3.3,11.5,7.5,16.4,2.1,1.2,12.6,17.0,0.5,0.5,0.9,0.090,-0.7,0.5,-0.2,0.2,,westde01
Richie Frahm,27,POR,SG,43,0,499,12.4,0.543,0.571,0.179,4.1,9.8,7.1,9.7,1.6,0.6,8.5,15.2,0.7,0.3,1.0,0.097,0.4,-0.7,-0.2,0.2,,frahmri01
Andre Barrett,22,2TM,PG,38,1,483,8.6,0.446,0.419,0.153,2.7,6.7,4.7,22.3,2.1,0.1,16.9,15.0,-0.1,0.5,0.4,0.041,-3.2,0.4,-2.8,-0.1,,barrean01
Andre Barrett,22,HOU,PG,27,0,314,5.6,0.381,0.536,0.145,1.9,5.1,3.5,20.5,2.4,0.0,17.9,13.4,-0.3,0.4,0.1,0.017,-4.9,1.3,-3.5,-0.1,,barrean01
Andre Barrett,22,ORL,PG,11,1,169,14.0,0.526,0.273,0.164,4.0,9.8,7.0,25.7,1.5,0.4,15.7,18.1,0.2,0.1,0.3,0.086,0.0,-1.3,-1.3,0.0,,barrean01
Žarko Čabarkapa,23,2TM,PF,40,0,475,16.9,0.579,0.203,0.367,7.7,16.1,11.7,9.0,1.1,0.7,12.7,21.9,0.9,0.4,1.3,0.127,0.4,-0.7,-0.4,0.2,,cabarza01
Žarko Čabarkapa,23,PHO,PF,3,0,11,32.4,0.605,0.000,0.143,20.5,9.3,14.6,0.0,0.0,0.0,0.0,29.5,0.1,0.0,0.1,0.271,10.5,-3.9,6.6,0.0,,cabarza01
Žarko Čabarkapa,23,GSW,PF,37,0,464,16.5,0.578,0.212,0.376,7.4,16.2,11.6,9.2,1.1,0.8,13.1,21.7,0.8,0.4,1.2,0.124,0.1,-0.6,-0.5,0.2,,cabarza01
Ronald Dupree,24,DET,SF,47,0,472,11.8,0.515,0.016,0.370,8.5,15.0,11.8,8.7,0.8,1.6,13.0,16.9,0.4,0.7,1.0,0.104,-2.7,0.9,-1.8,0.0,,duprero01
Carlos Delfino,22,DET,SG,30,4,459,8.6,0.431,0.299,0.342,3.3,10.6,7.0,13.3,2.6,1.0,14.6,16.1,-0.3,0.8,0.5,0.048,-4.3,1.8,-2.6,-0.1,,delfica01
Kevin Martin,21,SAC,PG,45,0,455,8.7,0.464,0.214,0.470,7.1,7.1,7.1,6.8,1.8,0.5,14.5,16.1,-0.1,0.2,0.1,0.016,-3.1,-1.1,-4.2,-0.2,,martike02
Jannero Pargo,25,CHI,PG,32,0,453,11.1,0.457,0.310,0.108,3.0,8.6,5.8,31.2,1.8,0.2,16.8,26.5,-0.4,0.7,0.2,0.023,-1.8,-0.3,-2.0,0.0,,pargoja01
Calvin Booth,28,2TM,C,51,1,451,11.9,0.508,0.009,0.296,7.4,19.7,13.6,2.7,1.7,4.6,11.6,13.8,0.3,0.7,1.0,0.101,-3.1,1.9,-1.2,0.1,,boothca01
Calvin Booth,28,DAL,C,34,1,262,11.7,0.477,0.013,0.203,7.0,17.6,12.4,2.4,2.2,4.5,8.5,16.1,0.1,0.5,0.6,0.106,-3.9,2.3,-1.7,0.0,,boothca01
Calvin Booth,28,MIL,C,17,0,189,12.2,0.583,0.000,0.552,8.0,22.6,15.2,3.2,1.1,4.7,18.2,10.6,0.2,0.2,0.4,0.096,-2.0,1.4,-0.6,0.1,,boothca01
Matt Freije,23,NOH,PF,23,11,441,4.1,0.356,0.425,0.063,4.1,12.6,8.2,7.6,1.6,0.4,11.5,15.5,-0.8,0.3,-0.5,-0.052,-5.3,-0.9,-6.2,-0.4,,freijma01
Donta Smith,21,ATL,SG,38,0,433,10.6,0.473,0.195,0.425,4.9,9.3,7.0,14.1,2.8,0.9,15.7,16.5,0.0,0.2,0.2,0.026,-3.3,-0.3,-3.5,-0.2,,smithdo04
Lionel Chalmers,24,LAC,PG,36,0,433,6.5,0.409,0.392,0.192,1.1,7.3,4.3,18.6,1.6,0.0,15.0,17.0,-0.5,0.2,-0.2,-0.025,-3.9,-1.4,-5.3,-0.4,,chalmli01
Matt Carroll,24,CHA,SG,25,0,430,14.7,0.517,0.217,0.461,3.3,13.2,8.0,6.8,2.1,0.4,10.4,24.9,0.4,0.3,0.7,0.078,-0.9,-1.4,-2.3,0.0,,carroma01
Laron Profit,27,WAS,SF,42,4,428,11.5,0.489,0.219,0.195,6.1,14.2,10.0,14.0,1.9,0.9,16.3,16.9,0.1,0.4,0.4,0.049,-1.7,-0.3,-1.9,0.0,,profila01
Stanislav Medvedenko,25,LAL,PF,43,4,423,11.9,0.490,0.006,0.179,8.3,12.7,10.5,5.4,1.1,0.3,7.2,19.4,0.4,0.1,0.5,0.053,-2.7,-2.4,-5.1,-0.3,,medvest01
Ervin Johnson,37,MIN,C,46,23,410,8.3,0.562,0.019,0.463,12.5,18.7,15.7,2.1,0.9,2.3,21.7,9.4,0.3,0.5,0.8,0.091,-5.2,-0.2,-5.4,-0.4,,johnser02
Sasha Vujačić,20,LAL,SG,35,3,403,8.9,0.403,0.538,0.162,3.7,13.6,8.7,19.5,1.6,0.4,10.7,15.8,0.0,0.1,0.2,0.018,-3.0,-0.7,-3.7,-0.2,,vujacsa01
Ron Mercer,28,NJN,SF,18,3,390,9.4,0.422,0.019,0.063,2.7,9.7,6.2,9.8,2.2,0.4,7.9,21.2,-0.5,0.5,-0.1,-0.007,-3.8,-0.3,-4.0,-0.2,,mercero01
Elden Campbell,36,2TM,C,40,1,390,7.2,0.408,0.016,0.447,8.5,19.5,14.0,8.0,1.1,1.4,16.5,21.2,-0.6,0.6,0.0,0.003,-6.5,-0.5,-7.0,-0.5,,campbel01
Elden Campbell,36,NJN,C,10,0,50,-1.4,0.114,0.000,0.571,7.1,19.5,13.2,8.7,0.0,1.6,10.2,9.2,-0.1,0.1,-0.1,-0.064,-9.6,-1.3,-10.9,-0.1,,campbel01
Elden Campbell,36,DET,C,30,1,340,8.4,0.426,0.017,0.440,8.7,19.5,14.1,7.8,1.3,1.3,16.8,23.0,-0.5,0.6,0.1,0.013,-6.0,-0.4,-6.4,-0.4,,campbel01
Andris Biedriņš,18,GSW,C,30,1,384,14.8,0.570,0.013,0.513,12.7,21.1,16.7,4.9,1.6,4.4,11.2,12.4,0.7,0.6,1.2,0.154,-3.2,1.5,-1.7,0.0,,biedran01
Maciej Lampe,19,2TM,C,37,0,380,7.3,0.406,0.030,0.167,7.2,19.8,13.4,5.1,0.7,1.4,10.7,18.9,-0.5,0.3,-0.1,-0.016,-5.5,-1.9,-7.4,-0.5,,lampema01
Maciej Lampe,19,PHO,C,16,0,119,5.0,0.405,0.061,0.245,8.5,19.7,14.4,1.2,0.4,1.1,15.6,23.6,-0.3,0.1,-0.2,-0.070,-7.7,-3.0,-10.7,-0.3,,lampema01
Maciej Lampe,19,NOH,C,21,0,261,8.3,0.406,0.012,0.120,6.5,19.9,12.9,6.9,0.8,1.5,7.4,16.8,-0.2,0.2,0.0,0.009,-4.5,-1.3,-5.9,-0.3,,lampema01
Moochie Norris,31,2TM,PG,38,0,360,6.1,0.376,0.110,0.220,3.2,11.8,7.5,16.7,2.7,0.4,18.4,18.7,-0.7,0.3,-0.4,-0.056,-6.6,0.0,-6.6,-0.4,,norrimo01
Moochie Norris,31,NYK,PG,32,0,321,6.8,0.399,0.129,0.237,3.3,12.2,7.7,16.3,2.8,0.5,19.6,18.2,-0.6,0.3,-0.3,-0.043,-6.1,0.6,-5.5,-0.3,,norrimo01
Moochie Norris,31,HOU,PG,6,0,39,0.6,0.237,0.000,0.125,3.1,8.7,6.0,20.0,1.4,0.0,10.6,22.8,-0.2,0.0,-0.1,-0.168,-10.8,-5.0,-15.8,-0.1,,norrimo01
Jake Voskuhl,27,PHO,C,38,1,360,8.7,0.528,0.000,0.644,9.4,17.5,13.7,6.1,0.6,2.0,20.9,11.6,0.2,0.3,0.6,0.075,-3.7,0.5,-3.2,-0.1,,voskuja01
Charlie Ward,34,HOU,PG,14,13,360,8.7,0.453,0.662,0.169,2.0,10.4,6.3,18.4,2.3,0.0,17.9,13.2,-0.1,0.5,0.5,0.061,-2.2,1.8,-0.5,0.1,,wardch01
Mario Kasun,24,ORL,C,45,0,356,12.0,0.505,0.010,0.439,16.6,23.6,20.1,3.5,1.1,2.6,18.2,17.5,0.1,0.4,0.6,0.076,-4.6,-1.2,-5.8,-0.3,,kasunma01
Billy Thomas,29,NJN,SF,25,0,356,8.2,0.470,0.596,0.096,2.3,9.9,6.1,8.0,2.1,0.2,8.4,14.1,0.0,0.4,0.4,0.055,-3.2,-0.1,-3.3,-0.1,,thomabi01
Kevin Willis,42,ATL,C,29,5,344,8.0,0.434,0.022,0.256,9.3,16.8,12.9,4.1,1.2,1.6,13.0,15.0,-0.1,0.1,0.0,0.004,-4.8,-1.9,-6.6,-0.4,,willike02
Vitaly Potapenko,29,SEA,C,33,1,335,14.5,0.581,0.011,0.356,11.0,17.5,14.2,4.5,1.1,0.7,10.7,15.5,0.8,0.2,1.0,0.142,-0.6,-0.8,-1.4,0.1,,potapvi01
Jamal Sampson,21,CHA,PF,23,0,329,11.6,0.499,0.000,0.629,11.9,31.6,21.2,3.7,0.6,3.9,17.7,13.0,0.1,0.4,0.5,0.077,-3.9,-0.1,-3.9,-0.2,,sampsja01
Josh Davis,24,PHI,PF,42,5,328,11.4,0.494,0.477,0.153,9.8,17.4,13.5,6.0,1.2,1.0,11.2,18.0,0.2,0.4,0.5,0.079,-1.5,-0.9,-2.4,0.0,,davisjo02
Bernard Robinson,24,CHA,SG,31,1,328,9.8,0.503,0.099,0.321,4.6,12.5,8.4,14.4,1.7,0.9,17.8,15.2,0.0,0.2,0.3,0.037,-3.1,0.3,-2.8,-0.1,,robinbe01
Ryan Humphrey,25,MEM,SF,35,0,317,10.2,0.428,0.019,0.359,19.0,13.9,16.5,3.3,1.7,0.2,16.2,21.2,-0.3,0.4,0.1,0.013,-3.9,-2.3,-6.2,-0.3,,humphry01
Aaron Williams,33,2TM,C,42,4,315,5.9,0.518,0.000,0.270,6.2,16.3,11.1,4.2,0.8,2.0,19.4,12.9,-0.1,0.3,0.3,0.039,-6.7,0.0,-6.7,-0.4,,williaa01
Aaron Williams,33,NJN,C,19,0,150,8.9,0.589,0.000,0.370,5.5,19.5,12.4,6.7,1.4,2.7,25.9,13.3,0.0,0.2,0.2,0.073,-5.1,1.8,-3.2,0.0,,williaa01
Aaron Williams,33,TOR,C,23,4,165,3.3,0.461,0.000,0.194,6.7,13.3,9.9,1.9,0.3,1.3,13.3,12.5,0.0,0.1,0.0,0.008,-8.1,-1.6,-9.8,-0.3,,williaa01
Devean George,27,LAL,SF,15,3,306,10.7,0.488,0.558,0.192,4.8,14.6,9.8,7.5,1.4,0.5,9.6,18.4,0.2,0.1,0.3,0.041,-1.6,-2.4,-3.9,-0.2,,georgde01
DeSagana Diop,23,CLE,C,39,0,306,6.3,0.281,0.029,0.072,11.3,15.8,13.5,7.1,1.4,6.6,14.4,12.3,-0.5,0.4,0.0,-0.006,-6.2,1.0,-5.2,-0.2,,diopde01
Ben Handlogten,31,UTA,C,21,5,297,10.3,0.525,0.012,0.205,9.3,18.0,13.6,7.7,1.3,1.4,16.6,16.8,0.1,0.2,0.3,0.041,-3.8,-1.0,-4.8,-0.2,,handlbe01
Metta World Peace,25,IND,SF,7,7,291,23.5,0.608,0.143,0.429,3.3,14.9,9.2,16.2,2.3,1.6,10.7,26.1,0.9,0.4,1.3,0.219,3.8,1.0,4.8,0.5,,artesro01
Kendall Gill,36,MIL,SG,14,0,284,12.2,0.479,0.113,0.250,4.5,10.8,7.6,14.9,2.6,1.0,9.2,15.7,0.3,0.2,0.5,0.079,-1.7,1.3,-0.4,0.1,,gillke01
Mike Wilks,25,SAS,PG,48,0,278,11.0,0.482,0.208,0.208,1.7,8.8,5.3,19.1,2.7,0.3,14.3,16.4,0.1,0.5,0.6,0.099,-3.2,2.1,-1.1,0.1,,wilksmi01
Jake Tsakalidis,25,MEM,C,31,1,278,11.8,0.542,0.000,0.281,9.1,15.0,12.1,6.0,0.6,4.5,14.3,14.2,0.3,0.4,0.6,0.107,-2.9,1.1,-1.8,0.0,,tsakaja01
Darvin Ham,31,DET,SF,47,0,275,5.6,0.454,0.000,0.838,8.2,6.8,7.5,2.8,1.2,1.9,13.6,10.0,0.0,0.3,0.3,0.055,-4.7,0.4,-4.2,-0.1,,hamda01
Pape Sow,23,TOR,C,27,4,255,7.8,0.444,0.000,0.466,7.8,17.6,12.7,1.2,2.4,1.1,12.5,14.3,-0.1,0.3,0.2,0.029,-5.3,-0.5,-5.8,-0.2,,sowpa01
Darko Miličić,19,DET,C,37,2,254,4.7,0.387,0.000,0.316,1.4,18.3,9.9,4.5,0.4,5.1,15.6,19.0,-0.6,0.4,-0.2,-0.031,-9.0,1.1,-7.9,-0.4,,milicda01
Michael Curry,36,IND,SF,18,7,249,5.1,0.461,0.000,0.276,3.9,9.0,6.5,9.7,1.1,1.2,13.3,7.2,0.1,0.2,0.3,0.057,-3.8,1.5,-2.3,0.0,,currymi01
Sean Marks,29,SAS,PF,23,0,244,8.7,0.412,0.038,0.350,8.6,18.2,13.4,5.2,0.7,3.3,13.2,20.3,-0.3,0.5,0.2,0.038,-5.9,-0.1,-6.0,-0.2,,marksse01
Kerry Kittles,30,LAC,SG,11,0,243,10.0,0.446,0.288,0.137,0.5,14.9,7.9,13.4,1.8,0.9,8.3,16.1,0.0,0.2,0.2,0.040,-1.6,0.7,-0.9,0.1,,kittlke01
Jermaine Jackson,28,NYK,SG,21,0,230,8.0,0.542,0.061,0.394,1.5,10.3,5.9,15.5,1.6,0.3,20.5,9.7,0.1,0.1,0.2,0.046,-4.0,0.7,-3.3,-0.1,,jacksje01
Randy Livingston,29,UTA,PG,17,4,227,13.3,0.538,0.154,0.327,1.6,5.1,3.3,32.1,2.9,0.7,19.1,14.9,0.3,0.1,0.4,0.092,-0.7,0.4,-0.3,0.1,,livinra01
Brandon Hunter,24,ORL,PF,31,0,224,12.2,0.527,0.000,0.534,12.7,21.7,17.3,2.2,0.9,2.2,19.6,21.9,-0.1,0.2,0.2,0.036,-4.1,-1.9,-6.0,-0.2,,huntebr01
Nikoloz Tskitishvili,21,2TM,PF,35,0,220,2.7,0.324,0.230,0.095,6.3,15.1,10.6,6.9,1.9,3.7,19.8,19.4,-0.8,0.3,-0.5,-0.109,-8.2,0.2,-8.0,-0.3,,tskitni01
Nikoloz Tskitishvili,21,DEN,PF,23,0,158,2.5,0.314,0.137,0.137,8.1,13.1,10.6,3.8,2.6,3.8,20.6,19.2,-0.6,0.3,-0.4,-0.109,-8.4,0.4,-8.1,-0.2,,tskitni01
Nikoloz Tskitishvili,21,GSW,PF,12,0,62,3.1,0.348,0.435,0.000,1.7,20.2,10.5,14.9,0.0,3.4,17.9,20.0,-0.2,0.1,-0.1,-0.108,-7.6,-0.2,-7.8,-0.1,,tskitni01
Antonio Burks,24,MEM,PG,24,0,219,12.8,0.534,0.183,0.317,0.5,6.0,3.3,21.9,3.2,0.4,14.9,17.3,0.2,0.3,0.5,0.103,-2.5,2.3,-0.2,0.1,,burksan01
Bo Outlaw,33,PHO,PF,39,0,214,8.1,0.382,0.000,0.265,8.4,17.6,13.2,7.7,1.4,3.7,17.4,9.4,0.0,0.3,0.2,0.053,-3.3,2.2,-1.2,0.0,,outlabo01
Vin Baker,33,2TM,C,27,0,204,1.4,0.354,0.024,0.405,9.7,12.7,11.2,7.2,0.5,1.5,25.6,14.9,-0.5,0.1,-0.4,-0.091,-7.9,-1.7,-9.6,-0.4,,bakervi01
Vin Baker,33,NYK,PF,24,0,191,2.7,0.370,0.026,0.395,10.4,12.4,11.4,6.9,0.6,1.6,25.2,14.2,-0.4,0.1,-0.3,-0.074,-6.6,-1.6,-8.3,-0.3,,bakervi01
Vin Baker,33,HOU,C,3,0,13,-18.3,0.205,0.000,0.500,0.0,17.5,9.0,10.7,0.0,0.0,29.1,24.9,-0.1,0.0,-0.1,-0.344,-26.3,-2.4,-28.6,-0.1,,bakervi01
Cory Alexander,31,CHA,SG,16,1,201,8.8,0.451,0.388,0.245,4.3,12.6,8.2,27.7,2.3,0.4,25.9,16.2,-0.2,0.2,0.0,0.002,-3.6,0.2,-3.4,-0.1,,alexaco01
Rod Strickland,38,HOU,PG,16,2,196,4.6,0.295,0.047,0.233,1.8,13.9,8.0,29.7,0.8,0.8,25.2,15.2,-0.5,0.2,-0.2,-0.051,-5.3,0.0,-5.3,-0.2,,stricro02
Darrick Martin,33,LAC,PG,11,0,190,7.2,0.392,0.360,0.160,2.0,4.3,3.2,22.8,1.7,0.0,10.1,14.5,0.0,0.1,0.1,0.015,-3.6,0.0,-3.6,-0.1,,martida01
Reece Gaines,24,2TM,PG,21,0,187,3.5,0.396,0.280,0.080,0.6,8.0,4.4,5.8,1.4,0.4,11.9,14.6,-0.3,0.1,-0.1,-0.034,-6.1,-0.4,-6.4,-0.2,,gainere01
Reece Gaines,24,HOU,PG,10,0,108,4.7,0.452,0.444,0.148,0.0,11.6,5.9,4.5,1.5,0.0,12.2,14.3,-0.1,0.1,0.0,0.017,-5.6,0.6,-5.0,-0.1,,gainere01
Reece Gaines,24,MIL,PG,11,0,79,1.9,0.326,0.087,0.000,1.5,3.0,2.2,7.7,1.3,0.9,11.5,15.0,-0.2,0.0,-0.2,-0.104,-6.8,-1.7,-8.5,-0.1,,gainere01
Jamison Brewer,24,NYK,PG,18,0,185,4.0,0.363,0.405,0.351,3.8,10.2,7.0,9.4,2.3,0.4,23.3,13.7,-0.4,0.1,-0.3,-0.074,-4.5,0.4,-4.2,-0.1,,breweja01
Zendon Hamilton,29,MIL,C,16,0,159,10.4,0.480,0.000,1.500,13.2,17.9,15.5,5.5,1.7,0.9,18.4,18.6,0.0,0.1,0.1,0.038,-3.9,-1.7,-5.5,-0.1,,hamilze01
