Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional,Year
Adrian Griffin,27,DAL,SG,58,34,1383,14.2,0.545,0.150,0.136,5.6,12.7,9.2,11.3,2.8,0.6,9.9,13.8,2.3,1.2,3.5,0.121,-0.3,1.6,1.3,1.1,,griffad01,2001-2002
Charles Oakley,38,CHI,PF,57,36,1383,6.6,0.392,0.023,0.106,5.9,23.5,14.5,12.9,1.9,0.6,24.0,12.1,-1.8,1.3,-0.5,-0.016,-5.6,0.5,-5.1,-1.1,,oaklech01,2001-2002
Hakeem Olajuwon,39,TOR,C,61,37,1378,14.4,0.478,0.005,0.201,7.9,23.1,15.3,8.0,2.9,4.9,17.7,18.3,-0.8,2.9,2.1,0.074,-2.7,2.4,-0.4,0.6,,olajuha01,2001-2002
Hanno Möttölä,25,ATL,C,82,14,1371,8.4,0.474,0.034,0.198,6.7,15.6,11.2,6.0,0.8,1.0,14.4,16.1,-0.3,0.8,0.5,0.019,-4.1,-1.3,-5.4,-1.2,,mottoha01,2001-2002
Eduardo Nájera,25,DAL,PF,62,11,1357,14.8,0.548,0.007,0.493,12.4,15.6,14.0,4.0,2.1,1.6,9.9,13.5,2.8,1.2,4.0,0.142,0.1,0.0,0.2,0.7,,najered01,2001-2002
Avery Johnson,36,2TM,PG,68,13,1352,16.6,0.531,0.012,0.377,1.1,4.8,2.9,36.0,1.6,0.5,13.1,19.2,2.8,0.2,3.0,0.106,1.4,-1.4,0.0,0.7,,johnsav01,2001-2002
Avery Johnson,36,DEN,PG,51,13,1200,17.3,0.538,0.013,0.381,1.3,5.0,3.0,37.0,1.5,0.5,13.0,19.2,2.7,0.1,2.8,0.114,1.8,-1.3,0.5,0.8,,johnsav01,2001-2002
Avery Johnson,36,DAL,PG,17,0,152,11.8,0.478,0.000,0.347,0.0,3.6,1.8,27.6,1.7,0.5,13.7,19.5,0.1,0.0,0.1,0.044,-2.0,-2.1,-4.0,-0.1,,johnsav01,2001-2002
Jahidi White,25,WAS,C,71,69,1346,14.9,0.552,0.000,0.552,13.6,24.9,19.2,2.0,1.0,4.1,15.8,14.1,1.5,1.8,3.3,0.118,-1.3,-0.3,-1.5,0.2,,whiteja01,2001-2002
Vitaly Potapenko,26,BOS,C,79,9,1343,11.4,0.513,0.000,0.399,13.3,15.1,14.2,3.6,1.4,1.0,15.1,14.1,1.3,1.7,3.1,0.111,-3.0,-0.9,-3.8,-0.6,,potapvi01,2001-2002
Zydrunas Ilgauskas,26,CLE,C,62,23,1329,17.4,0.501,0.009,0.487,12.1,17.3,14.8,9.4,0.7,4.6,12.0,27.0,1.5,1.0,2.5,0.089,-1.3,-1.6,-2.9,-0.3,,ilgauzy01,2001-2002
Courtney Alexander,24,WAS,SG,56,28,1325,13.6,0.521,0.038,0.255,3.7,9.3,6.5,11.3,1.4,0.4,10.2,20.4,1.6,0.6,2.2,0.080,-0.9,-1.3,-2.2,-0.1,,alexaco02,2001-2002
Stacey Augmon,33,CHH,SG,77,3,1319,11.5,0.479,0.009,0.308,5.1,14.3,9.7,12.5,2.3,0.7,12.7,14.8,0.7,1.6,2.3,0.084,-2.3,1.2,-1.0,0.3,,augmost01,2001-2002
Al Harrington,21,IND,PF,44,1,1313,14.3,0.526,0.006,0.298,8.5,15.1,11.9,7.3,1.6,1.1,12.5,21.6,1.2,1.4,2.6,0.094,-1.5,-0.4,-1.9,0.0,,harrial01,2001-2002
Scott Padgett,25,UTA,PF,75,1,1295,15.4,0.568,0.286,0.258,10.3,16.3,13.2,11.0,1.8,0.8,13.6,17.7,2.3,1.2,3.5,0.130,1.3,-0.7,0.6,0.8,,padgesc01,2001-2002
Terry Porter,38,SAS,PG,72,0,1294,13.9,0.558,0.442,0.259,1.1,13.1,7.3,25.2,1.9,0.9,19.2,15.9,1.6,1.9,3.5,0.131,0.4,1.3,1.7,1.2,,portete01,2001-2002
Austin Croshere,26,IND,PF,76,1,1286,14.3,0.518,0.324,0.254,6.7,18.8,12.9,10.1,1.1,1.6,11.9,19.9,1.2,1.4,2.6,0.098,0.4,-0.4,0.1,0.7,,croshau01,2001-2002
Monty Williams,30,ORL,SF,68,19,1284,14.7,0.575,0.011,0.370,6.9,13.6,10.2,12.0,2.0,0.9,17.0,17.7,1.6,1.2,2.9,0.107,-0.8,0.0,-0.9,0.4,,willimo01,2001-2002
Ira Newble,27,ATL,SF,42,35,1273,11.5,0.560,0.027,0.335,7.1,12.8,10.0,5.6,1.6,1.2,14.0,12.5,1.5,0.9,2.3,0.089,-1.7,0.3,-1.5,0.2,,newblir01,2001-2002
Brendan Haywood,22,WAS,C,62,2,1266,13.7,0.540,0.000,0.724,13.0,16.6,14.8,3.5,0.9,5.3,14.6,12.4,1.7,1.4,3.1,0.116,-1.7,0.5,-1.3,0.2,,haywobr01,2001-2002
Lorenzen Wright,26,MEM,C,43,33,1251,14.8,0.478,0.004,0.253,11.6,24.5,18.1,6.5,1.3,1.3,11.8,22.2,0.0,1.4,1.4,0.055,-1.5,-1.6,-3.2,-0.4,,wrighlo02,2001-2002
Tony Massenburg,34,MEM,PF,73,31,1247,11.4,0.503,0.003,0.335,9.0,20.0,14.5,3.5,1.3,1.7,14.0,17.0,0.3,1.2,1.5,0.059,-3.9,-0.7,-4.6,-0.8,,masseto01,2001-2002
Chris Mills,32,GSW,SF,66,0,1237,12.3,0.516,0.297,0.251,4.3,12.4,8.2,9.5,1.3,0.7,10.6,18.0,1.6,0.3,1.9,0.074,-0.3,-1.2,-1.5,0.1,,millsch01,2001-2002
Shawn Kemp,32,POR,PF,75,5,1232,12.1,0.489,0.010,0.322,8.5,19.1,13.7,6.9,1.9,2.0,14.8,20.2,0.3,1.6,1.9,0.074,-3.8,0.2,-3.7,-0.5,,kempsh01,2001-2002
Hubert Davis,31,WAS,SG,51,17,1231,10.7,0.544,0.387,0.064,0.7,6.7,3.6,13.9,1.2,0.2,11.6,14.2,1.3,0.4,1.7,0.065,-0.3,-0.5,-0.8,0.4,,davishu01,2001-2002
Eddie House,23,MIA,PG,64,3,1230,11.6,0.471,0.300,0.094,1.6,8.8,5.2,18.8,1.9,0.3,12.8,24.3,-0.7,1.6,0.9,0.036,-1.5,0.1,-1.4,0.2,,houseed01,2001-2002
Vladimir Radmanović,21,SEA,PF,61,16,1230,12.7,0.528,0.444,0.203,4.4,17.4,11.0,9.8,2.5,1.5,15.7,17.3,0.6,1.5,2.1,0.084,-0.2,0.8,0.6,0.8,,radmavl01,2001-2002
Darvin Ham,28,MIL,SF,70,2,1208,9.7,0.571,0.033,0.583,9.1,10.1,9.7,9.1,1.1,2.2,23.8,13.5,0.7,0.6,1.2,0.050,-3.3,-0.3,-3.6,-0.5,,hamda01,2001-2002
Dan Majerle,36,PHO,SG,65,1,1180,10.3,0.490,0.813,0.135,2.6,14.4,8.4,10.9,2.1,0.9,10.3,12.9,0.8,1.3,2.1,0.087,-1.0,1.5,0.5,0.8,,majerda01,2001-2002
Željko Rebrača,29,DET,C,74,4,1179,16.2,0.569,0.000,0.468,8.4,20.5,14.5,5.7,1.3,4.4,15.7,21.4,1.4,1.9,3.3,0.134,-2.9,0.6,-2.3,-0.1,,rebraze01,2001-2002
Predrag Drobnjak,26,SEA,C,64,12,1174,12.7,0.490,0.005,0.176,7.7,14.2,11.0,6.9,0.9,2.0,10.3,19.7,0.8,0.8,1.6,0.065,-2.0,-1.5,-3.4,-0.4,,drobnpr01,2001-2002
Dion Glover,23,ATL,SG,55,25,1156,13.1,0.491,0.200,0.226,3.5,13.2,8.3,12.8,2.0,0.9,13.2,22.6,0.0,0.9,0.9,0.037,-1.2,-0.7,-1.9,0.0,,glovedi01,2001-2002
Gilbert Arenas,20,GSW,PG,47,30,1155,17.0,0.562,0.294,0.417,3.7,8.7,6.1,24.8,3.0,0.6,17.6,20.1,2.1,0.7,2.7,0.114,1.0,0.0,1.0,0.9,,arenagi01,2001-2002
Brevin Knight,26,MEM,PG,53,11,1151,14.9,0.482,0.024,0.344,1.1,9.5,5.3,43.9,3.6,0.4,22.4,19.6,0.2,1.2,1.4,0.058,-2.0,0.9,-1.0,0.3,,knighbr01,2001-2002
Eddy Curry,19,CHI,C,72,31,1150,14.4,0.540,0.000,0.424,11.0,16.8,13.8,4.0,0.7,3.4,13.4,20.7,1.0,0.8,1.8,0.075,-2.4,-1.9,-4.4,-0.7,,curryed01,2001-2002
Charles Smith,26,SAS,SG,60,22,1141,13.2,0.483,0.306,0.152,3.5,9.7,6.7,12.2,2.4,2.7,11.4,21.0,0.1,1.9,2.0,0.085,-1.0,1.9,0.9,0.8,,smithch04,2001-2002
Gary Trent,27,MIN,PF,64,10,1140,15.4,0.538,0.005,0.378,10.7,16.6,13.7,8.3,1.0,1.8,11.5,19.9,1.9,1.1,3.0,0.125,-0.8,-0.7,-1.6,0.1,,trentga01,2001-2002
DeShawn Stevenson,20,UTA,SG,67,23,1134,8.2,0.412,0.067,0.143,4.6,9.3,7.0,17.1,1.4,1.7,14.7,18.4,-0.9,0.7,-0.2,-0.010,-2.9,-0.9,-3.9,-0.5,,stevede01,2001-2002
Tom Gugliotta,32,PHO,PF,44,40,1129,9.7,0.449,0.030,0.123,5.8,16.4,11.1,10.2,1.8,1.9,16.1,15.0,-0.4,1.4,0.9,0.040,-3.3,1.1,-2.2,-0.1,,guglito01,2001-2002
Joel Przybilla,22,MIL,C,71,62,1128,10.2,0.523,0.007,0.634,8.4,20.1,14.5,2.7,0.9,7.6,19.1,9.3,0.3,1.5,1.9,0.079,-4.4,2.1,-2.3,-0.1,,przybjo01,2001-2002
Walt Williams,31,HOU,SF,48,25,1117,13.1,0.538,0.462,0.129,3.7,12.9,8.3,11.0,0.9,0.6,11.2,19.6,1.4,0.3,1.7,0.073,0.2,-1.6,-1.3,0.2,,williwa02,2001-2002
Terence Morris,23,HOU,SF,68,12,1110,9.5,0.423,0.270,0.097,7.8,14.0,10.9,9.5,1.0,1.7,13.0,14.5,-0.2,0.4,0.2,0.009,-2.2,-1.1,-3.3,-0.4,,morrite01,2001-2002
Greg Ostertag,28,UTA,C,74,14,1107,12.7,0.474,0.000,0.647,13.5,20.6,17.0,7.0,0.7,7.8,16.5,12.6,0.5,1.6,2.1,0.090,-2.3,1.2,-1.1,0.3,,ostergr01,2001-2002
Brian Skinner,25,CLE,PF,65,8,1107,11.3,0.569,0.000,0.488,10.0,19.8,14.9,2.3,1.2,4.0,17.6,9.9,1.0,1.0,1.9,0.084,-2.4,-0.1,-2.4,-0.1,,skinnbr01,2001-2002
Damon Jones,25,DET,PG,67,0,1083,11.2,0.548,0.655,0.208,1.4,9.7,5.6,20.9,1.1,0.1,16.4,16.1,1.1,0.8,1.9,0.084,-0.7,-1.0,-1.7,0.1,,jonesda01,2001-2002
Óscar Torres,25,HOU,SG,65,13,1075,11.4,0.502,0.370,0.308,4.9,8.1,6.5,6.4,1.3,0.6,11.2,18.8,0.7,0.1,0.9,0.039,-1.1,-1.6,-2.7,-0.2,,torreos01,2001-2002
Charlie Ward,31,NYK,PG,63,0,1058,14.5,0.496,0.541,0.191,1.6,12.3,7.0,31.7,3.4,1.0,18.6,17.8,0.6,1.3,1.9,0.087,-0.2,2.2,2.0,1.1,,wardch01,2001-2002
Anthony Carter,26,MIA,PG,46,18,1050,8.9,0.359,0.073,0.138,2.1,10.8,6.5,33.0,2.6,0.2,20.7,15.8,-1.4,1.6,0.2,0.008,-4.3,1.2,-3.1,-0.3,,cartean01,2001-2002
Marcus Camby,27,NYK,C,29,29,1007,15.1,0.483,0.003,0.341,10.2,26.8,18.5,5.6,1.8,3.7,11.2,17.4,0.5,1.7,2.1,0.102,-1.0,1.3,0.4,0.6,,cambyma01,2001-2002
Lamar Odom,22,LAC,SF,29,25,999,13.7,0.473,0.233,0.258,3.6,16.2,10.0,28.6,1.2,2.5,19.5,22.5,-0.3,0.9,0.7,0.033,0.1,1.2,1.3,0.8,,odomla01,2001-2002
Art Long,29,SEA,PF,63,27,989,10.7,0.506,0.000,0.348,13.0,16.9,15.0,6.2,1.2,2.1,18.3,16.2,0.4,0.9,1.4,0.066,-3.9,-0.9,-4.8,-0.7,,longar01,2001-2002
Earl Watson,22,SEA,PG,64,0,964,11.6,0.507,0.208,0.170,3.9,6.2,5.1,18.8,3.4,0.4,18.3,13.4,0.7,0.8,1.5,0.076,-1.8,1.6,-0.2,0.4,,watsoea01,2001-2002
Terrell Brandon,31,MIN,PG,32,28,962,21.2,0.494,0.063,0.230,2.1,9.0,5.6,42.8,2.9,0.5,9.7,20.9,2.8,0.9,3.7,0.186,4.1,1.0,5.0,1.7,,brandte01,2001-2002
Jerome James,26,SEA,C,56,40,949,11.9,0.498,0.000,0.220,11.3,17.5,14.4,3.9,1.4,6.9,19.8,18.3,-0.4,1.3,0.9,0.045,-5.2,1.0,-4.3,-0.5,,jamesje01,2001-2002
John Starks,36,UTA,SG,66,1,929,6.0,0.442,0.306,0.132,1.9,6.9,4.4,12.5,1.9,0.0,13.7,18.4,-0.6,0.5,-0.1,-0.004,-5.0,-1.2,-6.2,-1.0,,starkjo01,2001-2002
Patrick Ewing,39,ORL,C,65,4,901,14.4,0.497,0.003,0.402,7.4,25.3,16.3,6.3,1.3,3.5,14.2,22.7,0.0,1.3,1.4,0.073,-3.1,0.0,-3.1,-0.3,,ewingpa01,2001-2002
Jake Voskuhl,24,PHO,C,59,34,900,13.9,0.614,0.000,0.565,12.7,18.7,15.7,3.0,0.6,1.9,16.6,14.4,1.7,0.9,2.7,0.143,-2.0,-1.0,-3.0,-0.2,,voskuja01,2001-2002
George Lynch,31,CHH,SF,45,18,893,9.0,0.399,0.030,0.202,9.0,14.8,11.9,9.3,2.4,1.1,16.0,13.1,-0.5,1.2,0.7,0.038,-2.8,1.0,-1.8,0.0,,lynchge01,2001-2002
Raja Bell,25,PHI,SG,74,12,890,8.6,0.486,0.183,0.200,4.0,10.1,7.1,13.4,1.3,0.3,15.5,15.9,0.1,1.0,1.1,0.059,-3.6,0.3,-3.3,-0.3,,bellra01,2001-2002
Dell Curry,37,TOR,SG,56,4,886,12.0,0.495,0.378,0.107,2.9,7.8,5.2,11.9,1.3,0.5,10.1,20.8,0.6,0.6,1.2,0.063,0.0,-1.0,-1.0,0.2,,curryde01,2001-2002
Greg Buckner,25,DAL,SG,44,16,885,13.3,0.566,0.081,0.293,8.6,13.1,10.9,7.9,1.8,1.5,10.8,12.8,1.7,0.6,2.3,0.126,-0.4,0.6,0.2,0.5,,buckngr01,2001-2002
Vladimir Stepania,25,MIA,C,67,4,884,13.9,0.483,0.008,0.418,13.3,22.3,17.8,3.2,1.5,3.8,15.0,18.7,-0.1,1.8,1.7,0.094,-2.7,0.4,-2.3,-0.1,,stepavl01,2001-2002
Will Solomon,23,MEM,SG,62,4,872,8.8,0.442,0.489,0.221,1.5,7.2,4.3,17.8,2.1,0.6,14.6,22.1,-0.9,0.5,-0.5,-0.027,-3.3,-1.1,-4.4,-0.5,,solomwi01,2001-2002
Kevin Willis,39,HOU,PF,52,5,865,16.1,0.489,0.004,0.306,13.7,25.9,19.8,2.9,1.6,1.8,11.3,19.5,0.8,0.9,1.7,0.096,-1.6,-1.4,-3.0,-0.2,,willike02,2001-2002
Zendon Hamilton,26,DEN,PF,54,15,848,13.5,0.499,0.000,0.739,14.1,20.2,17.0,2.7,1.3,1.6,15.6,20.3,0.4,0.6,1.1,0.061,-2.7,-2.5,-5.2,-0.7,,hamilze01,2001-2002
Donnell Harvey,21,2TM,PF,47,4,841,14.1,0.526,0.000,0.415,10.4,20.5,15.3,7.2,1.3,2.1,11.4,15.4,1.1,0.7,1.8,0.105,-1.5,-0.4,-1.9,0.0,,harvedo01,2001-2002
Donnell Harvey,21,DAL,PF,18,0,162,10.1,0.533,0.000,0.846,8.4,23.0,15.8,4.3,1.3,2.2,18.3,12.2,0.1,0.2,0.3,0.075,-3.6,0.5,-3.1,0.0,,harvedo01,2001-2002
Donnell Harvey,21,DEN,PF,29,4,679,15.0,0.525,0.000,0.356,10.9,19.9,15.2,7.9,1.3,2.1,10.2,16.2,1.0,0.5,1.6,0.112,-1.0,-0.6,-1.6,0.1,,harvedo01,2001-2002
Kwame Brown,19,WAS,PF,57,3,817,11.2,0.450,0.004,0.407,8.9,19.4,14.1,8.4,1.1,2.4,13.0,18.6,0.0,0.8,0.8,0.048,-3.1,-0.9,-4.0,-0.4,,brownkw01,2001-2002
Tyrone Hill,33,CLE,PF,26,26,810,10.1,0.460,0.005,0.566,11.6,28.0,19.9,4.3,1.1,1.2,17.4,15.6,-0.1,0.7,0.6,0.036,-3.5,-1.4,-4.9,-0.6,,hillty01,2001-2002
Chris Gatling,34,MIA,PF,54,1,809,13.4,0.501,0.027,0.399,10.3,19.3,14.9,5.7,1.2,1.0,14.4,23.7,0.1,1.3,1.4,0.081,-2.5,-0.6,-3.1,-0.2,,gatlich01,2001-2002
John Crotty,32,UTA,PG,41,0,802,14.5,0.599,0.332,0.317,2.4,8.9,5.6,29.2,1.3,0.1,17.7,16.2,1.8,0.4,2.2,0.129,1.1,-0.8,0.3,0.5,,crottjo01,2001-2002
Danny Ferry,35,SAS,SF,50,2,799,11.2,0.594,0.559,0.203,2.2,10.4,6.5,9.4,1.1,0.8,10.2,12.5,1.4,0.9,2.3,0.140,-0.2,0.6,0.4,0.5,,ferryda01,2001-2002
Milt Palacio,23,2TM,PG,69,1,790,9.7,0.468,0.192,0.346,1.5,8.9,5.1,16.5,2.0,0.4,14.0,16.4,0.0,0.8,0.8,0.050,-3.8,0.5,-3.2,-0.2,,palacmi01,2001-2002
Milt Palacio,23,BOS,PG,41,0,518,10.5,0.483,0.252,0.378,1.7,9.1,5.3,16.8,2.1,0.5,13.2,16.0,0.2,0.6,0.8,0.071,-3.3,0.9,-2.4,-0.1,,palacmi01,2001-2002
Milt Palacio,23,PHO,SG,28,1,272,8.2,0.443,0.089,0.291,1.2,8.4,4.8,15.9,1.7,0.3,15.2,17.3,-0.1,0.2,0.1,0.011,-4.7,-0.1,-4.8,-0.2,,palacmi01,2001-2002
Derrick McKey,35,PHI,SF,41,1,784,8.8,0.464,0.098,0.115,7.0,11.3,9.2,8.9,2.8,0.4,14.7,8.8,0.3,1.2,1.6,0.096,-3.0,2.2,-0.8,0.2,,mckeyde01,2001-2002
Steve Kerr,36,POR,PG,65,0,775,12.3,0.573,0.304,0.184,0.9,8.3,4.6,13.0,0.9,0.1,9.3,15.2,1.5,0.4,1.8,0.114,-0.6,-0.7,-1.3,0.1,,kerrst01,2001-2002
Bryce Drew,27,CHH,PG,61,0,774,12.4,0.539,0.401,0.159,2.1,8.5,5.3,20.7,2.2,0.2,14.5,13.4,1.0,0.7,1.7,0.105,-0.7,0.7,0.0,0.4,,drewbr01,2001-2002
Emanual Davis,33,ATL,PG,28,20,774,6.5,0.449,0.429,0.091,2.8,8.2,5.5,13.7,1.8,0.5,20.2,15.1,-0.7,0.4,-0.3,-0.019,-3.7,-0.8,-4.5,-0.5,,davisem01,2001-2002
Earl Boykins,25,LAC,PG,68,2,761,13.9,0.464,0.153,0.222,4.1,4.0,4.0,31.5,1.4,0.2,12.7,20.5,0.9,0.2,1.0,0.065,0.6,-2.0,-1.3,0.1,,boykiea01,2001-2002
Shawn Bradley,29,DAL,C,53,16,757,14.6,0.562,0.006,0.393,7.9,17.8,12.9,3.8,1.9,6.0,11.6,12.9,1.3,1.0,2.3,0.144,-1.8,2.1,0.3,0.4,,bradlsh01,2001-2002
Scott Williams,33,DEN,PF,41,16,737,10.5,0.430,0.009,0.189,12.1,20.7,16.2,2.8,1.2,3.3,13.0,16.4,-0.3,0.7,0.4,0.027,-4.3,-1.2,-5.5,-0.7,,willisc01,2001-2002
Stanislav Medvedenko,22,LAL,C,71,6,729,15.6,0.500,0.013,0.204,13.0,10.9,12.0,9.9,2.1,1.1,11.3,23.0,0.9,0.9,1.8,0.118,-1.5,-0.7,-2.2,0.0,,medvest01,2001-2002
Sean Rooks,32,LAC,C,61,2,728,7.5,0.443,0.000,0.149,5.0,14.1,9.6,5.4,0.9,2.0,8.8,14.1,0.0,0.5,0.6,0.038,-4.6,0.1,-4.5,-0.5,,rooksse01,2001-2002
Sam Mitchell,38,MIN,SF,74,10,726,9.4,0.491,0.154,0.216,2.9,10.1,6.5,9.3,0.9,0.4,9.5,17.1,0.5,0.4,0.9,0.058,-2.9,-0.9,-3.8,-0.3,,mitchsa01,2001-2002
Johnny Newman,38,DAL,SF,47,17,724,8.3,0.571,0.385,0.392,1.4,6.0,3.8,2.7,2.1,0.4,10.8,12.1,0.6,0.3,0.9,0.061,-3.0,0.4,-2.6,-0.1,,newmajo01,2001-2002
Lawrence Funderburke,31,SAC,PF,56,1,722,13.8,0.490,0.012,0.229,11.5,17.7,14.6,6.6,0.8,1.7,10.9,18.2,0.6,1.0,1.6,0.105,-1.3,-0.8,-2.1,0.0,,fundela01,2001-2002
Walter McCarty,27,BOS,PF,56,0,718,11.5,0.563,0.550,0.106,4.8,15.0,9.8,9.4,1.3,0.8,10.5,13.3,0.9,0.9,1.8,0.122,-1.0,0.4,-0.6,0.3,,mccarwa01,2001-2002
Don Reid,28,ORL,PF,68,5,714,10.1,0.509,0.000,0.358,10.1,17.5,13.8,5.8,1.4,4.3,19.7,17.2,0.0,0.9,0.9,0.062,-6.3,0.8,-5.5,-0.6,,reiddo01,2001-2002
Mitch Richmond,36,LAL,SG,64,2,709,10.7,0.488,0.251,0.178,2.2,12.3,7.3,12.3,1.3,0.6,13.1,19.4,0.1,0.8,0.9,0.062,-2.5,-0.4,-2.9,-0.2,,richmmi01,2001-2002
Michael Doleac,24,CLE,C,42,15,705,8.8,0.468,0.000,0.246,7.9,20.0,14.0,5.6,1.1,1.1,15.1,15.9,-0.1,0.4,0.3,0.022,-4.4,-1.3,-5.6,-0.6,,doleami01,2001-2002
Bimbo Coles,33,CLE,PG,47,1,693,8.8,0.459,0.137,0.253,2.1,7.2,4.7,23.3,1.0,0.4,16.0,12.8,0.4,0.0,0.4,0.027,-3.0,-1.6,-4.5,-0.4,,colesbi01,2001-2002
Jud Buechler,33,2TM,SF,66,2,684,7.8,0.463,0.508,0.034,4.7,14.3,9.5,6.5,1.6,0.8,11.1,8.8,0.2,0.6,0.8,0.059,-2.4,0.2,-2.2,0.0,,buechju01,2001-2002
Jud Buechler,33,PHO,SF,6,0,54,5.1,0.500,1.000,0.000,4.1,12.7,8.4,7.5,1.0,0.0,14.3,5.8,0.0,0.0,0.1,0.064,-3.3,-0.5,-3.8,0.0,,buechju01,2001-2002
Jud Buechler,33,ORL,SF,60,2,630,8.0,0.461,0.482,0.036,4.8,14.5,9.6,6.5,1.6,0.9,11.0,9.1,0.2,0.6,0.8,0.058,-2.3,0.2,-2.1,0.0,,buechju01,2001-2002
Robert Traylor,24,CHH,PF,61,1,678,13.0,0.473,0.005,0.412,11.3,20.2,15.7,9.0,1.9,4.0,15.7,19.3,0.1,1.1,1.2,0.085,-4.0,0.9,-3.0,-0.2,,traylro01,2001-2002
Bryant Stith,31,CLE,SG,50,5,665,11.1,0.493,0.362,0.277,3.6,11.4,7.5,9.9,2.3,0.7,12.5,16.6,0.3,0.4,0.7,0.047,-1.5,-0.5,-2.1,0.0,,stithbr01,2001-2002
Eric Montross,30,TOR,C,49,24,655,5.8,0.398,0.008,0.235,6.1,18.8,12.3,3.7,1.0,2.6,14.7,11.9,-0.6,0.8,0.2,0.015,-5.9,0.3,-5.6,-0.6,,montrer01,2001-2002
Mark Strickland,31,ATL,SF,46,10,654,11.4,0.466,0.020,0.216,7.1,15.8,11.4,5.1,1.5,1.9,11.1,17.4,-0.1,0.5,0.5,0.034,-2.3,-1.0,-3.3,-0.2,,stricma01,2001-2002
Eddie Robinson,25,CHI,SF,29,12,653,12.5,0.489,0.020,0.194,4.2,9.9,7.0,10.5,1.9,1.3,11.8,21.4,-0.1,0.3,0.2,0.015,-1.1,-1.2,-2.3,-0.1,,robined01,2001-2002
Mark Madsen,26,LAL,PF,59,5,650,12.7,0.492,0.014,0.370,15.3,12.3,13.7,9.7,1.3,1.4,11.5,13.2,1.2,0.8,1.9,0.142,-1.5,-0.3,-1.9,0.0,,madsema01,2001-2002
Dalibor Bagarić,21,CHI,C,50,0,638,8.6,0.443,0.006,0.393,9.8,20.1,14.8,6.0,1.4,2.8,18.1,18.4,-0.7,0.6,-0.1,-0.011,-5.7,-1.5,-7.2,-0.8,,bagarda01,2001-2002
Andrew DeClercq,28,ORL,C,61,14,633,10.1,0.474,0.000,0.336,13.0,15.8,14.4,5.2,1.9,2.7,16.6,14.5,0.2,0.8,1.0,0.073,-4.8,0.0,-4.8,-0.5,,declean01,2001-2002
Brian Shaw,35,LAL,PG,58,0,631,11.8,0.458,0.509,0.150,3.4,16.1,9.8,20.2,2.1,0.3,14.8,15.4,0.3,0.9,1.2,0.089,-1.0,1.0,0.0,0.3,,shawbr01,2001-2002
Etan Thomas,23,WAS,C,47,0,618,15.7,0.553,0.000,0.490,10.2,24.0,17.0,1.6,1.5,4.2,12.4,15.6,0.8,0.9,1.6,0.127,-1.2,0.0,-1.2,0.1,,thomaet01,2001-2002
Howard Eisley,29,NYK,PG,39,0,609,8.5,0.435,0.331,0.280,1.7,7.6,4.7,26.7,2.1,0.4,21.2,19.1,-0.7,0.4,-0.3,-0.021,-3.5,-0.6,-4.2,-0.3,,eisleho01,2001-2002
A.J. Guyton,23,CHI,PG,45,6,607,11.8,0.477,0.504,0.111,2.3,6.3,4.2,23.6,0.9,0.9,12.6,22.2,0.0,0.0,0.1,0.006,1.3,-2.8,-1.6,0.1,,guytoaj01,2001-2002
Glen Rice,34,HOU,SF,20,20,606,8.0,0.477,0.383,0.180,0.9,8.0,4.4,8.5,1.1,0.3,11.8,15.6,0.0,0.0,0.0,0.002,-3.1,-0.7,-3.8,-0.3,,ricegl01,2001-2002
Shammond Williams,26,SEA,SG,50,2,603,14.3,0.526,0.389,0.202,3.2,9.0,6.2,21.0,1.9,0.3,14.3,18.9,0.8,0.3,1.2,0.095,1.3,-0.7,0.6,0.4,,willish01,2001-2002
Wang Zhizhi,24,DAL,C,55,0,600,16.1,0.564,0.468,0.230,3.6,16.8,10.3,5.9,0.9,2.1,8.4,22.4,1.1,0.4,1.5,0.121,1.8,-1.1,0.7,0.4,,zhizhwa01,2001-2002
Rafer Alston,25,MIL,PG,50,7,600,13.9,0.434,0.372,0.152,2.0,11.4,6.9,36.4,2.8,0.2,16.4,19.0,0.3,0.5,0.7,0.059,-0.3,-0.3,-0.7,0.2,,alstora01,2001-2002
Mookie Blaylock,34,GSW,PG,35,0,599,9.2,0.398,0.288,0.055,1.4,8.1,4.7,28.2,2.0,0.5,19.8,13.1,-0.2,0.1,-0.1,-0.004,-2.1,-0.7,-2.8,-0.1,,blaylmo01,2001-2002
John Amaechi,31,UTA,PF,54,0,586,5.4,0.412,0.000,0.633,10.6,11.8,11.2,7.8,0.6,1.4,20.6,20.6,-1.0,0.3,-0.7,-0.056,-5.4,-2.8,-8.2,-0.9,,amaecjo01,2001-2002
Cal Bowdler,24,ATL,PF,52,0,585,9.4,0.416,0.029,0.270,7.4,14.1,10.7,3.0,1.6,1.9,5.3,15.9,0.0,0.5,0.5,0.039,-3.3,-1.0,-4.3,-0.3,,bowdlca01,2001-2002
Dana Barros,34,DET,PG,29,20,582,10.5,0.473,0.370,0.141,0.2,11.3,5.8,22.5,1.3,0.2,13.9,19.2,0.0,0.5,0.5,0.040,-2.0,-0.6,-2.6,-0.1,,barroda01,2001-2002
