Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player-additional,Year
Jermaine Jackson,25,TOR,SG,24,0,280,20,42,0.476,1,2,0.500,19,40,0.475,0.488,16,24,0.667,3,24,27,57,9,1,14,24,57,0,,jacksje01,2001-2002
Mark Bryant,36,SAS,PF,30,3,206,25,55,0.455,0,0,,25,55,0.455,0.455,6,8,0.750,25,19,44,10,7,2,6,38,56,0,,bryanma01,2001-2002
Rodney White,21,DET,SF,16,0,129,21,60,0.350,2,9,0.222,19,51,0.373,0.367,12,14,0.857,2,16,18,12,9,2,14,6,56,0,,whitero02,2001-2002
Olumide Oyedeji,20,SEA,C,36,1,221,22,41,0.537,0,0,,22,41,0.537,0.537,11,18,0.611,27,52,79,4,4,2,14,36,55,0,,oyedeol01,2001-2002
Obinna Ekezie,26,LAC,PF,29,1,152,13,39,0.333,0,0,,13,39,0.333,0.333,28,40,0.700,12,22,34,3,2,6,10,16,54,0,,ekeziob01,2001-2002
Harold Jamison,25,LAC,PF,25,2,176,22,43,0.512,0,0,,22,43,0.512,0.512,10,15,0.667,24,15,39,6,5,1,6,23,54,0,,jamisha01,2001-2002
Chris Crawford,26,ATL,PF,7,4,131,21,45,0.467,0,1,0.000,21,44,0.477,0.467,11,15,0.733,9,16,25,5,2,5,10,21,53,0,,crawfch01,2001-2002
Malik Allen,23,MIA,PF,12,2,161,22,51,0.431,0,1,0.000,22,50,0.440,0.431,8,10,0.800,15,23,38,5,3,8,2,16,52,0,,allenma01,2001-2002
Amal McCaskill,28,SAS,C,27,0,153,20,49,0.408,0,0,,20,49,0.408,0.408,12,26,0.462,16,20,36,4,6,10,14,23,52,0,,mccasam01,2001-2002
Samuel Dalembert,20,PHI,C,34,0,177,22,50,0.440,0,0,,22,50,0.440,0.440,7,18,0.389,25,43,68,5,6,13,14,30,51,0,,dalemsa01,2001-2002
Chris Dudley,36,POR,C,43,2,327,20,50,0.400,0,2,0.000,20,48,0.417,0.400,8,15,0.533,27,53,80,13,3,14,14,42,48,0,,dudlech02,2001-2002
Primož Brezec,22,IND,C,22,4,160,14,29,0.483,0,0,,14,29,0.483,0.483,15,25,0.600,16,12,28,6,0,7,6,28,43,0,,brezepr01,2001-2002
Michael Dickerson,26,MEM,SG,4,4,124,15,48,0.313,8,21,0.381,7,27,0.259,0.396,5,6,0.833,3,9,12,9,3,1,8,12,43,0,,dickemi01,2001-2002
Mike James,26,MIA,PG,15,0,119,15,43,0.349,8,21,0.381,7,22,0.318,0.442,4,7,0.571,2,12,14,19,6,1,13,17,42,0,,jamesmi01,2001-2002
Dean Oliver,23,GSW,PG,20,0,139,17,46,0.370,2,13,0.154,15,33,0.455,0.391,6,9,0.667,0,8,8,21,3,0,11,16,42,0,,olivede01,2001-2002
Randy Livingston,26,SEA,PG,13,0,176,15,54,0.278,1,8,0.125,14,46,0.304,0.287,10,11,0.909,9,16,25,26,9,2,2,11,41,0,,livinra01,2001-2002
Victor Alexander,32,DET,C,15,0,97,18,51,0.353,0,2,0.000,18,49,0.367,0.353,4,8,0.500,7,22,29,6,0,1,5,6,40,0,,alexavi01,2001-2002
Sam Mack,31,MIA,SF,12,1,159,14,49,0.286,7,28,0.250,7,21,0.333,0.357,5,7,0.714,2,12,14,4,5,1,7,17,40,0,,macksa01,2001-2002
Ruben Boumtje-Boumtje,23,POR,C,33,1,245,13,32,0.406,0,0,,13,32,0.406,0.406,13,25,0.520,21,34,55,4,3,16,14,38,39,0,,boumtru01,2001-2002
Jaren Jackson,34,ORL,SG,9,0,144,15,37,0.405,7,20,0.350,8,17,0.471,0.500,2,4,0.500,1,16,17,8,5,0,8,13,39,0,,jacksja01,2001-2002
Doug Overton,32,LAC,PG,18,0,130,14,44,0.318,7,27,0.259,7,17,0.412,0.398,4,7,0.571,1,11,12,13,3,1,12,10,39,0,,overtdo01,2001-2002
Cedric Henderson,26,GSW,SF,12,0,70,15,31,0.484,2,4,0.500,13,27,0.481,0.516,4,7,0.571,1,2,3,4,6,2,8,4,36,0,,hendece02,2001-2002
Dean Garrett,35,2TM,C,34,0,183,18,55,0.327,0,0,,18,55,0.327,0.327,0,3,0.000,16,41,57,5,7,10,10,32,36,0,,garrede01,2001-2002
Dean Garrett,35,MIN,C,29,0,152,14,40,0.350,0,0,,14,40,0.350,0.350,0,3,0.000,13,34,47,4,5,9,7,26,28,0,,garrede01,2001-2002
Dean Garrett,35,GSW,C,5,0,31,4,15,0.267,0,0,,4,15,0.267,0.267,0,0,,3,7,10,1,2,1,3,6,8,0,,garrede01,2001-2002
Bruno Šundov,21,IND,C,22,0,88,16,40,0.400,0,1,0.000,16,39,0.410,0.400,0,2,0.000,7,14,21,3,3,3,4,16,32,0,,sundobr01,2001-2002
Brent Price,33,SAC,PG,20,0,89,9,27,0.333,4,15,0.267,5,12,0.417,0.407,9,13,0.692,4,4,8,9,3,1,10,13,31,0,,pricebr01,2001-2002
Leon Smith,21,ATL,C,14,0,100,10,26,0.385,0,0,,10,26,0.385,0.385,11,17,0.647,10,21,31,3,5,1,3,12,31,0,,smithle01,2001-2002
Michael Bradley,22,TOR,PF,26,0,118,13,25,0.520,0,2,0.000,13,23,0.565,0.520,4,8,0.500,7,17,24,3,0,6,6,10,30,0,,bradlmi01,2001-2002
Donny Marshall,29,NJN,SF,20,0,118,8,29,0.276,2,4,0.500,6,25,0.240,0.310,12,18,0.667,8,13,21,5,3,0,2,14,30,0,,marshdo02,2001-2002
Norm Richardson,22,2TM,SG,11,0,67,10,26,0.385,4,8,0.500,6,18,0.333,0.462,6,9,0.667,3,5,8,2,0,0,3,5,30,0,,richano01,2001-2002
Norm Richardson,22,IND,SG,3,0,4,0,3,0.000,0,0,,0,3,0.000,0.000,0,0,,1,0,1,1,0,0,0,0,0,0,,richano01,2001-2002
Norm Richardson,22,CHI,SG,8,0,63,10,23,0.435,4,8,0.500,6,15,0.400,0.522,6,9,0.667,2,5,7,1,0,0,3,5,30,0,,richano01,2001-2002
Mitchell Butler,31,POR,SG,11,0,90,10,23,0.435,1,3,0.333,9,20,0.450,0.457,8,12,0.667,6,8,14,5,0,1,5,10,29,0,,butlemi02,2001-2002
Felton Spencer,34,NYK,C,32,8,248,6,26,0.231,0,0,,6,26,0.231,0.231,17,33,0.515,16,34,50,3,7,8,12,73,29,0,,spencfe01,2001-2002
Jason Hart,23,SAS,PG,10,0,92,10,19,0.526,0,2,0.000,10,17,0.588,0.526,6,6,1.000,4,9,13,12,7,1,8,16,26,0,,hartja01,2001-2002
Kirk Haston,22,CHH,PF,15,0,77,11,39,0.282,0,3,0.000,11,36,0.306,0.282,4,8,0.500,5,15,20,5,0,1,3,9,26,0,,hastoki01,2001-2002
Alvin Jones,23,PHI,C,23,2,126,8,20,0.400,0,0,,8,20,0.400,0.400,10,20,0.500,13,23,36,3,3,9,11,35,26,0,,jonesal01,2001-2002
Jelani McCoy,24,LAL,C,21,0,104,12,21,0.571,0,0,,12,21,0.571,0.571,2,8,0.250,8,17,25,7,0,5,8,14,26,0,,mccoyje01,2001-2002
Theo Ratliff,28,ATL,C,3,2,82,10,20,0.500,0,0,,10,20,0.500,0.500,6,11,0.545,5,11,16,1,1,8,7,8,26,0,,ratlith01,2001-2002
DeSagana Diop,20,CLE,C,18,1,109,12,29,0.414,0,0,,12,29,0.414,0.414,1,5,0.200,5,12,17,5,1,10,12,19,25,0,,diopde01,2001-2002
Damone Brown,22,PHI,SF,17,0,67,8,21,0.381,0,1,0.000,8,20,0.400,0.381,7,8,0.875,2,2,4,2,1,1,9,11,23,0,,brownda02,2001-2002
Michael Stewart,26,TOR,C,11,0,93,8,23,0.348,0,0,,8,23,0.348,0.348,6,11,0.545,12,13,25,3,4,3,4,22,22,0,,stewami01,2001-2002
Chucky Brown,33,SAC,SF,18,0,92,10,27,0.370,0,0,,10,27,0.370,0.370,1,2,0.500,10,23,33,6,2,4,5,12,21,0,,brownch01,2001-2002
Maurice Evans,23,MIN,SG,10,0,45,9,19,0.474,0,3,0.000,9,16,0.563,0.474,3,4,0.750,3,1,4,4,0,0,2,9,21,0,,evansma01,2001-2002
Reggie Slater,31,2TM,PF,8,0,47,7,15,0.467,0,0,,7,15,0.467,0.467,7,10,0.700,5,4,9,1,1,1,1,3,21,0,,slatere01,2001-2002
Reggie Slater,31,NJN,PF,4,0,10,2,2,1.000,0,0,,2,2,1.000,1.000,1,1,1.000,0,2,2,0,0,0,1,1,5,0,,slatere01,2001-2002
Reggie Slater,31,ATL,PF,4,0,37,5,13,0.385,0,0,,5,13,0.385,0.385,6,9,0.667,5,2,7,1,1,1,0,2,16,0,,slatere01,2001-2002
Tang Hamilton,23,MIA,SF,9,2,98,10,19,0.526,0,1,0.000,10,18,0.556,0.526,0,1,0.000,6,12,18,5,4,0,2,10,20,0,,hamilta01,2001-2002
Mamadou N'Diaye,26,TOR,C,5,0,46,6,10,0.600,0,0,,6,10,0.600,0.600,8,10,0.800,6,5,11,0,0,2,1,6,20,0,,ndiayma02,2001-2002
Jeff Trepagnier,22,CLE,SG,12,0,77,7,23,0.304,0,1,0.000,7,22,0.318,0.304,4,7,0.571,3,9,12,12,8,4,11,8,18,0,,trepaje01,2001-2002
Brian Cardinal,24,DET,PF,8,0,43,6,13,0.462,3,7,0.429,3,6,0.500,0.577,2,2,1.000,2,4,6,2,1,0,0,5,17,0,,cardibr01,2001-2002
Jérôme Moïso,23,CHH,C,15,0,76,8,20,0.400,0,0,,8,20,0.400,0.400,0,0,,4,21,25,4,3,2,8,12,16,0,,moisoje01,2001-2002
Michael Ruffin,25,PHI,PF,15,0,169,7,26,0.269,0,0,,7,26,0.269,0.269,2,8,0.250,23,28,51,5,5,8,11,23,16,0,,ruffimi01,2001-2002
Tim James,25,PHI,SF,9,0,41,5,13,0.385,0,0,,5,13,0.385,0.385,2,6,0.333,5,2,7,1,0,1,3,5,12,0,,jamesti01,2001-2002
Isaac Fontaine,26,MEM,SG,6,0,75,3,14,0.214,1,5,0.200,2,9,0.222,0.250,4,6,0.667,0,5,5,4,0,0,4,6,11,0,,fontais01,2001-2002
Elliot Perry,32,MEM,PG,2,0,48,5,10,0.500,0,0,,5,10,0.500,0.500,1,2,0.500,0,4,4,7,3,0,7,6,11,0,,perryel01,2001-2002
Ira Bowman,28,PHI,SG,3,0,29,5,7,0.714,0,1,0.000,5,6,0.833,0.714,0,0,,0,1,1,1,2,0,0,3,10,0,,bowmair01,2001-2002
Jeryl Sasser,22,ORL,SG,7,0,36,3,14,0.214,0,0,,3,14,0.214,0.214,4,5,0.800,3,4,7,2,3,0,2,3,10,0,,sasseje01,2001-2002
Antonio Harvey,31,SEA,PF,5,3,47,4,12,0.333,0,0,,4,12,0.333,0.333,1,2,0.500,5,4,9,5,1,3,3,8,9,0,,harvean01,2001-2002
Charlie Bell,22,2TM,SG,7,0,44,3,11,0.273,0,6,0.000,3,5,0.600,0.273,2,2,1.000,2,3,5,2,0,0,5,3,8,0,,bellch01,2001-2002
Charlie Bell,22,PHO,SG,5,0,42,3,11,0.273,0,6,0.000,3,5,0.600,0.273,2,2,1.000,2,2,4,2,0,0,5,3,8,0,,bellch01,2001-2002
Charlie Bell,22,DAL,SG,2,0,2,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0,0,,bellch01,2001-2002
Daniel Santiago,25,PHO,C,3,0,24,4,8,0.500,0,0,,4,8,0.500,0.500,0,0,,0,7,7,2,0,1,2,4,8,0,,santida01,2001-2002
Dee Brown,33,ORL,PG,7,0,65,3,20,0.150,1,12,0.083,2,8,0.250,0.175,0,0,,0,9,9,2,3,1,4,4,7,0,,brownde01,2001-2002
Greg Foster,33,MIL,PF,6,0,24,2,9,0.222,0,4,0.000,2,5,0.400,0.222,3,4,0.750,0,8,8,1,0,0,0,4,7,0,,fostegr01,2001-2002
Joseph Forte,20,BOS,SG,8,0,39,1,12,0.083,0,3,0.000,1,9,0.111,0.083,4,4,1.000,1,5,6,6,2,0,3,1,6,0,,fortejo01,2001-2002
Steve Goodrich,25,NJN,SF,9,0,50,2,10,0.200,0,0,,2,10,0.200,0.200,1,2,0.500,1,4,5,5,1,2,3,10,5,0,,goodrst01,2001-2002
Mike Penberthy,27,LAL,PG,3,0,12,1,2,0.500,0,0,,1,2,0.500,0.500,3,4,0.750,0,2,2,2,2,0,0,0,5,0,,penbemi01,2001-2002
Eldridge Recasner,34,2TM,SG,6,0,33,2,6,0.333,0,1,0.000,2,5,0.400,0.333,1,1,1.000,0,0,0,5,1,0,1,4,5,0,,recasel01,2001-2002
Eldridge Recasner,34,CHH,SG,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,0,,recasel01,2001-2002
Eldridge Recasner,34,LAC,PG,5,0,31,2,6,0.333,0,1,0.000,2,5,0.400,0.333,1,1,1.000,0,0,0,5,1,0,1,3,5,0,,recasel01,2001-2002
Ratko Varda,22,DET,C,1,0,6,2,3,0.667,0,0,,2,3,0.667,0.667,1,1,1.000,0,1,1,0,0,0,1,3,5,0,,vardara01,2001-2002
Jamison Brewer,21,IND,SG,13,0,43,2,5,0.400,0,1,0.000,2,4,0.500,0.400,0,0,,2,6,8,9,2,0,3,3,4,0,,breweja01,2001-2002
Ernest Brown,22,MIA,C,3,0,21,1,6,0.167,0,0,,1,6,0.167,0.167,1,4,0.250,1,5,6,0,0,1,3,4,3,0,,browner01,2001-2002
Matt Geiger,32,PHI,C,4,0,36,1,8,0.125,0,0,,1,8,0.125,0.125,1,2,0.500,3,3,6,0,0,2,2,2,3,0,,geigema01,2001-2002
Larry Robinson,34,NYK,SG,2,0,10,1,4,0.250,1,2,0.500,0,2,0.000,0.375,0,0,,0,2,2,0,0,0,0,1,3,0,,robinla01,2001-2002
Vinny Del Negro,35,PHO,PG,2,0,6,1,4,0.250,0,0,,1,4,0.250,0.250,0,0,,0,0,0,2,0,0,0,0,2,0,,delnevi01,2001-2002
Darrick Martin,30,DAL,PG,3,0,22,0,10,0.000,0,2,0.000,0,8,0.000,0.000,1,2,0.500,0,1,1,3,2,0,1,4,1,0,,martida01,2001-2002
Randy Brown,33,BOS,PG,1,0,6,0,1,0.000,0,0,,0,1,0.000,0.000,0,0,,0,0,0,2,0,1,0,1,0,0,,brownra02,2001-2002
Dickey Simpkins,29,ATL,PF,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,1,0,0,0,0,0,0,,simpkdi01,2001-2002
League Average,,,,,,,,,0.445,,,0.354,,,0.465,0.477,,,0.752,,,,,,,,,,,,-9999,2001-2002
