Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player-additional,Year
Lee Nailon,28,3TM,PF,57,4,780,147,327,0.450,0,3,0.000,147,324,0.454,0.450,47,58,0.810,64,79,143,38,15,8,45,93,341,0,,nailole01,2003-2004
Lee Nailon,28,ATL,PF,27,0,300,63,138,0.457,0,0,,63,138,0.457,0.457,16,19,0.842,26,37,63,17,10,7,24,48,142,0,,nailole01,2003-2004
Lee Nailon,28,ORL,SF,8,0,83,11,27,0.407,0,0,,11,27,0.407,0.407,7,9,0.778,8,6,14,4,1,0,0,9,29,0,,nailole01,2003-2004
Lee Nailon,28,CLE,SF,22,4,397,73,162,0.451,0,3,0.000,73,159,0.459,0.451,24,30,0.800,30,36,66,17,4,1,21,36,170,0,,nailole01,2003-2004
Wesley Person,32,3TM,SG,58,0,1037,126,314,0.401,55,138,0.399,71,176,0.403,0.489,31,39,0.795,16,101,117,66,19,9,38,38,338,0,,persowe01,2003-2004
Wesley Person,32,MEM,SG,16,0,284,33,107,0.308,11,43,0.256,22,64,0.344,0.360,6,8,0.750,2,16,18,23,5,2,16,11,83,0,,persowe01,2003-2004
Wesley Person,32,POR,SG,33,0,621,80,168,0.476,36,76,0.474,44,92,0.478,0.583,19,25,0.760,12,62,74,38,11,6,18,22,215,0,,persowe01,2003-2004
Wesley Person,32,ATL,SG,9,0,132,13,39,0.333,8,19,0.421,5,20,0.250,0.436,6,6,1.000,2,23,25,5,3,1,4,5,40,0,,persowe01,2003-2004
Darius Songaila,25,SAC,PF,73,7,976,133,273,0.487,0,0,,133,273,0.487,0.487,71,88,0.807,91,134,225,48,42,12,43,126,337,0,,songada01,2003-2004
Dale Davis,34,POR,C,76,37,1682,133,281,0.473,0,0,,133,281,0.473,0.473,65,106,0.613,158,240,398,72,43,62,40,154,331,0,,davisda01,2003-2004
Kyle Korver,22,PHI,SF,74,0,882,115,327,0.352,81,207,0.391,34,120,0.283,0.476,19,24,0.792,30,81,111,40,25,8,41,102,330,0,,korveky01,2003-2004
Michael Doleac,26,2TM,C,72,0,1029,140,322,0.435,0,0,,140,322,0.435,0.435,45,52,0.865,88,177,265,44,23,36,48,142,325,0,,doleami01,2003-2004
Michael Doleac,26,NYK,C,46,0,685,100,225,0.444,0,0,,100,225,0.444,0.444,31,36,0.861,60,129,189,30,17,30,37,84,231,0,,doleami01,2003-2004
Michael Doleac,26,DEN,C,26,0,344,40,97,0.412,0,0,,40,97,0.412,0.412,14,16,0.875,28,48,76,14,6,6,11,58,94,0,,doleami01,2003-2004
Jerome James,28,SEA,C,65,24,990,129,259,0.498,0,0,,129,259,0.498,0.498,66,100,0.660,78,152,230,32,20,60,82,180,324,0,,jamesje01,2003-2004
Rasual Butler,24,MIA,SF,45,0,675,119,250,0.476,50,108,0.463,69,142,0.486,0.576,16,21,0.762,4,57,61,23,10,13,28,72,304,0,,butlera01,2003-2004
Ronald Dupree,23,CHI,SF,47,8,893,111,282,0.394,4,9,0.444,107,273,0.392,0.401,66,105,0.629,55,112,167,55,32,18,51,134,292,0,,duprero01,2003-2004
Antonio McDyess,29,2TM,PF,42,20,927,126,268,0.470,0,0,,126,268,0.470,0.470,38,69,0.551,70,187,257,36,37,24,57,117,290,0,,mcdyean01,2003-2004
Antonio McDyess,29,NYK,PF,18,6,421,65,142,0.458,0,0,,65,142,0.458,0.458,22,38,0.579,31,88,119,20,12,11,27,46,152,0,,mcdyean01,2003-2004
Antonio McDyess,29,PHO,PF,24,14,506,61,126,0.484,0,0,,61,126,0.484,0.484,16,31,0.516,39,99,138,16,25,13,30,71,138,0,,mcdyean01,2003-2004
Bryon Russell,33,LAL,SF,72,1,945,98,244,0.402,43,112,0.384,55,132,0.417,0.490,50,65,0.769,32,114,146,71,32,12,37,110,289,0,,russebr01,2003-2004
Kedrick Brown,22,2TM,SF,55,26,969,117,254,0.461,38,99,0.384,79,155,0.510,0.535,17,27,0.630,41,105,146,64,30,7,29,80,289,0,,brownke01,2003-2004
Kedrick Brown,22,BOS,SF,21,10,408,45,99,0.455,12,32,0.375,33,67,0.493,0.515,8,13,0.615,18,50,68,25,17,2,12,38,110,0,,brownke01,2003-2004
Kedrick Brown,22,CLE,SF,34,16,561,72,155,0.465,26,67,0.388,46,88,0.523,0.548,9,14,0.643,23,55,78,39,13,5,17,42,179,0,,brownke01,2003-2004
Dajuan Wagner,20,CLE,SG,44,4,708,112,306,0.366,31,86,0.360,81,220,0.368,0.417,32,47,0.681,9,49,58,51,26,7,41,89,287,0,,wagneda02,2003-2004
Wally Szczerbiak,26,MIN,SF,28,0,622,106,236,0.449,20,46,0.435,86,190,0.453,0.492,53,64,0.828,24,64,88,33,12,1,28,42,285,0,,szczewa02,2003-2004
Christian Laettner,34,WAS,PF,48,18,984,119,256,0.465,6,21,0.286,113,235,0.481,0.477,40,50,0.800,50,182,232,89,37,28,42,102,284,0,,laettch01,2003-2004
Mo Williams,21,UTA,SG,57,0,772,115,303,0.380,10,39,0.256,105,264,0.398,0.396,44,56,0.786,23,49,72,76,28,2,51,87,284,0,,willima01,2003-2004
Troy Murphy,23,GSW,PF,28,0,610,107,243,0.440,5,17,0.294,102,226,0.451,0.451,60,80,0.750,48,125,173,20,12,17,34,58,279,0,,murphtr01,2003-2004
Mickaël Piétrus,21,GSW,PG,53,22,748,96,231,0.416,35,105,0.333,61,126,0.484,0.491,52,75,0.693,48,71,119,27,32,12,40,100,279,0,,pietrmi01,2003-2004
Michael Olowokandi,28,MIN,C,43,25,925,121,285,0.425,0,0,,121,285,0.425,0.425,36,61,0.590,78,167,245,24,16,68,54,137,278,0,,olowomi01,2003-2004
David West,23,NOH,PF,71,1,930,108,228,0.474,0,2,0.000,108,226,0.478,0.474,57,80,0.713,117,180,297,60,27,28,48,117,273,0,,westda01,2003-2004
Derrick Coleman,36,PHI,C,34,30,843,107,259,0.413,8,36,0.222,99,223,0.444,0.429,49,65,0.754,45,147,192,46,23,26,57,79,271,0,,colemde01,2003-2004
Jacque Vaughn,28,ATL,PG,71,6,1271,107,277,0.386,3,20,0.150,104,257,0.405,0.392,53,68,0.779,12,104,116,195,44,2,84,126,270,0,,vaughja01,2003-2004
Kenny Anderson,33,IND,PG,44,31,905,113,256,0.441,1,4,0.250,112,252,0.444,0.443,35,48,0.729,19,62,81,125,26,5,50,73,262,0,,anderke01,2003-2004
Jahidi White,27,2TM,C,62,17,865,99,190,0.521,0,0,,99,190,0.521,0.521,63,126,0.500,97,164,261,7,25,51,66,176,261,0,,whiteja01,2003-2004
Jahidi White,27,WAS,C,1,0,4,0,1,0.000,0,0,,0,1,0.000,0.000,0,0,,0,0,0,0,0,1,1,0,0,0,,whiteja01,2003-2004
Jahidi White,27,PHO,C,61,17,861,99,189,0.524,0,0,,99,189,0.524,0.524,63,126,0.500,97,164,261,7,25,50,65,176,261,0,,whiteja01,2003-2004
Clarence Weatherspoon,33,2TM,PF,52,1,868,104,211,0.493,0,1,0.000,104,210,0.495,0.493,53,72,0.736,74,130,204,30,30,15,35,75,261,0,,weathcl01,2003-2004
Clarence Weatherspoon,33,NYK,PF,15,1,216,18,40,0.450,0,0,,18,40,0.450,0.450,18,19,0.947,14,36,50,13,8,2,9,19,54,0,,weathcl01,2003-2004
Clarence Weatherspoon,33,HOU,PF,37,0,652,86,171,0.503,0,1,0.000,86,170,0.506,0.503,35,53,0.660,60,94,154,17,22,13,26,56,207,0,,weathcl01,2003-2004
Brevin Knight,28,3TM,PG,56,13,1037,105,246,0.427,2,8,0.250,103,238,0.433,0.431,49,65,0.754,14,98,112,204,84,1,72,107,261,0,,knighbr01,2003-2004
Brevin Knight,28,PHO,PG,3,0,19,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,0,3,3,4,3,1,3,1,2,0,,knighbr01,2003-2004
Brevin Knight,28,WAS,PG,32,12,598,58,138,0.420,1,5,0.200,57,133,0.429,0.424,19,27,0.704,11,50,61,102,52,0,44,50,136,0,,knighbr01,2003-2004
Brevin Knight,28,MIL,PG,21,1,420,46,105,0.438,1,3,0.333,45,102,0.441,0.443,30,38,0.789,3,45,48,98,29,0,25,56,123,0,,knighbr01,2003-2004
Mark Madsen,28,MIN,C,72,12,1246,101,204,0.495,0,6,0.000,101,198,0.510,0.495,57,118,0.483,134,138,272,28,33,18,47,175,259,0,,madsema01,2003-2004
Othella Harrington,30,NYK,PF,56,3,872,100,202,0.495,0,0,,100,202,0.495,0.495,58,78,0.744,58,119,177,29,12,14,65,134,258,0,,harriot01,2003-2004
Milt Palacio,25,TOR,PG,59,13,1211,104,298,0.349,4,26,0.154,100,272,0.368,0.356,45,68,0.662,15,87,102,184,41,11,87,90,257,0,,palacmi01,2003-2004
Shammond Williams,28,2TM,PG,53,4,763,87,232,0.375,30,100,0.300,57,132,0.432,0.440,51,58,0.879,9,51,60,116,37,2,47,62,255,0,,willish01,2003-2004
Shammond Williams,28,ORL,SG,37,2,525,59,151,0.391,25,74,0.338,34,77,0.442,0.474,40,45,0.889,9,34,43,64,23,1,26,40,183,0,,willish01,2003-2004
Shammond Williams,28,NOH,PG,16,2,238,28,81,0.346,5,26,0.192,23,55,0.418,0.377,11,13,0.846,0,17,17,52,14,1,21,22,72,0,,willish01,2003-2004
Ira Newble,29,CLE,SF,64,25,1245,108,276,0.391,2,19,0.105,106,257,0.412,0.395,36,46,0.783,65,90,155,72,25,19,54,109,254,0,,newblir01,2003-2004
Tony Massenburg,36,SAC,PF,59,0,789,104,219,0.475,0,1,0.000,104,218,0.477,0.475,43,63,0.683,57,131,188,29,14,18,45,144,251,0,,masseto01,2003-2004
Lonny Baxter,25,3TM,PF,62,5,766,103,209,0.493,1,3,0.333,102,206,0.495,0.495,44,76,0.579,64,123,187,20,17,29,38,123,251,0,,baxtelo01,2003-2004
Lonny Baxter,25,CHI,PF,14,1,147,27,49,0.551,1,1,1.000,26,48,0.542,0.561,5,8,0.625,11,24,35,5,1,6,11,31,60,0,,baxtelo01,2003-2004
Lonny Baxter,25,TOR,C,36,4,487,60,128,0.469,0,1,0.000,60,127,0.472,0.469,30,56,0.536,42,79,121,10,14,18,22,69,150,0,,baxtelo01,2003-2004
Lonny Baxter,25,WAS,PF,12,0,132,16,32,0.500,0,1,0.000,16,31,0.516,0.500,9,12,0.750,11,20,31,5,2,5,5,23,41,0,,baxtelo01,2003-2004
Corie Blount,35,2TM,PF,62,3,1050,115,253,0.455,0,3,0.000,115,250,0.460,0.455,15,27,0.556,98,177,275,55,49,24,43,135,245,0,,blounco01,2003-2004
Corie Blount,35,CHI,PF,46,3,756,97,206,0.471,0,3,0.000,97,203,0.478,0.471,13,24,0.542,76,130,206,45,38,19,35,86,207,0,,blounco01,2003-2004
Corie Blount,35,TOR,C,16,0,294,18,47,0.383,0,0,,18,47,0.383,0.383,2,3,0.667,22,47,69,10,11,5,8,49,38,0,,blounco01,2003-2004
Chris Andersen,25,DEN,PF,71,0,1029,90,203,0.443,0,1,0.000,90,202,0.446,0.443,63,107,0.589,89,209,298,35,34,114,48,119,243,0,,anderch01,2003-2004
Brian Scalabrine,25,NJN,PF,69,2,928,86,218,0.394,10,41,0.244,76,177,0.429,0.417,58,70,0.829,42,131,173,65,21,14,42,113,240,0,,scalabr01,2003-2004
Donnell Harvey,23,2TM,PF,60,8,783,89,201,0.443,0,3,0.000,89,198,0.449,0.443,61,83,0.735,48,116,164,21,24,27,45,129,239,0,,harvedo01,2003-2004
Donnell Harvey,23,ORL,PF,24,1,345,36,89,0.404,0,3,0.000,36,86,0.419,0.404,26,39,0.667,29,43,72,8,10,11,22,44,98,0,,harvedo01,2003-2004
Donnell Harvey,23,PHO,PF,36,7,438,53,112,0.473,0,0,,53,112,0.473,0.473,35,44,0.795,19,73,92,13,14,16,23,85,141,0,,harvedo01,2003-2004
Devin Brown,25,SAS,SG,58,0,627,85,196,0.434,4,14,0.286,81,182,0.445,0.444,60,74,0.811,38,92,130,33,15,4,38,61,234,0,,brownde02,2003-2004
Moochie Norris,30,2TM,PG,66,0,847,80,217,0.369,20,58,0.345,60,159,0.377,0.415,54,71,0.761,10,55,65,121,44,5,64,51,234,0,,norrimo01,2003-2004
Moochie Norris,30,HOU,PG,30,0,401,27,87,0.310,8,23,0.348,19,64,0.297,0.356,18,24,0.750,2,28,30,48,16,2,30,16,80,0,,norrimo01,2003-2004
Moochie Norris,30,NYK,PG,36,0,446,53,130,0.408,12,35,0.343,41,95,0.432,0.454,36,47,0.766,8,27,35,73,28,3,34,35,154,0,,norrimo01,2003-2004
Erick Strickland,30,MIL,PG,43,0,571,79,196,0.403,29,66,0.439,50,130,0.385,0.477,44,51,0.863,13,58,71,90,26,2,54,63,231,0,,stricer01,2003-2004
Andrew DeClercq,30,ORL,C,71,53,1211,93,195,0.477,0,0,,93,195,0.477,0.477,44,54,0.815,131,186,317,44,47,32,54,217,230,0,,declean01,2003-2004
Jason Collier,26,ATL,C,20,16,545,79,165,0.479,1,4,0.250,78,161,0.484,0.482,67,85,0.788,36,75,111,17,11,11,31,71,226,0,,collija02,2003-2004
Qyntel Woods,22,POR,SF,62,8,673,88,237,0.371,10,29,0.345,78,208,0.375,0.392,38,60,0.633,46,90,136,46,20,14,52,88,224,0,,woodsqy01,2003-2004
Doug Overton,34,2TM,PG,61,11,1033,99,245,0.404,3,23,0.130,96,222,0.432,0.410,23,31,0.742,16,70,86,138,26,2,58,89,224,0,,overtdo01,2003-2004
Doug Overton,34,NJN,PG,6,0,22,3,8,0.375,0,0,,3,8,0.375,0.375,2,2,1.000,0,1,1,4,1,0,2,4,8,0,,overtdo01,2003-2004
Doug Overton,34,LAC,PG,55,11,1011,96,237,0.405,3,23,0.130,93,214,0.435,0.411,21,29,0.724,16,69,85,134,25,2,56,85,216,0,,overtdo01,2003-2004
Horace Grant,38,LAL,PF,55,10,1106,92,224,0.411,0,1,0.000,92,223,0.413,0.411,39,54,0.722,79,154,233,71,24,21,29,70,223,0,,grantho01,2003-2004
Shawn Bradley,31,DAL,C,66,5,773,89,188,0.473,0,1,0.000,89,187,0.476,0.473,41,49,0.837,72,101,173,20,33,74,17,130,219,0,,bradlsh01,2003-2004
Frank Williams,23,NYK,PG,56,3,714,80,208,0.385,18,60,0.300,62,148,0.419,0.428,41,48,0.854,8,45,53,121,25,6,63,58,219,0,,willifr02,2003-2004
Francisco Elson,27,DEN,C,62,14,875,94,199,0.472,0,1,0.000,94,198,0.475,0.472,30,45,0.667,65,138,203,32,35,39,35,145,218,0,,elsonfr01,2003-2004
Troy Hudson,27,MIN,PG,29,1,503,80,207,0.386,31,77,0.403,49,130,0.377,0.461,27,33,0.818,4,31,35,70,7,0,34,32,218,0,,hudsotr01,2003-2004
Reggie Evans,23,SEA,PF,75,27,1280,67,165,0.406,0,3,0.000,67,162,0.414,0.406,83,148,0.561,156,252,408,33,54,10,65,176,217,0,,evansre01,2003-2004
Danny Fortson,27,DAL,C,56,20,625,71,139,0.511,0,0,,71,139,0.511,0.511,75,92,0.815,114,136,250,9,12,11,37,148,217,0,,fortsda01,2003-2004
Daniel Santiago,27,MIL,C,54,28,708,78,163,0.479,0,0,,78,163,0.479,0.479,61,90,0.678,35,97,132,24,19,21,32,98,217,0,,santida01,2003-2004
Tyson Chandler,21,CHI,PF,35,8,782,67,158,0.424,0,1,0.000,67,157,0.427,0.424,79,118,0.669,82,188,270,23,17,43,38,87,213,0,,chandty01,2003-2004
Avery Johnson,38,GSW,PG,46,1,637,80,199,0.402,0,3,0.000,80,196,0.408,0.402,52,78,0.667,3,30,33,111,26,3,51,34,212,0,,johnsav01,2003-2004
Jannero Pargo,24,3TM,PG,31,1,479,81,199,0.407,22,62,0.355,59,137,0.431,0.462,23,27,0.852,8,29,37,70,13,6,47,50,207,0,,pargoja01,2003-2004
Jannero Pargo,24,LAL,PG,13,0,63,6,16,0.375,2,4,0.500,4,12,0.333,0.438,0,0,,0,6,6,11,2,0,12,5,14,0,,pargoja01,2003-2004
Jannero Pargo,24,TOR,PG,5,0,71,9,29,0.310,0,5,0.000,9,24,0.375,0.310,0,0,,0,4,4,12,4,1,5,7,18,0,,pargoja01,2003-2004
Jannero Pargo,24,CHI,PG,13,1,345,66,154,0.429,20,53,0.377,46,101,0.455,0.494,23,27,0.852,8,19,27,47,7,5,30,38,175,0,,pargoja01,2003-2004
Marc Jackson,29,PHI,PF,22,13,598,71,171,0.415,0,1,0.000,71,170,0.418,0.415,64,81,0.790,45,81,126,18,12,6,24,45,206,0,,jacksma02,2003-2004
Michael Curry,35,TOR,SF,70,15,1229,76,196,0.388,3,15,0.200,73,181,0.403,0.395,49,58,0.845,22,65,87,53,23,5,48,153,204,0,,currymi01,2003-2004
Žarko Čabarkapa,22,PHO,PF,49,4,570,81,197,0.411,6,32,0.188,75,165,0.455,0.426,35,53,0.660,26,73,99,40,10,13,54,75,203,0,,cabarza01,2003-2004
Eric Piatkowski,33,HOU,SF,49,0,703,72,191,0.377,43,122,0.352,29,69,0.420,0.490,14,16,0.875,10,63,73,26,16,5,29,42,201,0,,piatker01,2003-2004
Scott Padgett,27,HOU,PF,58,5,547,74,167,0.443,28,65,0.431,46,102,0.451,0.527,24,32,0.750,46,93,139,23,12,13,22,73,200,0,,padgesc01,2003-2004
Ansu Sesay,27,SEA,SF,57,2,583,81,178,0.455,6,21,0.286,75,157,0.478,0.472,32,46,0.696,43,49,92,19,19,20,23,66,200,0,,sesayan01,2003-2004
Scott Williams,35,2TM,C,43,21,527,90,186,0.484,2,3,0.667,88,183,0.481,0.489,16,27,0.593,38,94,132,17,20,16,16,95,198,0,,willisc01,2003-2004
Scott Williams,35,PHO,C,16,10,267,53,101,0.525,2,2,1.000,51,99,0.515,0.535,9,13,0.692,23,49,72,6,15,7,6,45,117,0,,willisc01,2003-2004
Scott Williams,35,DAL,C,27,11,260,37,85,0.435,0,1,0.000,37,84,0.440,0.435,7,14,0.500,15,45,60,11,5,9,10,50,81,0,,willisc01,2003-2004
Tony Delk,30,DAL,SG,33,11,509,70,184,0.380,20,66,0.303,50,118,0.424,0.435,37,44,0.841,16,43,59,28,27,7,17,46,197,0,,delkto01,2003-2004
Lamond Murray,30,TOR,SF,33,4,518,76,215,0.353,21,60,0.350,55,155,0.355,0.402,24,35,0.686,14,76,90,28,15,7,38,47,197,0,,murrala01,2003-2004
Ron Mercer,27,SAS,SG,39,0,516,90,211,0.427,2,7,0.286,88,204,0.431,0.431,13,17,0.765,10,39,49,22,14,5,26,37,195,0,,mercero01,2003-2004
Zaza Pachulia,19,ORL,C,59,2,664,68,175,0.389,0,0,,68,175,0.389,0.389,58,90,0.644,69,105,174,13,21,12,34,87,194,0,,pachuza01,2003-2004
Malik Allen,25,MIA,PF,45,6,616,83,198,0.419,0,0,,83,198,0.419,0.419,25,33,0.758,42,77,119,16,12,28,27,81,191,0,,allenma01,2003-2004
Steven Hunter,22,ORL,C,59,23,789,82,155,0.529,0,0,,82,155,0.529,0.529,23,69,0.333,54,116,170,12,5,73,29,101,187,0,,huntest01,2003-2004
Rick Fox,34,LAL,SF,38,34,846,73,186,0.392,15,61,0.246,58,125,0.464,0.433,22,30,0.733,29,73,102,98,29,4,48,99,183,0,,foxri01,2003-2004
Richie Frahm,26,SEA,SF,54,0,469,63,139,0.453,34,92,0.370,29,47,0.617,0.576,23,26,0.885,12,44,56,24,16,4,7,50,183,0,,frahmri01,2003-2004
Mike Sweetney,21,NYK,PF,42,1,494,69,140,0.493,0,1,0.000,69,139,0.496,0.493,42,58,0.724,68,89,157,14,18,12,32,57,180,0,,sweetmi01,2003-2004
Jason Hart,25,SAS,PG,53,5,660,71,159,0.447,2,9,0.222,69,150,0.460,0.453,33,43,0.767,10,69,79,81,28,5,29,59,177,0,,hartja01,2003-2004
Eduardo Nájera,27,DAL,SF,58,7,720,72,162,0.444,2,4,0.500,70,158,0.443,0.451,30,46,0.652,67,89,156,25,35,19,29,90,176,0,,najered01,2003-2004
Luke Walton,23,LAL,PF,72,2,730,65,153,0.425,13,39,0.333,52,114,0.456,0.467,31,44,0.705,39,88,127,113,28,8,44,70,174,0,,waltolu01,2003-2004
Linton Johnson,23,CHI,SF,41,20,734,72,203,0.355,7,33,0.212,65,170,0.382,0.372,22,37,0.595,59,124,183,27,37,32,37,90,173,0,,johnsli01,2003-2004
Matt Barnes,23,LAC,SF,38,9,724,63,138,0.457,2,13,0.154,61,125,0.488,0.464,43,61,0.705,53,98,151,48,27,3,44,76,171,0,,barnema02,2003-2004
Travis Best,31,DAL,PG,61,1,762,64,172,0.372,3,20,0.150,61,152,0.401,0.381,40,46,0.870,17,51,68,112,31,4,33,66,171,0,,besttr01,2003-2004
Jake Tsakalidis,24,MEM,C,40,28,533,67,133,0.504,0,0,,67,133,0.504,0.504,36,61,0.590,37,91,128,18,9,22,23,79,170,0,,tsakaja01,2003-2004
Zendon Hamilton,28,PHI,C,46,0,473,51,95,0.537,0,0,,51,95,0.537,0.537,67,96,0.698,49,97,146,13,8,8,27,74,169,0,,hamilze01,2003-2004
Greg Buckner,27,PHI,SG,53,3,703,66,175,0.377,12,44,0.273,54,131,0.412,0.411,20,27,0.741,28,75,103,45,21,4,34,77,164,0,,buckngr01,2003-2004
Kevin Willis,41,SAS,C,48,0,373,70,150,0.467,0,1,0.000,70,149,0.470,0.467,24,39,0.615,37,61,98,11,21,9,32,61,164,0,,willike02,2003-2004
Tom Gugliotta,34,2TM,PF,55,27,819,70,203,0.345,1,4,0.250,69,199,0.347,0.347,20,28,0.714,65,122,187,63,31,12,39,81,161,0,,guglito01,2003-2004
Tom Gugliotta,34,PHO,PF,30,3,304,31,99,0.313,0,1,0.000,31,98,0.316,0.313,6,8,0.750,15,41,56,21,14,4,20,34,68,0,,guglito01,2003-2004
Tom Gugliotta,34,UTA,PF,25,24,515,39,104,0.375,1,3,0.333,38,101,0.376,0.380,14,20,0.700,50,81,131,42,17,8,19,47,93,0,,guglito01,2003-2004
John Wallace,29,MIA,SF,37,0,368,61,145,0.421,5,13,0.385,56,132,0.424,0.438,31,40,0.775,12,47,59,14,5,8,24,38,158,0,,wallajo01,2003-2004
Melvin Ely,25,LAC,PF,42,2,510,66,153,0.431,0,1,0.000,66,152,0.434,0.431,25,42,0.595,48,53,101,22,9,17,20,68,157,0,,elyme01,2003-2004
Brian Cook,23,LAL,C,35,2,442,67,141,0.475,0,5,0.000,67,136,0.493,0.475,21,28,0.750,31,70,101,20,16,16,17,64,155,0,,cookbr01,2003-2004
Zoran Planinić,21,NJN,SG,49,1,473,53,129,0.411,9,32,0.281,44,97,0.454,0.446,38,60,0.633,14,41,55,68,13,3,36,70,153,0,,planizo01,2003-2004
Brandon Armstrong,23,NJN,SG,56,0,434,65,175,0.371,19,52,0.365,46,123,0.374,0.426,2,4,0.500,12,31,43,14,12,2,24,49,151,0,,armstbr01,2003-2004
Jonathan Bender,23,IND,SF,21,0,271,50,106,0.472,9,22,0.409,41,84,0.488,0.514,39,47,0.830,9,31,40,9,5,11,33,23,148,0,,bendejo01,2003-2004
Jason Kapono,22,CLE,SF,41,3,427,52,129,0.403,21,44,0.477,31,85,0.365,0.484,20,24,0.833,19,36,55,14,13,2,21,41,145,0,,kaponja01,2003-2004
Sean Rooks,34,2TM,C,55,0,595,54,151,0.358,0,1,0.000,54,150,0.360,0.358,33,37,0.892,24,73,97,29,14,10,22,89,141,0,,rooksse01,2003-2004
Sean Rooks,34,NOH,C,35,0,325,34,94,0.362,0,0,,34,94,0.362,0.362,12,15,0.800,10,40,50,11,9,5,15,48,80,0,,rooksse01,2003-2004
Sean Rooks,34,ORL,C,20,0,270,20,57,0.351,0,1,0.000,20,56,0.357,0.351,21,22,0.955,14,33,47,18,5,5,7,41,61,0,,rooksse01,2003-2004
Boštjan Nachbar,23,HOU,SF,45,3,516,47,132,0.356,23,63,0.365,24,69,0.348,0.443,21,29,0.724,8,62,70,30,14,14,23,72,138,0,,nachbbo01,2003-2004
Adonal Foyle,28,GSW,C,44,8,572,59,130,0.454,0,0,,59,130,0.454,0.454,19,35,0.543,54,113,167,17,6,46,21,68,137,0,,foylead01,2003-2004
Scottie Pippen,38,CHI,SF,23,6,412,53,140,0.379,13,48,0.271,40,92,0.435,0.425,17,27,0.630,20,48,68,50,21,9,29,38,136,0,,pippesc01,2003-2004
Mitchell Butler,33,WAS,SG,41,4,552,54,124,0.435,11,30,0.367,43,94,0.457,0.480,15,24,0.625,24,47,71,32,22,4,24,54,134,0,,butlemi02,2003-2004
Raef LaFrentz,27,BOS,C,17,1,328,57,124,0.460,8,40,0.200,49,84,0.583,0.492,10,13,0.769,30,49,79,24,8,13,11,47,132,0,,lafrera01,2003-2004
Mikki Moore,28,2TM,C,32,0,395,50,99,0.505,0,0,,50,99,0.505,0.505,30,35,0.857,29,55,84,19,7,13,22,65,130,0,,mooremi01,2003-2004
Mikki Moore,28,NJN,C,4,0,10,1,5,0.200,0,0,,1,5,0.200,0.200,0,0,,1,1,2,0,0,0,0,1,2,0,,mooremi01,2003-2004
Mikki Moore,28,UTA,PF,28,0,385,49,94,0.521,0,0,,49,94,0.521,0.521,30,35,0.857,28,54,82,19,7,13,22,64,128,0,,mooremi01,2003-2004
Ervin Johnson,36,MIN,C,66,47,965,55,103,0.534,0,1,0.000,55,102,0.539,0.534,17,28,0.607,61,171,232,24,27,43,30,156,127,0,,johnser02,2003-2004
DeSagana Diop,22,CLE,C,56,3,730,57,147,0.388,0,0,,57,147,0.388,0.388,12,20,0.600,72,127,199,34,26,51,29,116,126,0,,diopde01,2003-2004
Brandon Hunter,23,BOS,PF,36,12,406,53,116,0.457,0,3,0.000,53,113,0.469,0.457,19,43,0.442,50,68,118,19,13,1,22,40,125,0,,huntebr01,2003-2004
Travis Hansen,25,ATL,SF,41,4,507,46,130,0.354,9,30,0.300,37,100,0.370,0.388,22,27,0.815,30,40,70,19,10,9,15,67,123,0,,hansetr01,2003-2004
Oliver Miller,33,MIN,C,48,1,506,53,100,0.530,0,1,0.000,53,99,0.535,0.530,15,23,0.652,46,84,130,36,19,26,33,91,121,0,,milleol01,2003-2004
Loren Woods,25,MIA,C,38,2,506,44,96,0.458,0,0,,44,96,0.458,0.458,33,55,0.600,65,69,134,10,11,19,26,52,121,0,,woodslo01,2003-2004
Rick Brunson,31,2TM,PG,40,0,412,40,105,0.381,11,23,0.478,29,82,0.354,0.433,27,31,0.871,9,28,37,82,25,3,33,44,118,0,,brunsri01,2003-2004
Rick Brunson,31,TOR,PG,3,0,10,2,4,0.500,0,0,,2,4,0.500,0.500,0,0,,0,0,0,2,0,0,0,0,4,0,,brunsri01,2003-2004
Rick Brunson,31,CHI,PG,37,0,402,38,101,0.376,11,23,0.478,27,78,0.346,0.431,27,31,0.871,9,28,37,80,25,3,33,44,114,0,,brunsri01,2003-2004
J.R. Bremer,23,2TM,PG,36,2,443,43,158,0.272,19,74,0.257,24,84,0.286,0.332,13,20,0.650,9,27,36,51,18,4,24,32,118,0,,bremejr01,2003-2004
J.R. Bremer,23,CLE,PG,31,2,403,39,137,0.285,19,66,0.288,20,71,0.282,0.354,13,20,0.650,7,26,33,39,18,4,19,27,110,0,,bremejr01,2003-2004
J.R. Bremer,23,GSW,PG,5,0,40,4,21,0.190,0,8,0.000,4,13,0.308,0.190,0,0,,2,1,3,12,0,0,5,5,8,0,,bremejr01,2003-2004
Lindsey Hunter,33,DET,SG,33,8,661,49,143,0.343,14,50,0.280,35,93,0.376,0.392,5,8,0.625,13,54,67,85,39,6,34,45,117,0,,hunteli01,2003-2004
